offset,tonic,key,numeral
1,d,M,?
2.5,d,M,?
4,d,M,?
5.5,d,M,?
7,d,M,?
8.5,d,M,V7
10,d,M,?
11.5,d,M,?
13,d,M,V
14.5,d,M,?
17.5,d,M,?
19,d,M,?
20.5,d,M,?
28,d,M,?
29.5,d,M,?
31.5,d,M,?
32,d,M,?
32.5,d,M,?
34,d,M,?
35.5,d,M,V7
37,d,M,V
39,d,M,V7
40,d,M,?
40.5,d,M,?
41,d,M,?
41.5,d,M,V
43,d,M,V
44.5,d,M,?
45,d,M,?
45.5,d,M,?
46,d,M,V
49,d,M,?
50.5,d,M,V
53.5,d,M,?
55,d,M,V
59.5,d,M,?
61,d,M,?
62.5,d,M,V7
64,d,M,?
65.5,d,M,?
67,d,M,V7
68.5,d,M,?
69.5,d,M,?
71.5,d,M,GerVI
73,d,M,V7
74.5,d,M,V7
77.5,d,M,?
79,d,M,V7
82,d,M,V7
83.5,d,M,V7
85,d,M,?
86.5,d,M,V
91,d,M,?
94.5,d,M,GerVI
95.5,d,M,V
100,d,M,V7
104.5,d,M,I
109,d,M,V7
112,d,M,V7
113.5,d,M,I
115,d,M,V7
116.5,d,M,I
118,d,M,V7
119.5,d,M,I
121,d,M,V7
122.5,d,M,I
124,d,M,V7
125.5,d,M,I
127,d,M,V7
128.5,d,M,I
130,d,M,V7
131.5,d,M,I
133,d,M,IV
134.5,d,M,?
136,d,M,V
137.5,d,M,VI
139,d,M,?
140.5,d,M,V7
143.5,d,M,bVI
145,d,M,bII
146.5,d,M,GerVI
148,d,M,V7
148.5,d,M,V7
149.5,d,M,I
152.5,d,M,IV
154,d,M,?
155.5,d,M,VIIdim7
157,d,M,V7
158.5,d,M,?
160,d,M,V7
161.5,d,M,?
163,d,M,bII
164.5,d,M,GerVI
166,d,M,V7
166.5,d,M,V7
167.5,d,M,I
170.5,d,M,I
172,d,M,VIIdim
176.5,d,M,I
181,d,M,IV
182.5,d,M,V7
184,d,M,I
185.5,d,M,V7
186.5,d,M,V
187,d,M,V
189.5,d,M,VIIdim
190,d,M,I
191.25,d,M,VIIdim
191.5,d,M,I
193,d,M,VI
194,d,M,V7
194.5,d,M,VI
195.5,d,M,?
196,d,M,V
197.5,d,M,V7
198.25,d,M,V7
199,d,M,I
200.5,d,M,I
203.5,d,M,V7
208,d,M,V7
212.5,d,m,I
214,d,m,I
215.5,d,M,V
217,d,m,I
218.5,d,m,I
220,d,M,V
221.5,d,M,V7
223,d,M,V7
224.5,d,M,V
226,d,M,V7
227.5,d,M,V7
229,d,M,V
230.5,d,M,?
232,d,M,VIIdim7
233.5,d,M,VIIdim
235,d,M,V7
236.5,d,M,VIIdim
238,d,M,V
239.5,d,m,I
241,d,m,I
244,d,M,?
248.5,d,M,V7
253,d,m,I
257.5,d,M,?
260.5,d,M,III
262,d,M,?
266.5,d,m,I
271,d,M,?
275.5,d,M,V7
280,d,m,I
281.5,d,m,I
283,d,M,V7
284.5,d,m,I
286,d,m,I
287.5,d,M,V7
289,d,m,I
290.5,d,m,I
292,d,M,V
293.5,d,m,I
296.5,d,M,?
298,d,M,?
299.5,d,M,?
307,d,m,I
308.5,d,m,I
311.5,d,M,?
313,d,M,?
314.5,d,M,?
316,d,M,V
319,d,m,I
319.5,d,M,?
320,d,M,?
320.5,d,M,V
323.5,d,m,I
324,d,M,?
324.5,d,M,?
325,d,M,V
328,d,M,IV
329.5,d,M,V
332.5,d,M,?
334,d,M,V
338,d,M,V7
338.5,d,M,I
340,d,M,V7
341.5,d,M,I
343,d,M,V7
344.5,d,M,I
346,d,M,V7
347.5,d,M,I
349,d,M,V7
350.5,d,M,I
352,d,M,V7
352.5,d,M,V7
353.5,d,M,I
355,d,M,V7
356.5,d,M,I
358,d,M,VI
359.5,d,M,?
361,d,M,V
362.5,d,M,VI
364,d,M,?
365.5,d,M,V7
368.5,d,M,?
370,d,M,bII
371.5,d,M,GerVI
373,d,M,V7
373.5,d,M,V7
374.5,d,M,I
377.5,d,M,IV
379,d,M,?
380.5,d,M,?
383.5,d,M,?
385,d,M,V7
386.5,d,M,?
388,d,M,bII
389.5,d,M,GerVI
391,d,M,V7
392.5,d,M,I
393,d,M,I
397,d,M,V7
401.5,d,M,I
406,d,M,?
410.5,d,M,V7
411.5,d,M,V
412,d,M,V
414.667,d,M,V7
415,d,M,I
416.25,d,M,VIIdim
416.5,d,M,I
418,d,M,VI
419,d,M,V7
419.5,d,M,VI
420.5,d,M,?
421,d,M,V
422.5,d,M,V7
423.25,d,M,V7
424,d,m,I
425,d,m,I
427,d,M,?
428.5,d,m,I
430,d,m,I
431.5,d,M,V7
433,d,m,I
434.5,d,m,I
436,d,M,V
442,d,M,?
443.5,d,M,?
446.5,d,M,?
451,d,m,I
455.5,d,M,bII
460,d,M,?
464.5,d,M,?
469,d,M,?
472,d,M,V
473.5,d,m,I
478,d,M,V7
479,d,M,V7
479.5,d,m,I
482.5,d,M,V7
483.5,d,M,V7
484,d,m,I
487,d,M,V7
491.5,d,m,I
493,d,m,I
