offset,tonic,key,numeral
1,c,M,?
2,c,M,?
5.5,c,M,?
6,c,M,?
6,c,M,?
8,c,M,?
10,c,M,?
13.5,c,M,?
14,c,M,?
14,c,M,?
16,c,M,?
19,c,M,?
21,c,M,?
22,c,M,?
22.5,c,M,?
25,c,M,?
26,c,M,?
26.5,c,M,?
27,c,M,?
28,c,M,?
29,c,M,V7
30,c,M,?
31.5,c,M,V7
32,c,M,?
34,c,M,V7
34.5,c,M,?
37,c,M,?
38.5,c,M,V7
41,c,M,?
42,c,M,?
43,c,M,?
44,c,M,?
45,c,M,?
46,c,M,V7
47,c,M,GerVI
48,c,M,V
49,c,M,V7
50,c,M,?
52,c,M,V
54,c,M,?
55,c,M,V
56,c,M,?
58,c,M,V
60,c,M,?
62,c,M,V
63,c,M,?
64,c,M,V
66,c,M,?
68,c,M,?
70,c,M,?
71,c,M,?
72,c,M,?
73,c,M,VIIdim
74.5,c,M,?
77,c,M,ItaVI
78,c,M,V
82.5,c,M,V
86,c,M,V
87,c,M,V
90.5,c,M,V
94,c,M,V
94.5,c,M,V
95,c,M,?
96,c,M,V
96.5,c,M,V
97,c,M,?
98,c,M,V
102,c,M,I
103,c,M,V7
104,c,M,IV
105,c,M,I
105.5,c,M,V7
106,c,M,IV
107,c,M,V7
108,c,M,IV
109,c,M,V7
110,c,M,IV
111,c,M,V7
112,c,M,IV
113,c,M,V7
117.5,c,M,IV
118,c,M,V7
120,c,M,?
121,c,M,V7
122,c,M,?
123,c,M,V7
124,c,M,?
125,c,M,V7
126,c,M,?
127,c,M,V7
128,c,M,?
129,c,M,?
130,c,M,V
132,c,M,V
133,c,M,V7
134,c,M,I
136,c,M,V7
137,c,M,V7
140,c,M,I
141,c,M,I
142,c,M,V7
144,c,M,I
145,c,M,I
148,c,M,V
149,c,M,V7
150,c,M,I
152,c,M,V
153,c,M,V7
154,c,M,I
155,c,M,I
156,c,M,V
157,c,M,V7
158,c,M,VI
160,c,M,V7
161,c,M,V7
162,c,M,V
163,c,M,V7
164,c,M,V
165,c,M,V7
166,c,M,I
168,c,M,V
169,c,M,V7
170,c,M,I
172.5,c,M,I
174,c,M,V7
176,c,M,I
177,c,M,I
178,c,M,V
180.5,c,M,V
181.5,c,M,V7
182,c,M,I
184,c,M,V
185,c,M,V7
186,c,M,I
187,c,M,I
188,c,M,?
189,c,M,?
190,c,M,VI
192,c,M,V7
194,c,M,V
195,c,M,V
199,c,M,?
202.25,c,M,VIIdim
205,c,M,I
207,c,M,V7
210,c,M,I
211,c,M,I
213,c,M,V7
213.5,c,M,I
214,c,M,V
215,c,M,V7
216,c,M,V7
217,c,M,V7
218,c,M,I
219,c,M,I
221,c,M,V7
221.5,c,M,I
222,c,M,V
223,c,M,V7
224,c,M,V7
225,c,M,V7
226,c,M,I
227,c,M,I
229,c,M,V7
229.5,c,M,I
230.5,c,M,IV
231.5,c,M,IVaug
232,c,M,?
233,c,M,?
233.5,c,M,?
234,c,M,V7
235,c,M,V
236,c,M,?
237,c,M,V7
238,c,M,I
241,c,M,V7
241.5,c,M,I
242,c,M,?
242.5,c,M,?
245,c,M,V7
245.5,c,M,?
246,c,M,?
249,c,M,?
249.5,c,M,V7
250,c,M,?
251.5,c,M,V7
252,c,M,?
253.5,c,M,V7
254,c,M,?
255,c,M,IV
257,c,M,?
258,c,M,V7
259,c,M,V7
260,c,M,?
262,c,M,V
266,c,M,V7
267,c,M,V7
268,c,M,V7
269,c,M,V7
270,c,M,I
274,c,M,V7
278,c,M,I
280,c,M,I
284,c,M,?
288,c,M,?
290,c,M,V
292,c,M,V7
294,c,M,I
296,c,M,I
300,c,M,?
304,c,M,?
306,c,M,?
308,c,m,V+7
310,c,m,V+
312,c,m,V+7
314,c,M,?
317.5,c,M,?
320,c,M,?
321,c,m,V+7
322,c,M,?
323,c,M,?
324,c,m,V+
325.5,c,m,V+7
326,c,M,?
328,c,M,?
329,c,M,?
330,c,M,?
333,c,M,?
334,c,m,V+7
337,c,M,?
338,c,m,V+7
338.5,c,m,V+7
339,c,M,GerVI
340,c,m,V+
341,c,m,V+7
342,c,M,?
342.5,c,M,?
343.5,c,m,V+7
344,c,M,?
346,c,m,V+7
346.5,c,M,?
349,c,M,?
350,c,M,?
353,c,M,?
354,c,M,?
356,c,M,?
357,c,M,?
358,c,m,V+
359,c,m,V+
360,c,m,V+7
362,c,M,?
363,c,M,?
366,c,M,?
368,c,M,?
370,c,m,V+
374,c,M,?
376,c,m,V+
378,c,M,?
382,c,M,?
383,c,m,V+7
384,c,m,V+
385,c,m,V+
386,c,m,V+
387,c,M,?
390,c,m,V+7
394,c,M,?
398,c,m,V+
402,c,m,V+7
406,c,m,V+7
408,c,m,V+7
410,c,M,?
418,c,M,?
420.5,c,M,?
424.5,c,m,V+7
426,c,M,bVI
433.5,c,M,GerVI
434,c,m,V+
435,c,M,?
436,c,m,V+
438,c,M,?
439,c,m,V+
440,c,M,?
442,c,m,V+
444,c,M,?
446,c,m,V+
450,c,M,I
452,c,M,V7
454,c,M,V7
456,c,M,I
457,c,M,I
458,c,M,V7
460,c,M,I
462,c,M,V
464,c,M,V
465,c,M,V7
466,c,M,I
468,c,M,VIIdim
470,c,M,I
471,c,M,I
472,c,M,V7
474,c,M,VI
476,c,M,V7
478,c,M,V
479,c,M,V7
480,c,M,V
481,c,M,V7
482,c,M,?
484,c,m,V+7
486,c,M,?
490,c,m,V+7
492,c,M,?
493,c,M,?
494,c,m,V+
498,c,M,III
499,c,M,?
500,c,m,V+7
502,c,M,?
503,c,M,?
504,c,M,III
505,c,m,V+7
506,c,M,?
507,c,M,?
508,c,m,V+
509,c,m,V+7
510,c,M,?
511,c,M,?
512,c,M,bVI
513,c,M,ItaVI
514,c,m,V+
522,c,m,V+
530,c,m,V+7
546,c,M,?
551,c,M,?
552,c,M,?
554,c,M,?
558,c,M,?
558,c,M,?
560,c,M,?
563,c,M,?
565,c,M,?
566,c,M,?
566.5,c,M,?
569,c,M,?
570,c,M,?
570.5,c,M,?
571,c,M,GerVI
572,c,M,?
573,c,m,V+7
574,c,M,?
575.5,c,m,V+7
576,c,M,?
578,c,m,V+7
578.5,c,M,?
581,c,M,?
582.5,c,m,V+7
585,c,M,?
586,c,M,?
587,c,M,?
588,c,M,?
589,c,M,?
590,c,m,V+7
591,c,M,GerVI
592,c,m,V+
593,c,m,V+7
594,c,M,?
596,c,m,V+
598,c,M,?
599,c,m,V+
600,c,M,?
602,c,m,V+
603,c,M,?
604,c,m,V+
606,c,M,?
607,c,m,V+
608,c,M,?
610,c,M,?
611,c,M,bII
612,c,M,?
614,c,M,bII
615,c,M,?
616,c,M,bII
618,c,M,?
619,c,M,?
620,c,M,?
622,c,M,?
624,c,M,?
626,c,M,?
628,c,M,ItaVI
630,c,m,V+
634,c,M,I
636,c,M,V
637,c,M,V
638,c,M,I
640,c,M,I
642,c,M,V7
644,c,M,I
645,c,M,I
646,c,M,V
648.5,c,M,V
650,c,M,I
652,c,M,V
653,c,M,V7
654,c,M,I
655,c,M,I
656,c,M,V
657,c,M,V7
658,c,M,VI
658.5,c,M,VI
660,c,M,V7
662,c,M,V7
665,c,M,V7
666,c,M,I
667,c,M,I
669,c,M,V7
672,c,M,I
674,c,M,V7
677,c,M,?
678,c,M,V
680,c,M,V
681,c,M,V7
682,c,M,I
684,c,M,V7
686,c,M,I
687,c,M,I
688,c,M,V7
690,c,M,VI
691,c,M,VI
692,c,M,V7
694,c,M,V
699,c,M,?
703,c,M,VIIdim
705,c,M,I
707,c,M,VIIdim
710,c,M,I
711,c,M,I
713,c,M,V7
713.5,c,M,I
714,c,M,V
715,c,M,V7
716,c,M,V
717,c,M,V7
718,c,M,I
719,c,M,I
721,c,M,V7
721.5,c,M,I
722,c,M,V
723,c,M,V7
724,c,M,V
725,c,M,V7
726,c,M,I
727,c,M,I
729,c,M,V7
729.5,c,M,I
730.5,c,M,IV
731.5,c,M,IVaug
732,c,M,?
733,c,M,V7
733.5,c,M,?
734,c,M,V
736,c,M,?
737,c,M,?
738,c,M,I
741,c,M,V7
741.5,c,M,I
742,c,M,?
742.5,c,M,?
745,c,M,V7
745.5,c,M,?
746,c,M,?
749,c,M,?
749.5,c,M,V7
750,c,M,?
751.5,c,M,V7
752,c,M,?
753.5,c,M,V7
754,c,M,?
755,c,M,IV
756,c,M,?
757,c,M,?
758,c,m,V+7
759,c,M,V7
760,c,M,?
762,c,M,V
766,c,M,V7
768,c,M,V
769,c,M,V7
770,c,M,I
774,c,M,V7
778,c,M,I
780,c,M,I
784,c,M,?
788,c,M,bVI
790,c,M,V
792,c,M,V7
794,c,M,I
796,c,M,?
800,c,M,?
804,c,m,V+
806,c,M,?
808,c,m,V+7
810,c,M,bII
813,c,M,?
814,c,M,?
815,c,M,?
816,c,M,?
817,c,M,?
818,c,M,VI
819,c,m,V+7
820,c,M,bII
821,c,M,?
822,c,M,?
823,c,m,V+7
824,c,M,?
824.5,c,M,?
825,c,m,V+
826,c,m,V+
828,c,M,?
830,c,M,?
832,c,m,V+7
834,c,M,?
835,c,m,V+7
836,c,M,?
837,c,m,V+7
838,c,M,?
839,c,m,V+7
840,c,M,?
841,c,m,V+7
842,c,M,?
843,c,m,V+7
844,c,M,?
845,c,m,V+7
846,c,M,?
847,c,M,?
848,c,m,V+
849,c,m,V+7
850,c,M,?
851,c,m,V+7
852,c,M,?
853,c,m,V+7
854,c,M,?
855,c,M,?
856,c,m,V+
857,c,m,V+7
858,c,M,?
861,c,M,?
862,c,M,?
863,c,M,?
864,c,M,?
865,c,M,?
866,c,M,?
869,c,M,?
870,c,M,?
871,c,M,?
878,c,M,?
