offset,tonic,key,numeral
1,Bb,M,I
2,Bb,M,V
3.5,Bb,M,V7
4,Bb,M,IV
4.5,Bb,m,?
5,Bb,M,I
6,Bb,M,V
7,Bb,M,I
8,Bb,M,V7
9.5,Bb,M,?
10,Bb,m,?
10.5,Bb,M,V7
12,Bb,M,I
13.5,Bb,M,V
15,Bb,m,?
16.5,Bb,M,V7
18,Bb,M,V7
19.5,Bb,M,V
19.75,Bb,M,V
20,Bb,M,V
23,Bb,M,V7
24,Bb,m,?
24.5,Bb,M,V
25,Bb,m,?
25.5,Bb,M,V7
26,Bb,M,V
26.5,Bb,M,V
27.5,Bb,M,V
28.5,Bb,M,V
29,Bb,M,IV
29.5,Bb,M,?
30,Bb,m,?
30.5,Bb,M,?
31,Bb,m,?
31.5,Bb,M,?
32.5,Bb,M,V
33,Bb,M,V7
33.5,Bb,M,I
34,Bb,M,V7
34.5,Bb,M,?
35,Bb,m,?
35.5,Bb,M,V7
36,Bb,M,?
36.5,Bb,M,V7
37,Bb,M,?
37.5,Bb,M,?
38.5,Bb,M,I
39,Bb,M,?
39.5,Bb,M,I
40,Bb,M,V7
40.5,Bb,M,V7
41,Bb,M,IV
41.5,Bb,M,IV
42,Bb,M,VIIdim7
42.5,Bb,M,V
44,Bb,M,I
48,Bb,M,V7
56,Bb,M,I
59,Bb,M,I
60,Bb,M,I
61,Bb,M,I
63,Bb,M,VIIdim
63.5,Bb,M,I
64,Bb,M,V
67,Bb,M,V7
68,Bb,M,VIIdim
68.5,Bb,M,?
69,Bb,M,IV
69.5,Bb,M,?
70,Bb,M,I
71,Bb,M,V7
72,Bb,M,I
73,Bb,M,V7
74,Bb,M,V7
75,Bb,M,IV
75.5,Bb,M,VIIdim
76.5,Bb,M,I
77,Bb,M,I
79,Bb,M,I
80,Bb,M,VI
81,Bb,M,IV
82,Bb,M,?
83,Bb,M,V7
91,Bb,M,I
94,Bb,M,I
94.25,Bb,M,I
94.5,Bb,M,I
94.75,Bb,M,VIIdim
95,Bb,M,I
95.25,Bb,M,V7
95.5,Bb,M,VI
95.75,Bb,M,VIIdim
96,Bb,M,I
96.25,Bb,M,VIIdim
97,Bb,M,V7
97.25,Bb,M,I
97.5,Bb,M,VIIdim
97.75,Bb,M,I
98,Bb,M,VIIdim
98.5,Bb,M,I
100,Bb,M,V7
103,Bb,M,IV
104,Bb,m,?
105,Bb,M,V7
106,Bb,M,V
107,Bb,M,V7
111,Bb,M,V7
115,Bb,M,V
118,Bb,M,?
121,Bb,m,?
122.5,Bb,m,?
123,Bb,M,I
124,Bb,M,V7
124.5,Bb,M,I
125,Bb,M,V
125.5,Bb,M,V
126,Bb,M,V7
127,Bb,M,I
127.5,Bb,M,Vaug
128,Bb,M,I
128.5,Bb,M,VIIdim
129,Bb,M,I
129.5,Bb,M,V
130,Bb,M,IV
130.5,Bb,M,V
131,Bb,M,IV
131.5,Bb,M,?
132,Bb,m,?
132.5,Bb,M,?
133,Bb,M,V
133.5,Bb,M,?
134,Bb,M,V
134.5,Bb,M,V7
135,Bb,M,I
135.5,Bb,M,Vaug
136,Bb,M,I
136.5,Bb,M,VIIdim
137,Bb,M,I
137.5,Bb,M,V7
138,Bb,M,IV
138.5,Bb,M,V
139,Bb,M,IV
139.5,Bb,M,?
140,Bb,m,?
140.5,Bb,M,?
141,Bb,M,V
141.5,Bb,M,?
142,Bb,M,V7
143,Bb,M,I
144,Bb,M,I
145,Bb,M,V
147,Bb,M,I
149,Bb,M,V
151,Bb,M,I
153.5,Bb,M,VI
155,Bb,M,VI
155.5,Bb,M,VIIdim
157,Bb,M,V7
159,Bb,M,V
161,Bb,M,V7
163.5,Bb,M,I
166.5,Bb,M,V
167,Bb,M,V
169,Bb,M,V7
171.5,Bb,M,I
175,Bb,M,V
179,Bb,M,V7
183,Bb,M,V
184,Bb,M,?
191,Bb,m,V+
195,Bb,m,?
199,Bb,m,I+
201,Bb,m,VIIdim7
203,Bb,m,V+
205,Bb,m,V+
207,Bb,m,I+
209.5,Bb,m,V+
211,Bb,m,?
215,Bb,m,I+
217,Bb,m,VIIdim7
219,Bb,m,VIIdim7
220,Bb,m,VIIdim7
221,Bb,m,I+
222,Bb,m,V+7
223,Bb,m,VIIdim7
225,Bb,m,I+
227,Bb,m,?
229,Bb,m,V+7
231,Bb,m,V+7
235,Bb,m,I+
238,Bb,m,I+
239,Bb,m,V+7
242.5,Bb,m,?
242.75,Bb,m,V+
243,Bb,m,I+
247,Bb,m,V+
249,Bb,m,V+7
251,Bb,m,?
253,Bb,m,V+7
255,Bb,m,V+7
257,Bb,m,?
259,Bb,m,?
260.25,Bb,m,V+7
261,Bb,m,V+7
263,Bb,m,I+
264,Bb,m,I+
265,Bb,m,V+
266,Bb,m,V+
267,Bb,m,?
268,Bb,m,I+
269,Bb,m,V+7
270,Bb,m,V+
271,Bb,m,I+
273,Bb,m,V+
275,Bb,m,?
276,Bb,m,V+
277,Bb,m,VIIdim
278,Bb,m,V+7
279,Bb,m,I+
280,Bb,m,?
281,Bb,m,V+
282,Bb,m,V+
283,Bb,m,I+
284,Bb,m,?
285,Bb,m,V+
286,Bb,m,V+7
287,Bb,m,I+
289,Bb,m,V+
291,Bb,m,?
292,Bb,m,?
293,Bb,m,I+
294,Bb,m,V+7
295,Bb,m,?
296,Bb,m,V+
297,Bb,m,V+
298,Bb,m,V+
299,Bb,m,?
300,Bb,m,V+
301,Bb,m,I+
303,Bb,m,V+
304,Bb,m,I+
305,Bb,m,I+
306,Bb,m,?
307,Bb,m,V+7
308,Bb,m,V+
309,Bb,m,?
310,Bb,m,V+
311,Bb,m,V+
312,Bb,m,I+
313,Bb,m,VIIdim
314,Bb,m,V+
315,Bb,m,V+
316,Bb,m,?
317,Bb,m,IV+
318,Bb,m,?
318.5,Bb,m,I+
319,Bb,m,?
319.5,Bb,m,V+7
320,Bb,m,V+
320.5,Bb,m,?
321,Bb,m,V+7
321.5,Bb,m,?
322,Bb,m,?
322.5,Bb,m,?
323,Bb,m,V+
323.5,Bb,m,?
324,Bb,m,V+
324.5,Bb,m,V+
325,Bb,m,V+7
325.5,Bb,m,V+
326,Bb,m,I+
326.5,Bb,m,V+
327,Bb,m,I+
329,Bb,m,IV+
331,Bb,m,I+
333,Bb,m,?
335,Bb,m,I+
337,Bb,m,V+7
338,Bb,m,V+7
339,Bb,m,I+
340,Bb,m,V+7
341.5,Bb,m,IV+
343,Bb,m,?
344,Bb,m,V+7
345.5,Bb,m,IV+
355,Bb,m,?
360,Bb,m,V+
362,Bb,m,I+
