offset,tonic,key,numeral
1.5,c,M,?
10.5,c,M,?
11.5,c,M,V
21.5,c,M,?
26.5,c,M,?
29.5,c,M,V
31,c,M,?
32.5,c,M,V
34,c,M,?
35.5,c,M,V
37,c,M,?
38.5,c,M,V
40,c,m,VI
41.5,c,M,V
43,c,m,VI
44.5,c,M,V
46,c,m,VI
47.5,c,M,V
49,c,m,VI
50.5,c,M,V
53.5,c,M,I
59.5,c,M,IV
65.5,c,M,V7
71.5,c,M,I
74.5,c,M,I
83.5,c,M,?
86.5,c,M,?
89.5,c,M,V7
95.5,c,M,?
101.5,c,M,?
104.5,c,M,?
110.5,c,M,V7
113.5,c,M,?
122.5,c,M,?
128.5,c,M,V7
131.5,c,M,?
134.5,c,M,V7
137.5,c,M,?
140.5,c,M,V7
143.5,c,M,?
149.5,c,M,V
152.5,c,M,V
155.5,c,M,?
158.5,c,M,V7
161.5,c,M,?
164.5,c,M,V7
167.5,c,M,?
171.5,c,M,?
172.5,c,M,V
173.5,c,M,?
174.5,c,M,V7
176.5,c,M,?
177.5,c,m,VI
179.5,c,M,III
180.5,c,M,V7
182.5,c,M,?
183.5,c,M,?
185.5,c,M,?
186.5,c,M,V7
188.5,c,M,?
189.5,c,m,VI
191.5,c,M,III
192.5,c,M,V7
194.5,c,M,?
195.5,c,M,?
197.5,c,M,?
198.5,c,M,V7
200.5,c,M,V
201.5,c,M,?
203.5,c,M,?
204.5,c,M,V7
206.5,c,M,V
209.5,c,M,V
212.5,c,M,?
215.5,c,M,?
218.5,c,M,V
221.5,c,M,?
223.5,c,M,V
224.5,c,M,?
226.5,c,M,V
227.5,c,M,?
229.5,c,M,V
230.5,c,M,?
232.5,c,M,V
233.5,c,M,V
236.5,c,M,I
239.5,c,M,I
260.5,c,M,I
263.5,c,M,IV
269.5,c,M,?
272.5,c,M,VI
275.5,c,M,V
278.5,c,M,I
281.5,c,M,V
284.5,c,M,?
287.5,c,M,V
290.5,c,M,V
293.5,c,M,I
296.5,c,M,?
299.5,c,M,V7
302.5,c,M,III
305.5,c,M,VI
308.5,c,M,IV
311.5,c,M,?
314.5,c,M,V7
315.5,c,M,V7
316.5,c,M,I
317.5,c,M,IV
320.5,c,M,?
323.5,c,M,V
326.5,c,M,?
329.5,c,M,V7
332.5,c,M,I
338.5,c,M,?
341.5,c,M,V7
344.5,c,M,I
347.5,c,M,?
353.5,c,M,?
356.5,c,M,III
359.5,c,M,V
362.5,c,M,V
365.5,c,M,?
368.5,c,M,V
371.5,c,M,V
374.5,c,M,V7
377.5,c,M,V7
380.5,c,M,V7
383.5,c,M,?
386.5,c,M,?
389.5,c,M,?
392.5,c,M,III
395.5,c,M,V
398.5,c,M,V
401.5,c,M,V7
407.5,c,M,V
410.5,c,M,V7
419.5,c,M,I
422.5,c,M,?
425.5,c,M,V7
428.5,c,M,III
431.5,c,M,VI
434.5,c,M,V7
437.5,c,M,?
440.5,c,M,I
443.5,c,M,V7
446.5,c,M,IV
449.5,c,M,V
452.5,c,M,I
455.5,c,M,V7
458.5,c,M,IV
461.5,c,M,V
464.5,c,M,I
470.5,c,M,?
473.5,c,M,V7
476.5,c,M,III
479.5,c,M,VI
482.5,c,M,IV
485.5,c,M,?
488.5,c,M,V
491.5,c,M,IV
493.5,c,M,IV
494.5,c,M,V7
497.5,c,M,V
500.5,c,M,?
503.5,c,M,?
506.5,c,M,?
509.5,c,M,?
515.5,c,M,?
518.5,c,M,?
526.5,c,M,?
527.5,c,M,V
542.5,c,m,VI
545.5,c,M,V
547,c,m,VI
548.5,c,M,V
550,c,m,VI
551.5,c,M,V
553,c,m,VI
554.5,c,M,V
556,c,m,VI
557.5,c,M,V
559,c,m,VI
560.5,c,M,V
562,c,m,VI
563.5,c,M,V
565,c,m,VI
566.5,c,M,?
568,c,M,V
569.5,c,M,I
575.5,c,M,IV
581.5,c,M,V7
587.5,c,M,I
596.5,c,M,I
599.5,c,M,?
602.5,c,M,?
605.5,c,M,V7
611.5,c,M,?
617.5,c,M,?
620.5,c,M,?
623.5,c,M,?
626.5,c,M,V7
629.5,c,M,?
638.5,c,M,?
641.5,c,M,?
644.5,c,M,V7
647.5,c,M,?
650.5,c,M,V7
653.5,c,M,?
656.5,c,M,V7
659.5,c,M,?
662.5,c,M,V
665.5,c,M,V
668.5,c,M,V
671.5,c,M,?
674.5,c,M,V7
677.5,c,M,?
680,c,M,?
680.5,c,M,V7
683,c,M,V7
683.5,c,M,?
686,c,m,VI
688.5,c,M,V
689,c,M,V7
689.5,c,M,?
692,c,M,?
692.5,c,M,?
695,c,M,V7
695.5,c,M,III
698,c,m,VI
698.5,c,M,?
701,c,M,V7
701.5,c,M,?
704,c,M,IV
704.5,c,M,?
707,c,M,V7
707.5,c,M,III
710,c,M,IV
710.5,c,M,?
713,c,M,V
713.5,c,M,?
716.5,c,M,V
719.5,c,M,?
722.5,c,M,V
725.5,c,M,V
728.5,c,M,?
731.5,c,M,?
734.5,c,M,V
737.5,c,M,?
739.5,c,M,V
740.5,c,M,?
742.5,c,M,V
743.5,c,M,?
745.5,c,M,V
746.5,c,M,?
748.5,c,M,V
749.5,c,M,I
752.5,c,M,I
773.5,c,M,I
776.5,c,M,IV
782.5,c,M,?
785.5,c,M,?
788.5,c,M,V
791.5,c,M,I
794.5,c,M,V
797.5,c,M,?
800.5,c,M,V
803.5,c,M,I
806.5,c,M,I
809.5,c,M,?
812.5,c,M,V7
815.5,c,M,III
818.5,c,M,VI
821.5,c,M,IV
824.5,c,M,?
827.5,c,M,V
828.5,c,M,V
829.5,c,M,I
830.5,c,M,IV
833.5,c,M,?
836.5,c,M,I
839.5,c,M,?
842.5,c,M,V
845.5,c,M,I
851.5,c,M,?
854.5,c,M,V
857.5,c,M,I
860.5,c,M,?
866.5,c,M,?
869.5,c,M,III
872.5,c,M,V
875.5,c,M,V7
878.5,c,M,?
881.5,c,M,V
884.5,c,M,V
887.5,c,M,V7
890.5,c,M,V7
893.5,c,M,V7
896.5,c,M,?
902.5,c,M,?
905.5,c,M,III
908.5,c,M,V
911.5,c,M,V
914.5,c,M,V7
920.5,c,M,V
923.5,c,M,V7
932.5,c,M,I
935.5,c,M,?
938.5,c,M,V7
941.5,c,M,III
944.5,c,M,VI
947.5,c,M,V7
950.5,c,M,?
953.5,c,M,I
956.5,c,M,V7
959.5,c,M,IV
962.5,c,M,V7
965.5,c,M,I
968.5,c,M,V7
971.5,c,M,IV
974.5,c,M,V7
977.5,c,M,I
983.5,c,M,?
986.5,c,M,V7
989.5,c,M,III
992.5,c,M,VI
995.5,c,M,?
998.5,c,M,V7
1001.5,c,M,V
1004.5,c,M,IV
1007.5,c,M,V7
1010.5,c,M,V
1013.5,c,M,?
1016.5,c,M,?
1019.5,c,M,?
1022.5,c,M,?
1025.5,c,M,?
1028.5,c,M,?
1039.5,c,M,?
1040.5,c,M,V
1054,c,M,?
1063.5,c,M,?
1064.5,c,M,V
1078,c,m,VI
1079.5,c,M,V
1081,c,m,VI
1082.5,c,M,V
1084,c,m,VI
1085.5,c,M,V
1087,c,m,VI
1088.5,c,M,V
1090,c,m,VI
1091.5,c,M,V
1093,c,m,VI
1094.5,c,M,V
1096,c,m,VI
1097.5,c,M,V
1099,c,m,VI
1100.5,c,M,V
1102,c,M,?
1103.5,c,M,I
1109.5,c,M,IV
1115.5,c,M,V7
1121.5,c,M,I
1130.5,c,M,I
1133.5,c,M,?
1136.5,c,M,?
1139.5,c,M,V7
1145.5,c,M,?
1154.5,c,M,?
1160.5,c,M,V7
1163.5,c,M,?
1172.5,c,M,?
1175.5,c,M,?
1178.5,c,M,V7
1181.5,c,M,?
1184.5,c,M,V7
1187.5,c,M,?
1190.5,c,M,V7
1193.5,c,M,?
1196.5,c,M,V
1199.5,c,M,V
1202.5,c,M,V
1205.5,c,M,?
1208.5,c,M,V7
1209.5,c,M,?
1211.5,c,M,?
1212.5,c,M,V7
1214.5,c,M,V7
1215.5,c,M,IV
1217.5,c,M,?
1218.5,c,M,V7
1220.5,c,M,?
1221.5,c,M,?
1222.5,c,M,V
1223.5,c,M,?
1224.5,c,M,V7
1226.5,c,M,?
1227.5,c,m,VI
1229.5,c,M,III
1230.5,c,M,V7
1232.5,c,M,?
1233.5,c,M,?
1235.5,c,M,?
1236.5,c,M,V7
1238.5,c,M,?
1239.5,c,M,?
1241.5,c,M,III
1242.5,c,M,V
1244.5,c,M,?
1247.5,c,M,?
1250.5,c,M,V
1253.5,c,M,?
1256.5,c,M,V
1262.5,c,M,?
1265.5,c,M,?
1268.5,c,M,V7
1271.5,c,M,?
1273.5,c,M,V
1274.5,c,M,?
1276.5,c,M,V
1277.5,c,M,?
1279.5,c,M,V
