offset,tonic,key,numeral
1,FALSE,M,?
3.5,FALSE,M,V
5,FALSE,M,?
9,FALSE,M,V
11,FALSE,M,?
13,FALSE,M,V
14,FALSE,M,?
15,FALSE,M,V
16,FALSE,M,?
17,FALSE,M,V
21,FALSE,M,bII
29,FALSE,M,?
33,FALSE,M,V7
35,FALSE,M,V7
37,FALSE,M,V7
41,FALSE,M,V7
43,FALSE,M,V7
49,FALSE,M,V7
53,FALSE,M,?
55,FALSE,M,VIIhdim7
56,FALSE,M,?
57,FALSE,M,V
61,FALSE,m,VI
63,FALSE,m,VI
64,FALSE,m,VI
65,FALSE,M,V
66,FALSE,M,V7
67,FALSE,M,V
69,FALSE,M,?
70,FALSE,M,?
71.5,FALSE,M,V
73,FALSE,M,?
75,FALSE,M,bII
77,FALSE,M,?
81,FALSE,M,V
81.5,FALSE,M,V
83,FALSE,M,V
84,FALSE,M,VIIdim
85,FALSE,M,I
86,FALSE,M,?
86.5,FALSE,M,I
87,FALSE,M,IV
88,FALSE,M,?
90,FALSE,M,V
91,FALSE,M,FreVI
92,FALSE,M,V
93,FALSE,M,I
97,FALSE,M,V7
100,FALSE,M,V7
101,FALSE,M,I
105,FALSE,M,V7
109,FALSE,M,I
113,FALSE,M,V7
116,FALSE,M,V7
117,FALSE,M,I
119,FALSE,M,I
121,FALSE,M,IV
122.333,FALSE,M,IV
123,FALSE,M,?
123.333,FALSE,M,?
124,FALSE,M,IV
125,FALSE,M,V
126.667,FALSE,M,V7
127,FALSE,M,VIIdim7
129,FALSE,m,?
129.333,FALSE,m,?
130.667,FALSE,M,VIIdim7
131,FALSE,M,?
132.333,FALSE,M,V
132.667,FALSE,M,VIIdim7
133,FALSE,M,V
133.333,FALSE,M,V
133.667,FALSE,M,V7
148,FALSE,M,V
149,FALSE,M,V
154,FALSE,M,?
158,FALSE,M,?
163,FALSE,m,?
164,FALSE,M,V7
165,FALSE,m,?
167,FALSE,m,?
168,FALSE,M,V7
169,FALSE,M,I
173,FALSE,M,V7
177,FALSE,M,I
181,FALSE,M,V7
185,FALSE,M,I
192.667,FALSE,M,I
193,FALSE,M,?
197,FALSE,M,?
202,FALSE,M,?
207,FALSE,m,?
208,FALSE,M,V7
209,FALSE,m,?
211,FALSE,m,?
212,FALSE,M,V7
213,FALSE,M,I
217,FALSE,M,V7
221,FALSE,M,I
225,FALSE,M,V7
229,FALSE,M,I
231,FALSE,M,V
233,FALSE,M,I
235,FALSE,M,V
237,FALSE,m,V+
245,FALSE,m,VIIdim7
253,FALSE,m,VIIdim7
261,FALSE,m,VIIdim
265,FALSE,m,I
267,FALSE,m,GerVI
269,FALSE,m,IIdim
273,FALSE,m,III
275,FALSE,m,IV
277,FALSE,m,VIIdim7
289,FALSE,m,V+7
293,FALSE,m,V+7
297,FALSE,m,IV
299,FALSE,m,VIIdim7
301,FALSE,m,I
303,FALSE,m,I
305,FALSE,m,V+
309,FALSE,m,I
311,FALSE,m,I
312,FALSE,m,V+
317,FALSE,m,I
319,FALSE,m,I
320,FALSE,m,V+
321,FALSE,m,VI
323,FALSE,m,V+7
325,FALSE,m,I
327.5,FALSE,m,V+
329,FALSE,m,I
335,FALSE,m,bII
337,FALSE,m,?
341,FALSE,m,V+
341.5,FALSE,m,V+
343,FALSE,M,V
344,FALSE,M,VIIdim
345,FALSE,M,I
346,FALSE,M,?
346.5,FALSE,M,I
347,FALSE,M,IV
348,FALSE,M,?
350,FALSE,M,V
351,FALSE,M,FreVI
352,FALSE,M,V
353,FALSE,M,I
357,FALSE,M,V7
360,FALSE,M,V7
361,FALSE,M,I
365,FALSE,M,III
366,FALSE,M,V7
367,FALSE,m,?
368,FALSE,M,V7
369,FALSE,M,I
373,FALSE,M,V7
377,FALSE,M,I
381,FALSE,M,V7
385,FALSE,M,I
389,FALSE,M,V7
393,FALSE,M,I
397,FALSE,M,IV
398.333,FALSE,M,IV
401,FALSE,M,V7
403,FALSE,M,?
405,FALSE,m,?
409,FALSE,M,?
409.5,FALSE,M,VIIdim
410,FALSE,M,V7
425,FALSE,M,V
430,FALSE,M,?
433,FALSE,M,V
434,FALSE,M,?
438,FALSE,M,V
439,FALSE,M,V
440,FALSE,M,V7
442,FALSE,M,V
443,FALSE,M,V
444,FALSE,M,V7
445,FALSE,M,I
449,FALSE,M,V7
453,FALSE,M,I
457,FALSE,M,V7
461,FALSE,M,I
467,FALSE,M,I
468,FALSE,M,bII
469,FALSE,M,II
477,FALSE,M,V
478,FALSE,M,?
482,FALSE,M,V
483,FALSE,M,V
484,FALSE,M,V7
486,FALSE,M,V
487,FALSE,M,V
488,FALSE,M,V7
489,FALSE,M,I
493,FALSE,M,V7
497,FALSE,M,I
501,FALSE,M,V7
505,FALSE,M,I
507,FALSE,M,V
509,FALSE,M,I
511,FALSE,M,V
513,FALSE,m,VI
523,FALSE,m,VI
525,FALSE,m,VI
529,FALSE,m,VIIdim7
533,FALSE,m,V+7
536,FALSE,m,V+
539,FALSE,m,VIIdim7
543,FALSE,m,IIdim
547,FALSE,m,V+
548,FALSE,m,V+
549,FALSE,m,I
551,FALSE,m,V+7
553,FALSE,m,IV
555,FALSE,m,?
557,FALSE,m,I
557.5,FALSE,m,I
559.5,FALSE,m,I
560.5,FALSE,m,I
561.5,FALSE,m,I
562.5,FALSE,m,I
563,FALSE,m,V+
565,FALSE,m,I
566.5,FALSE,m,I
567.5,FALSE,m,I
568.5,FALSE,m,I
569.5,FALSE,m,I
570.5,FALSE,m,I
571,FALSE,m,VIIdim7
573,FALSE,m,I
574,FALSE,m,I
584,FALSE,m,V+
585,FALSE,m,I
586,FALSE,m,I
589,FALSE,m,I
591,FALSE,m,VI
592,FALSE,m,V+7
593,FALSE,m,I
595,FALSE,m,VI
596,FALSE,m,V+7
598,FALSE,m,V+7
599,FALSE,m,V+7
601,FALSE,m,I
