offset,tonic,key,numeral
1,Bb,M,I
21,Bb,m,V+7
25,Bb,M,I
27,Bb,M,I
29,Bb,m,V+7
33,Bb,M,I
37,Bb,m,V+7
41,Bb,M,I
43,Bb,M,I
45,Bb,m,?
47,Bb,m,V+7
49,Bb,M,V
51,Bb,m,V+7
53,Bb,M,V
55,Bb,m,V+7
57,Bb,M,V
59,Bb,m,V+7
61,Bb,M,V
63,Bb,m,V+7
65,Bb,M,V
66,Bb,M,V
67,Bb,M,V
68,Bb,M,V
69,Bb,M,V
73,Bb,M,I
93,Bb,m,V+7
97,Bb,M,I
101,Bb,m,V+7
105,Bb,M,I
109,Bb,m,V+7
113,Bb,M,I
115,Bb,M,I
117,Bb,m,?
119,Bb,M,?
121,Bb,M,?
123,Bb,M,?
125,Bb,M,?
126,Bb,M,?
127,Bb,m,V+7
129,Bb,M,I
130,Bb,M,I
133,Bb,m,V+7
137,Bb,M,I
141,Bb,m,V+7
142,Bb,m,V+7
143,Bb,m,V+7
144,Bb,m,V+7
145,Bb,M,I
149,Bb,m,V+7
153,Bb,M,I
157,Bb,m,V+7
161,Bb,M,I
162,Bb,m,V+7
163,Bb,M,I
164,Bb,m,V+7
165,Bb,M,I
166,Bb,m,V+7
167,Bb,M,I
168,Bb,m,V+7
169,Bb,M,I
173,Bb,M,I
176,Bb,M,V
177,Bb,M,I
185,Bb,m,V+7
187,Bb,M,I
187.5,Bb,m,V+7
189,Bb,M,V
189.5,Bb,M,I
193,Bb,m,I
201,Bb,m,VIIdim
202.5,Bb,m,I
203,Bb,m,VIIdim
204.5,Bb,m,I
205,Bb,m,V+
207,Bb,m,V+7
209,Bb,m,I
211,Bb,m,V+7
213,Bb,m,IV
217,Bb,m,III
219,Bb,m,V+7
221,Bb,m,III
225,Bb,m,VI
229,Bb,m,bII
233,Bb,m,V+
235,Bb,m,V+7
237,Bb,m,I
240.5,Bb,m,IIdim
241,Bb,m,I
243,Bb,m,V+7
245,Bb,M,I
248.5,Bb,M,?
249,Bb,M,V
251,Bb,m,V+7
253,Bb,M,I
257,Bb,m,V+7
261,Bb,M,I
264,Bb,m,?
265,Bb,M,?
267,Bb,m,V+7
269,Bb,M,I
273,Bb,m,V+7
277,Bb,M,I
279,Bb,m,V+7
280,Bb,m,?
281,Bb,m,V+7
283,Bb,m,?
285,Bb,m,V+7
287,Bb,M,IV
289,Bb,m,V+7
291,Bb,M,V
293,Bb,M,?
297,Bb,m,?
301,Bb,M,?
305,Bb,M,?
309,Bb,M,V
313,Bb,m,V+7
317,Bb,M,I
321,Bb,m,V+7
322,Bb,m,V+7
323,Bb,m,V+7
324,Bb,m,V+7
325,Bb,M,I
327,Bb,M,I
329,Bb,m,V+7
333,Bb,M,I
336,Bb,M,I
337,Bb,m,V+7
341,Bb,M,I
343,Bb,M,I
345,Bb,m,V+7
349,Bb,M,I
359,Bb,m,V+7
361,Bb,M,I
365,Bb,M,I
368,Bb,M,V
369,Bb,M,I
371,Bb,M,I
373,Bb,M,I
376,Bb,M,V
377,Bb,M,I
379,Bb,M,I
381,Bb,M,I
384,Bb,M,V
385,Bb,M,I
405,Bb,m,V+7
409,Bb,M,I
425,Bb,m,VIIdim7
441,Bb,m,I
445,Bb,m,V+7
469,Bb,m,I
471,Bb,m,I
473,Bb,m,V+7
477,Bb,m,I
479.5,Bb,m,I
480.5,Bb,m,V+7
481,Bb,m,V+7
485,Bb,M,I
487,Bb,M,I
488,Bb,m,V+7
489,Bb,m,V+7
493,Bb,M,I
