offset,tonic,key,numeral
1,Db,M,VIIdim
3,Db,M,VIIdim
5,Db,M,VI
6,Db,M,VIIdim
7,Db,M,VIIdim
8.5,Db,M,V
9,Db,M,I
11,Db,M,V
12,Db,M,V7
13,Db,M,I
14,Db,M,I
15,Db,M,IV
15.5,Db,M,V7
15.75,Db,M,V7
16,Db,M,V
16.5,Db,M,V7
17,Db,M,I
18,Db,M,I
19,Db,M,V
20,Db,M,V7
20.5,Db,M,V7
21,Db,M,I
23,Db,M,?
23.5,Db,M,V7
24,Db,M,VI
24.5,Db,M,V
25,Db,m,?
25.5,Db,M,VIIhdim7
25.75,Db,M,V
26,Db,M,III
26.5,Db,M,I
27,Db,M,?
27.5,Db,M,V
28,Db,M,III
28.5,Db,M,I
29,Db,M,?
29.75,Db,M,V
30,Db,M,?
30.5,Db,M,I
31,Db,M,?
31.5,Db,M,V
32,Db,M,?
32.5,Db,M,V
33,Db,m,?
33.5,Db,M,V
34,Db,M,I
34.5,Db,M,I
35,Db,m,?
35.5,Db,M,V
36,Db,M,I
37,Db,m,?
37.5,Db,M,V
38,Db,M,I
39,Db,M,V
40,Db,M,V
41,Db,M,I
43,Db,M,V7
44,Db,M,I
45,Db,M,I
46,Db,M,I
47,Db,M,V7
48,Db,M,I
49,Db,M,V7
50,Db,M,VI
51,Db,M,V7
53,Db,M,?
55,Db,M,IV
55.5,Db,M,V
56,Db,M,I
56.5,Db,M,I
57,Db,m,?
58,Db,M,I
59,Db,M,IV
59.5,Db,M,V
60,Db,M,I
61,Db,M,V7
61.5,Db,M,V7
62,Db,M,I
62.5,Db,M,I
63,Db,M,V7
63.5,Db,M,V7
64,Db,M,I
64.5,Db,M,I
65,Db,M,V7
66,Db,M,I
66.5,Db,M,V
68.75,Db,M,V7
69,Db,M,V7
69.75,Db,M,V7
70,Db,M,I
71,Db,M,V7
71.5,Db,M,V7
72,Db,M,I
72.5,Db,M,V7
72.75,Db,M,V7
73,Db,M,I
73.25,Db,M,VIIdim
73.5,Db,M,I
73.75,Db,M,?
74,Db,M,?
74.25,Db,M,V7
74.5,Db,M,V
75,Db,M,V
77,Db,M,V
79,Db,M,V7
81,Db,M,V
83,Db,M,V
84,Db,M,V7
85,Db,M,I
86,Db,M,I
87,Db,M,V
87.5,Db,M,I
88,Db,M,V7
88.5,Db,M,I
89,Db,m,IV
90,Db,m,IV
91,Db,m,VI
92,Db,m,VI
92.375,Db,M,?
93,Db,M,V
94,Db,M,V7
95,Db,M,I
95.5,Db,M,V
96,Db,M,V7
97,Db,M,I
98,Db,M,V7
99,Db,M,I
99.5,Db,M,V7
100,Db,M,I
100.5,Db,M,V7
101,Db,M,I
102,Db,M,IV
103,Db,M,I
104,Db,M,V7
105,Db,M,I
106,Db,M,IV
107,Db,M,V
108,Db,M,V7
109,Db,M,I
110,Db,M,V7
111,Db,M,I
111.5,Db,M,V7
112,Db,M,I
112.5,Db,M,V7
113,Db,M,I
114,Db,M,IV
115,Db,M,V7
117,Db,M,IV
118,Db,M,IV
119,Db,M,V
120,Db,M,V
120.75,Db,M,?
121,Db,M,V7
121.75,Db,M,V7
122,Db,m,?
123,Db,M,V
123.5,Db,M,V7
124,Db,M,I
124.25,Db,m,?
124.5,Db,M,V7
125,Db,M,I
127,Db,M,V
128,Db,M,V7
129,Db,M,I
129.25,Db,M,I
130.25,Db,M,VI
131,Db,M,V
131.25,Db,M,V7
132,Db,M,V7
132.75,Db,M,V7
133,Db,M,V7
135,Db,M,V
136.5,Db,M,V7
137,Db,M,V
137.25,Db,M,V
139,Db,M,V7
141,Db,M,V7
143,Db,M,V7
145,Db,M,V7
147,Db,M,V7
148,Db,M,V7
149,Db,M,I
151,Db,M,V7
152,Db,M,V7
153,Db,M,I
154,Db,M,I
155,Db,M,IV
155.5,Db,M,VIIdim
156,Db,M,VI
156.5,Db,M,V7
157,Db,M,I
158,Db,M,I
159,Db,m,?
159.5,Db,M,I
160,Db,M,V7
161,Db,M,I
162,Db,M,I
163,Db,M,IV
163.5,Db,M,VIIdim
164,Db,M,IV
164.5,Db,M,V7
165,Db,M,V7
165.5,Db,M,VIIhdim7
165.75,Db,M,V
166,Db,M,?
166.5,Db,M,I
167,Db,M,VI
167.5,Db,M,V7
168.5,Db,M,V
169,Db,M,?
169.5,Db,M,VIIhdim7
169.75,Db,M,I
170.5,Db,M,I
171,Db,M,?
171.5,Db,M,V
172,Db,M,?
172.5,Db,M,V
173,Db,m,?
173.5,Db,M,V
174,Db,M,I
175,Db,m,?
175.5,Db,M,V7
176,Db,M,I
177,Db,m,?
177.5,Db,M,V
178,Db,M,I
179,Db,M,V
180,Db,M,V7
181,Db,M,I
182,Db,M,I
183,Db,M,V7
183.5,Db,M,V7
184,Db,M,I
187,Db,M,V7
188,Db,M,I
189,Db,M,V7
190,Db,m,?
191,Db,M,V7
193,Db,M,?
195,Db,M,V7
196,Db,M,I
197,Db,m,?
198,Db,M,I
199,Db,M,IV
199.5,Db,M,V
200,Db,M,I
200.5,Db,M,I
201,Db,m,?
201.5,Db,M,V7
202,Db,M,I
202.5,Db,M,I
203,Db,m,?
203.5,Db,M,V
204,Db,M,I
204.5,Db,M,I
205,Db,m,?
205.5,Db,M,V7
206,Db,M,I
206.5,Db,M,V
209,Db,M,V7
210,Db,M,I
211,Db,M,V7
212,Db,M,I
212.25,Db,M,IV
212.5,Db,M,V7
212.75,Db,M,V7
213,Db,M,I
213.25,Db,M,VIIdim
213.5,Db,M,I
213.75,Db,M,VIIdim7
214,Db,M,VIIdim7
214.25,Db,M,V7
214.5,Db,M,V
214.75,Db,M,V
215,Db,M,V
217,Db,M,V
219,Db,M,V7
221,Db,M,V
223,Db,M,V
224,Db,M,V7
225,Db,M,I
226,Db,M,I
227,Db,M,V7
227.5,Db,M,I
228,Db,M,V7
228.5,Db,M,I
229,Db,m,IV
230,Db,m,IV
233,Db,m,IV
233.5,Db,m,V+7
234,Db,m,IV
234.875,Db,m,I
237,Db,M,V
238,Db,M,V
239,Db,M,I
240,Db,M,V7
241,Db,M,I
242,Db,M,V7
243,Db,M,I
243.5,Db,M,V7
244,Db,M,I
