offset,tonic,key,numeral
1,D,M,I
5,D,M,V7
9,D,M,I
9.5,D,M,I
13,D,M,V7
17,D,M,I
21,D,M,IV
25,D,M,V
29,D,M,V
31,D,M,V7
33,D,M,I
37,D,M,I
41,D,M,V7
49,D,M,I
51,D,M,I
53,D,M,V7
57,D,M,I
59,D,M,I
61,D,M,?
65,D,M,?
81,D,M,VIIdim
85,D,M,IV
86,D,M,IV
88,D,M,VIIdim
89,D,M,V
90,D,M,V
91,D,M,V7
93,D,M,V
95,D,M,V7
97,D,M,V7
98,D,M,V
98.5,D,M,V
99,D,M,I
99.5,D,M,I
100,D,M,I
101,D,M,?
103,D,M,V7
105,D,M,I
106,D,M,I
109,D,M,V7
113,D,M,IV
117,D,M,V7
121,D,M,I
122,D,M,I
125,D,M,V7
129,D,M,IV
133,D,M,V7
137,D,M,I
138,D,M,I
141,D,M,V7
143,D,M,I
145,D,M,V7
147,D,M,I
149,D,M,?
151,D,M,V
153,D,M,I
154,D,M,I
156,D,M,VI
157,D,M,V7
159,D,M,VI
161,D,M,V7
163,D,M,VI
165,D,M,?
166,D,M,?
167,D,M,V
169,D,M,VI
170,D,M,VI
172,D,m,I
173,D,m,IV
174,D,m,?
175,D,m,V+
177,D,m,I
178,D,m,I
179,D,m,GerVI
185,D,m,V+
187,D,m,VI
188,D,m,GerVI
193,D,m,V+
195,D,m,GerVI
201,D,m,V+
203,D,M,V
213,D,M,V7
219,D,M,I
221,D,M,?
223,D,M,V7
225,D,M,I
229,D,M,V7
241,D,M,V7
245,D,M,?
253,D,m,?
265,D,m,V+7
269,D,m,I+
273,D,m,V+7
277,D,m,I+
279,D,m,V+
281,D,m,I+
283,D,m,V+
285,D,m,?
289,D,m,V+7
293,D,m,I
295,D,m,IIhdim7
297,D,m,V+
299,D,m,V+
301,D,M,I
307,D,M,VIIdim
309,D,M,?
313,D,M,?
317,D,M,V
319,D,M,V
321,D,M,V
322,D,M,V7
323,D,M,V
324,D,M,V7
325,D,M,I
329,D,M,I
331,D,M,?
333,D,M,?
337,D,M,?
341,D,M,?
345,D,M,?
349,D,M,V
353,D,M,V7
357,D,M,I
359,D,M,V7
361,D,M,I
362,D,M,V
363,D,M,I
364,D,M,V
365,D,M,?
367,D,M,?
369,D,M,V
371,D,M,V7
373,D,M,I
376.5,D,M,V7
377,D,M,IV
378,D,M,I
379,D,M,IV
380,D,M,I
381,D,M,?
382,D,M,?
385,D,M,V7
386,D,M,V7
389,D,M,I
390,D,M,V
391,D,M,I
392,D,M,V7
393,D,M,I
394,D,M,V7
397,D,M,I
398,D,M,V
399,D,M,I
400,D,M,V7
401,D,M,I
402,D,M,V7
405,D,M,I
406,D,M,V7
407,D,M,V
