offset,tonic,key,numeral
1,FALSE,m,I+
2,FALSE,m,I+
4,FALSE,M,V
5,FALSE,M,V
6,FALSE,M,V7
7,FALSE,M,?
8,FALSE,M,?
10,FALSE,M,V
11,FALSE,M,V
12,FALSE,M,V7
13,FALSE,M,?
14,FALSE,M,?
15,FALSE,M,V
16,FALSE,M,?
19,FALSE,M,V7
22,FALSE,m,I+
25,FALSE,M,V7
28,FALSE,m,I+
31,FALSE,m,I+
33,FALSE,m,I+
34,FALSE,m,V+
35,FALSE,m,V+7
36,FALSE,m,V+7
37,FALSE,m,I+
38,FALSE,m,I+
40,FALSE,m,?
42,FALSE,m,?
43,FALSE,m,V+
44,FALSE,m,V+7
45,FALSE,m,V+7
46,FALSE,m,?
47,FALSE,m,?
49,FALSE,m,I+
52,FALSE,m,V+
53,FALSE,m,V+
54,FALSE,m,VIIdim
55,FALSE,m,?
58,FALSE,m,V+
59,FALSE,m,V+
60,FALSE,m,VIIdim
61,FALSE,m,I
64,FALSE,m,V+
65,FALSE,m,V+
66,FALSE,m,I
67,FALSE,m,VIIdim
70,FALSE,m,I
71,FALSE,m,VI
72,FALSE,m,VIIdim7
73,FALSE,m,V+
76,FALSE,m,I
79,FALSE,m,V+
82,FALSE,m,I
85,FALSE,m,V+
88,FALSE,m,V+
90,FALSE,m,?
91,FALSE,m,V+
94,FALSE,m,V+7
96,FALSE,m,?
97,FALSE,m,V+
100,FALSE,m,V+7
102,FALSE,m,?
103,FALSE,m,V+7
106,FALSE,m,V+7
107,FALSE,m,V+7
108,FALSE,m,V+7
109,FALSE,m,I+
110,FALSE,m,I+
111,FALSE,M,?
112,FALSE,M,V
113,FALSE,M,V
114,FALSE,M,V7
115,FALSE,M,V
116,FALSE,M,V
117,FALSE,M,?
118,FALSE,M,V
119,FALSE,M,V
120,FALSE,M,V7
121,FALSE,M,?
122,FALSE,M,?
123,FALSE,M,V
124,FALSE,M,?
127,FALSE,M,VI
128,FALSE,M,VI
129,FALSE,M,V
130,FALSE,M,VI
133,FALSE,m,I+
134,FALSE,m,I+
135,FALSE,M,V
136,FALSE,m,I+
139,FALSE,M,V7
142,FALSE,m,I+
145,FALSE,M,V7
148,FALSE,m,I+
152,FALSE,M,VIIdim
154,FALSE,m,I+
158,FALSE,M,VIIdim
160,FALSE,m,I+
163,FALSE,M,VIIdim
166,FALSE,m,I+
169,FALSE,M,?
172,FALSE,M,?
175,FALSE,M,V7
178,FALSE,m,I+
181,FALSE,M,?
184,FALSE,M,?
187,FALSE,M,V7
190,FALSE,m,I+
191,FALSE,m,I+
192,FALSE,M,?
193,FALSE,M,V
194,FALSE,M,V
195,FALSE,M,V7
196,FALSE,M,?
197,FALSE,M,?
198,FALSE,M,V7
199,FALSE,M,VI
200,FALSE,M,V
201,FALSE,M,V7
202,FALSE,M,?
203,FALSE,M,V7
204,FALSE,M,VI
205,FALSE,M,V7
206,FALSE,M,VI
207,FALSE,M,V7
208,FALSE,M,VI
209,FALSE,M,?
210,FALSE,M,?
211,FALSE,M,?
212,FALSE,M,?
213,FALSE,M,?
214,FALSE,M,?
215,FALSE,M,?
216,FALSE,M,?
217,FALSE,M,V
218,FALSE,M,VIIhdim7
219,FALSE,m,I+
220,FALSE,M,?
221,FALSE,m,I+
222,FALSE,M,VIIdim
223,FALSE,M,V
224,FALSE,M,?
225,FALSE,M,VIIhdim7
226,FALSE,m,I+
227,FALSE,M,V7
228,FALSE,m,I+
229,FALSE,M,?
230,FALSE,M,?
231,FALSE,M,V7
232,FALSE,m,I+
234,FALSE,M,?
235,FALSE,M,V
236,FALSE,M,V
237,FALSE,M,V
238,FALSE,m,I+
240,FALSE,M,?
241,FALSE,M,V
242,FALSE,M,V
243,FALSE,M,V
244,FALSE,m,I+
245,FALSE,M,V
246,FALSE,M,V
247,FALSE,m,I+
248,FALSE,M,V
249,FALSE,M,V
250,FALSE,m,I+
253,FALSE,m,I+
256,FALSE,m,V+
268,FALSE,m,I+
271,FALSE,m,I+
279,FALSE,m,V+7
280,FALSE,m,I+
291,FALSE,m,V+7
292,FALSE,m,I+
295,FALSE,m,VI
296,FALSE,m,I
297,FALSE,m,?
298,FALSE,m,V+
300,FALSE,m,V+
301,FALSE,m,I
304,FALSE,m,V+7
316,FALSE,m,V+
328,FALSE,m,?
331,FALSE,m,V+7
334,FALSE,m,I
337,FALSE,m,I
340,FALSE,m,V+
361,FALSE,m,V+
364,FALSE,m,V+
375,FALSE,m,V+7
376,FALSE,m,V+
387,FALSE,m,V+7
388,FALSE,m,V+7
397,FALSE,m,V+
399,FALSE,m,V+
400,FALSE,m,V+7
409,FALSE,m,V+
411,FALSE,m,V+
415,FALSE,m,V+7
421,FALSE,m,V+
423,FALSE,m,V+
424,FALSE,m,V+
427,FALSE,m,V+7
430,FALSE,m,V+
