offset,tonic,key,numeral
1,a,M,?
4,a,M,V
5.5,a,M,V7
7,a,M,?
8.5,a,M,V7
10,a,M,?
11.5,a,M,V7
13,a,M,?
19,a,M,?
25,a,M,III
26.5,a,M,V7
28,a,M,?
28.5,a,M,?
29.5,a,M,V7
31,a,M,?
31.5,a,M,?
32.5,a,M,?
34,a,M,V
35.5,a,M,V7
37,a,M,?
38.5,a,M,V7
40,a,M,?
41.5,a,M,?
42.5,a,M,?
43,a,M,V
44.5,a,M,V7
46,a,M,?
47.5,a,M,?
48.5,a,M,?
49,a,M,V
50.5,a,M,?
51.5,a,M,?
52,a,M,V
53.5,a,M,?
54.5,a,M,?
55,a,M,?
56,a,M,?
56.5,a,M,?
57.5,a,M,V
58,a,M,?
60.5,a,M,?
61,a,M,?
62,a,M,?
62.5,a,M,?
63.5,a,M,V
64,a,M,?
67,a,M,?
68,a,M,?
68.5,a,M,?
69,a,M,?
69.5,a,M,?
71,a,M,?
71.5,a,M,?
73,a,M,?
74,a,M,?
74.5,a,M,?
75.5,a,M,?
77,a,M,?
77.5,a,M,?
79,a,M,?
82,a,M,?
83.5,a,M,V7
85,a,m,V+7
86.5,a,M,V
88,a,M,V7
90.5,a,M,V7
91,a,M,V7
92,a,m,V+7
93.5,a,M,V7
94,a,M,V7
96.5,a,M,V7
97.5,a,M,V
98.5,a,m,V+7
100,a,M,?
101.5,a,m,VI
102.5,a,M,?
103,a,M,?
104.5,a,m,VI
105.5,a,M,?
106,a,M,?
107.5,a,m,VI
108.5,a,M,?
109,a,M,?
109.5,a,m,V+7
110,a,M,?
110.5,a,m,V+7
112,a,M,?
112.5,a,m,VI
113,a,M,?
113.5,a,M,GerVI
114,a,M,?
114.5,a,M,?
115,a,M,V
116.5,a,M,?
118,a,M,V
119.5,a,M,?
120.5,a,M,?
121,a,M,V
122.5,a,M,?
124,a,M,V
125.5,a,M,?
126.5,a,M,?
127,a,M,V
130,a,m,V+7
131.5,a,M,V
132.5,a,M,V7
133,a,M,I
134.5,a,M,IV
135,a,M,IV
136,a,M,V7
137.5,a,M,I
138.5,a,M,V7
139,a,M,I
140.5,a,M,IV
