offset,tonic,key,numeral
1,D,M,I
2,D,M,I
5.5,D,M,?
8,D,m,V+
11,D,M,V7
13,D,M,I
17,D,M,?
20,D,m,V+
23,D,M,V7
27.5,D,M,?
30.5,D,M,?
31,D,m,V
33.5,D,M,?
35,D,M,VIIhdim7
36.5,D,M,IV
37,D,M,?
39.5,D,M,IV
41,D,M,VIIhdim7
42.5,D,M,I
44,D,M,IV
45,D,M,?
45.5,D,M,V7
47,D,M,I
48.5,D,M,I
50,D,M,?
53,D,M,?
54.5,D,M,?
56,D,M,?
59,D,M,VIIhdim7
60.5,D,M,IV
62,D,M,?
65,D,M,V7
66.5,D,M,V7
68,D,M,V7
68.5,D,M,V7
69.5,D,M,V7
70,D,M,V7
71,D,M,V7
71.5,D,M,V7
73.5,D,M,I
74,D,M,IV
75,D,M,?
75.5,D,M,V7
77,D,M,I
78.5,D,M,I
80,D,M,V7
81.5,D,M,V7
83,D,M,I
84.5,D,M,VI
86,D,M,IV
86.5,D,M,?
87.5,D,m,V+
89,D,M,I
90.5,D,M,I
92,D,m,V+7
93.5,D,m,V+7
95,D,M,I
96.5,D,M,VI
98,D,M,IV
98.5,D,M,?
99.5,D,m,V+7
101,D,M,I
103.5,D,M,IV
104,D,m,V+
105,D,M,I
105.5,D,M,I
106.5,D,m,V+
107,D,M,I
109.5,D,M,IV
110,D,m,V+
111,D,M,I
111.5,D,M,I
112.5,D,m,V+
113,D,M,I
122,D,M,?
124.5,D,M,GerVI
125,D,m,V+
126.5,D,M,VIIdim7
128,D,M,?
129.5,D,M,VIIdim7
131,D,M,?
132.5,D,M,VIIdim
134,D,M,?
135.5,D,M,?
137,D,m,V+
138.5,D,M,VIIdim7
140,D,M,?
141.5,D,M,VIIdim7
143,D,M,?
144.5,D,M,VIIdim
146,D,M,?
147.5,D,M,?
149,D,m,V+
149.5,D,M,?
164,D,M,V7
167,D,M,I
170,D,m,V+7
173,D,M,I
174.5,D,m,V+
175.5,D,m,V+
176,D,M,?
177,D,m,V+7
177.5,D,M,IV
178.5,D,M,GerVI
179,D,m,V+
182,D,M,?
183.5,D,m,V+7
185,D,M,I
186.5,D,M,IV
187.5,D,M,?
188,D,m,V+
189.5,D,m,V+
190,D,m,V+7
191,D,M,I
192.5,D,M,I
194,D,m,V+7
195.5,D,m,V+7
197,D,M,I
200,D,m,V+7
203,D,M,I
206,D,m,V+7
207.5,D,m,V+7
209,D,M,IV
210.5,D,M,I
212,D,M,VIIdim
213.5,D,m,V+7
215,D,M,IV
216.5,D,M,I
218,D,M,VIIdim
219.5,D,m,V+7
221,D,M,IV
222.5,D,M,?
224,D,m,V+
225.5,D,M,?
227,D,m,V+7
230,D,m,V+
233,D,m,V+7
239,D,m,I+
242,D,m,V+7
245,D,m,I+
248,D,m,V+7
251,D,m,I+
254,D,m,V+7
257,D,m,I+
260,D,M,?
263,D,m,V+
267.5,D,m,V+7
269,D,M,I
271,D,m,V+
271.5,D,M,?
