offset,tonic,key,numeral
1,FALSE,m,I
3,FALSE,m,I
4,FALSE,m,V+
4.5,FALSE,m,V+
5,FALSE,m,V+
5.5,FALSE,m,V+
6,FALSE,m,I
6.5,FALSE,m,I
7,FALSE,m,I
7.875,FALSE,m,I
8,FALSE,M,?
8.5,FALSE,M,V7
8.75,FALSE,m,I
9,FALSE,m,V+
9.25,FALSE,M,V7
9.5,FALSE,m,I
9.75,FALSE,M,?
10,FALSE,m,V+
10.5,FALSE,m,V+
11,FALSE,M,V7
11.5,FALSE,M,V7
12,FALSE,M,III
12.75,FALSE,M,III
13,FALSE,M,V7
13.5,FALSE,M,V7
14,FALSE,M,III
14.5,FALSE,M,III
15,FALSE,M,V7
16,FALSE,m,I
16.875,FALSE,m,VI
17,FALSE,M,?
17.5,FALSE,m,V+
18.5,FALSE,M,V7
19,FALSE,m,I
20,FALSE,M,V7
20.25,FALSE,M,V7
20.75,FALSE,M,V7
21,FALSE,m,V+
21.75,FALSE,m,V+
22,FALSE,m,I
22.5,FALSE,m,I
22.75,FALSE,m,I
23,FALSE,m,I
23.5,FALSE,m,I
24,FALSE,M,?
24.25,FALSE,M,V7
24.75,FALSE,m,I
25,FALSE,M,V7
25.5,FALSE,m,I
25.75,FALSE,M,?
27,FALSE,M,V7
28,FALSE,M,III
29,FALSE,M,V7
30,FALSE,M,III
31,FALSE,M,V7
32,FALSE,m,I
33,FALSE,M,?
33.5,FALSE,m,V+
34,FALSE,m,I
35,FALSE,m,I
36,FALSE,M,?
37.5,FALSE,m,I
38,FALSE,m,?
38.5,FALSE,m,V+7
39,FALSE,m,V+
39.5,FALSE,m,GerVI
40.5,FALSE,m,V+7
41,FALSE,m,V+
41.5,FALSE,m,GerVI
42.5,FALSE,m,V+7
43,FALSE,m,V+7
44,FALSE,m,I
45,FALSE,m,V+7
46,FALSE,m,I
47,FALSE,m,V+
48.5,FALSE,m,V+7
49,FALSE,m,I
49.5,FALSE,m,I
50,FALSE,m,V+
50.75,FALSE,m,I
51,FALSE,m,V+7
51.5,FALSE,m,V+7
52,FALSE,m,V+
52.75,FALSE,m,V+7
53,FALSE,m,I
54.75,FALSE,m,I
55,FALSE,m,V+7
57,FALSE,m,I
57.5,FALSE,m,I
58,FALSE,m,V
58.75,FALSE,m,V
59,FALSE,m,IV
59.5,FALSE,m,IV
60,FALSE,m,III
60.75,FALSE,m,III
61,FALSE,m,bII
61.5,FALSE,m,bII
62,FALSE,m,I
63,FALSE,m,V+7
65,FALSE,m,V+7
67,FALSE,m,V+7
67.5,FALSE,m,IV
67.75,FALSE,m,V+7
68,FALSE,m,VIIdim7
68.5,FALSE,m,I
69,FALSE,m,I
69.125,FALSE,m,IIhdim7
69.375,FALSE,m,VIIdim7
69.625,FALSE,m,I
69.875,FALSE,m,?
70.5,FALSE,m,V+7
71,FALSE,m,V+7
71.125,FALSE,m,IV
71.375,FALSE,m,V+7
71.625,FALSE,m,I
71.875,FALSE,m,V+7
72.125,FALSE,m,I
72.375,FALSE,m,V+7
72.625,FALSE,m,IV
72.75,FALSE,m,VIIdim
72.875,FALSE,m,IV
73,FALSE,m,VIIdim7
74,FALSE,m,GerVI
75,FALSE,m,V+
77,FALSE,m,V+7
78,FALSE,m,V+
78.5,FALSE,m,V+7
79,FALSE,m,I
81,FALSE,m,V+7
83,FALSE,m,I
83.5,FALSE,m,I
84,FALSE,m,V+7
84.5,FALSE,m,V+7
85,FALSE,m,I
86,FALSE,m,V+7
86.5,FALSE,m,V+7
87,FALSE,m,I
88.875,FALSE,m,V+7
89,FALSE,m,I
90.5,FALSE,m,V+
90.875,FALSE,m,V+7
91,FALSE,m,I
92,FALSE,m,V+7
93,FALSE,m,I+
95,FALSE,M,V7
96.75,FALSE,M,V7
97,FALSE,m,I+
99,FALSE,M,V7
101,FALSE,m,I+
101.5,FALSE,m,I+
102,FALSE,M,V7
103,FALSE,m,I+
105,FALSE,M,V7
107,FALSE,M,?
109,FALSE,M,?
111,FALSE,m,V+
113,FALSE,m,V+7
115,FALSE,m,I
116,FALSE,m,V+7
116.5,FALSE,m,V+7
117,FALSE,m,I
117.5,FALSE,m,V+7
118,FALSE,m,I
118.5,FALSE,m,V+7
119,FALSE,m,I
119.5,FALSE,m,IV
120,FALSE,m,V+
120.5,FALSE,m,V+7
121,FALSE,m,I
121.5,FALSE,m,V+
122,FALSE,m,V+7
122.5,FALSE,m,V+7
123,FALSE,m,V+7
123.5,FALSE,m,V+7
124,FALSE,m,V+
124.25,FALSE,m,V+7
124.75,FALSE,m,V+
125,FALSE,m,I
125.25,FALSE,m,V+
126,FALSE,m,bII
126.5,FALSE,m,V+7
127,FALSE,m,III
127.75,FALSE,m,V+
128,FALSE,m,IV
128.5,FALSE,m,V+
129,FALSE,m,III
129.5,FALSE,m,VIIdim7
130,FALSE,m,IV
130.5,FALSE,m,VIIdim7
131,FALSE,m,IV
131.75,FALSE,m,I
132,FALSE,m,IV
132.75,FALSE,m,IV
133,FALSE,m,V+7
133.75,FALSE,m,V+7
134,FALSE,m,I
134.75,FALSE,m,I
135,FALSE,m,V+
135.75,FALSE,m,I
137,FALSE,m,V+7
138.5,FALSE,m,I
139,FALSE,m,V+
141,FALSE,m,V+
141.5,FALSE,m,VIIdim7
142.5,FALSE,m,V+7
143,FALSE,m,I+
144.5,FALSE,M,IV
145,FALSE,m,I+
147,FALSE,M,V7
148,FALSE,M,V7
149,FALSE,m,?
150,FALSE,M,?
151,FALSE,m,V+
152,FALSE,M,V7
153,FALSE,m,I+
155,FALSE,m,V+
155.5,FALSE,m,V+
156,FALSE,M,?
157,FALSE,m,?
157.5,FALSE,m,?
158,FALSE,M,?
159,FALSE,m,V+
159.5,FALSE,m,V+
160,FALSE,m,I
160.5,FALSE,m,VIIdim7
161,FALSE,m,V+
161.75,FALSE,m,VIIdim7
162,FALSE,m,V+
162.5,FALSE,m,V+7
163,FALSE,m,V+
163.75,FALSE,m,VIIdim7
164,FALSE,m,V+
164.5,FALSE,m,V+7
165,FALSE,m,V+7
167,FALSE,m,V+7
169,FALSE,m,I
169.5,FALSE,m,I
170,FALSE,m,V+7
170.5,FALSE,m,V+7
171,FALSE,m,I
171.5,FALSE,m,V+
172,FALSE,m,I
172.5,FALSE,m,I
173,FALSE,m,I
173.75,FALSE,m,I
174,FALSE,m,VIIdim
174.5,FALSE,m,VIIdim
174.75,FALSE,m,I
175,FALSE,m,V+7
175.5,FALSE,m,I
176,FALSE,m,V+
176.5,FALSE,m,V+
177,FALSE,m,V+7
177.5,FALSE,m,V+7
178,FALSE,m,III
178.75,FALSE,m,III
179,FALSE,m,V+7
180,FALSE,m,III
180.75,FALSE,m,III
181,FALSE,m,V+7
181.75,FALSE,m,V+7
182,FALSE,m,I
183,FALSE,m,IIhdim7
183.5,FALSE,m,V+
184,FALSE,m,VI
184.5,FALSE,m,IV
185,FALSE,m,V+7
186,FALSE,m,VI
186.5,FALSE,m,III
187,FALSE,m,V+7
188,FALSE,m,V+
189,FALSE,m,V+
190,FALSE,m,V+7
191,FALSE,m,V+
192,FALSE,m,V+
193,FALSE,m,V+7
194,FALSE,m,V+
195,FALSE,m,I
197,FALSE,m,V+7
199,FALSE,m,I
201,FALSE,m,V+7
203,FALSE,m,I
203.5,FALSE,m,I
204,FALSE,m,V
205,FALSE,m,IV
206,FALSE,m,III
207,FALSE,m,bII
207.5,FALSE,m,bII
208,FALSE,m,I
208.75,FALSE,m,I
209,FALSE,m,V+7
211,FALSE,m,V+7
211.5,FALSE,m,V+7
213,FALSE,m,V+7
213.25,FALSE,m,V+7
213.5,FALSE,m,V+7
214.25,FALSE,m,VIIdim7
214.75,FALSE,m,I
215,FALSE,m,I
215.125,FALSE,m,V+7
215.625,FALSE,m,I
215.875,FALSE,m,V+7
216.125,FALSE,m,I
216.375,FALSE,m,GerVI
216.625,FALSE,m,V+
216.875,FALSE,m,V+7
217.125,FALSE,m,IV
217.375,FALSE,m,VIIdim
217.625,FALSE,m,I
217.875,FALSE,m,V+7
218.125,FALSE,m,I
218.375,FALSE,m,VIIdim
218.625,FALSE,m,V+
219,FALSE,m,VIIdim7
220,FALSE,m,VIIdim7
221,FALSE,m,V+
223,FALSE,m,V+7
224,FALSE,m,V+
224.5,FALSE,m,V+
225,FALSE,m,I
226,FALSE,m,V+7
226.5,FALSE,m,I
227,FALSE,m,V+7
229,FALSE,m,I
229.5,FALSE,m,III
230,FALSE,m,V+7
230.5,FALSE,m,V+7
231,FALSE,m,I
231.5,FALSE,m,V+
232,FALSE,m,I
232.5,FALSE,m,I
233,FALSE,m,I
233.875,FALSE,m,I
234,FALSE,m,V+7
234.5,FALSE,m,V+7
234.75,FALSE,m,I
235,FALSE,m,V+7
235.25,FALSE,m,V+
235.5,FALSE,m,I
235.75,FALSE,m,VIIdim7
236,FALSE,m,V+
236.5,FALSE,m,V+
237,FALSE,m,V+7
237.5,FALSE,m,V+7
238,FALSE,m,III
238.75,FALSE,m,III
239,FALSE,m,V+7
239.5,FALSE,m,V+7
240,FALSE,m,III
241,FALSE,m,V+7
241.5,FALSE,m,V+7
242,FALSE,m,I
242.875,FALSE,m,V+
243,FALSE,m,IV
243.5,FALSE,m,VIIdim
244,FALSE,m,IV
244.75,FALSE,m,V+7
245,FALSE,m,VII
245.5,FALSE,m,V+7
246,FALSE,m,VII
246.75,FALSE,m,VIIdim7
247,FALSE,m,I
247.5,FALSE,m,VIIdim7
248,FALSE,m,bII
248.5,FALSE,m,VIIdim7
249,FALSE,m,V+
250,FALSE,m,IIhdim7
250.5,FALSE,m,V+7
251,FALSE,m,V+
252,FALSE,m,IIhdim7
252.5,FALSE,m,V+7
255,FALSE,m,V+7
259,FALSE,m,V+
265,FALSE,m,V+
