offset,tonic,key,numeral
2,Ab,M,V7
15,Ab,M,I
16.5,Ab,M,I
21,Ab,M,V7
24,Ab,M,V7
27,Ab,M,I
31.5,Ab,M,I
36,Ab,M,V
37.5,Ab,m,?
38.5,Ab,M,V7
39,Ab,M,I
40.5,Ab,M,VI
42,Ab,M,I
45,Ab,M,V7
51,Ab,M,I
52.5,Ab,M,?
53.5,Ab,M,VI
54,Ab,M,V7
55.5,Ab,M,V
56.5,Ab,M,V7
57,Ab,M,V7
60,Ab,M,V
61,Ab,M,V7
63,Ab,M,V7
66,Ab,M,V7
67,Ab,M,V7
67.5,Ab,M,V7
68.5,Ab,M,V7
69,Ab,M,I
72,Ab,M,I
73,Ab,M,I
73.5,Ab,M,I
74.5,Ab,M,I
75,Ab,M,I
76,Ab,M,V7
76.5,Ab,M,I
77.5,Ab,M,V
78,Ab,m,?
79,Ab,M,V
79.5,Ab,M,V7
80.5,Ab,M,V7
81,Ab,M,I
82.5,Ab,M,V7
84,Ab,M,I
85.5,Ab,M,V
86.5,Ab,M,VI
87,Ab,M,V7
89.5,Ab,M,IV
90,Ab,M,?
93,Ab,M,I
95.5,Ab,M,VIIdim
96,Ab,M,I
97,Ab,M,I
97.5,Ab,M,V7
99,Ab,M,IV
100,Ab,M,V7
100.5,Ab,M,IV
101.5,Ab,M,I
102,Ab,M,?
103,Ab,M,VIIdim7
103.5,Ab,M,I
104.5,Ab,M,V7
105,Ab,M,V
106.5,Ab,M,V7
108,Ab,M,V
109.5,Ab,M,V7
111,Ab,M,V7
112,Ab,M,V7
112.5,Ab,M,IV
113.5,Ab,M,?
114,Ab,M,?
115,Ab,M,V
116.5,Ab,M,V7
117,Ab,M,V
118.5,Ab,M,V7
120,Ab,M,I
123,Ab,M,V
123.5,Ab,M,V
124.75,Ab,M,V7
127.5,Ab,M,V7
130,Ab,M,VI
130.5,Ab,M,VI
131.5,Ab,M,VI
132,Ab,M,I
135,Ab,M,V
135.5,Ab,M,V7
136,Ab,m,?
137,Ab,M,V
137.5,Ab,M,V7
139,Ab,M,V
140.5,Ab,M,VIIdim
141,Ab,M,V
141.5,Ab,M,VI
143.5,Ab,M,VIIhdim7
145,Ab,M,V7
145.5,Ab,M,I
146.5,Ab,M,I
147,Ab,M,I
150,Ab,M,V
150.5,Ab,M,V
151,Ab,M,V
151.5,Ab,M,V7
154.5,Ab,M,V7
155.5,Ab,M,I
156,Ab,M,I
157.5,Ab,M,VIIdim
158.5,Ab,M,VI
160.5,Ab,M,?
161,Ab,m,?
162,Ab,m,?
163,Ab,m,?
163.5,Ab,M,V7
164.25,Ab,M,V7
165,Ab,M,V7
166.25,Ab,M,VI
167.5,Ab,M,VI
169,Ab,M,?
170.5,Ab,M,V7
170.75,Ab,M,?
174,Ab,M,V7
175.5,Ab,M,V7
176.5,Ab,M,V
177,Ab,M,?
178,Ab,m,?
178.5,Ab,M,V7
179.5,Ab,M,VI
180,Ab,M,VI
180.5,Ab,M,?
181,Ab,M,V7
182.5,Ab,M,I
183,Ab,M,Vaug
184,Ab,M,I
185,Ab,M,I
185.5,Ab,m,?
186,Ab,M,?
186.5,Ab,M,bII
187,Ab,M,V7
189,Ab,M,?
189.5,Ab,M,IV
190.25,Ab,M,V7
191,Ab,M,?
192,Ab,M,VIIdim7
192.5,Ab,M,I
193.5,Ab,M,I
194,Ab,M,V
194.75,Ab,M,VIIdim7
195,Ab,M,VI
196,Ab,M,VIIhdim7
196.5,Ab,M,V
197,Ab,M,V7
198.5,Ab,M,I
199,Ab,M,VI
199.25,Ab,M,?
200,Ab,m,?
200.25,Ab,M,V7
200.5,Ab,M,V7
201,Ab,M,V
202,Ab,M,V
202.5,Ab,M,VIIdim7
203.5,Ab,M,I
204,Ab,M,I
204.5,Ab,M,I
205,Ab,M,V7
206.75,Ab,M,VIIdim7
207,Ab,M,I
208,Ab,M,I
208.5,Ab,M,I
210,Ab,M,V7
211,Ab,M,I
211.5,Ab,M,V7
212.5,Ab,m,?
212.75,Ab,M,?
213,Ab,M,V7
213.5,Ab,M,IV
214.25,Ab,M,I
215,Ab,M,V7
215.75,Ab,M,VIIdim7
216.5,Ab,M,I
218,Ab,M,?
218.75,Ab,m,GerVI
219.5,Ab,m,V+
220,Ab,m,VI
221,Ab,M,V7
222,Ab,M,V
223.5,Ab,M,?
224,Ab,M,V7
225,Ab,M,?
226.5,Ab,M,IV
227.5,Ab,M,?
228,Ab,M,V
229.5,Ab,M,V7
230.75,Ab,M,?
231,Ab,M,I
231,Ab,M,V7
232.5,Ab,M,V7
234,Ab,M,I
237,Ab,M,V
237.5,Ab,M,V7
241,Ab,M,I
245,Ab,M,V7
249,Ab,M,I
250,Ab,M,IV
251,Ab,M,IV
251.5,Ab,M,V7
252,Ab,M,I
252.75,Ab,M,V7
253,Ab,M,I
254,Ab,M,I
255,Ab,M,V7
257,Ab,M,I
258,Ab,M,I
260.5,Ab,M,?
261,Ab,M,V7
262,Ab,M,V7
262.5,Ab,M,V7
263.5,Ab,M,I
264,Ab,M,V7
264.5,Ab,M,V7
265,Ab,M,I
265.5,Ab,M,V7
266,Ab,M,VI
266.5,Ab,M,V
267,Ab,M,V
268.5,Ab,M,V7
269,Ab,M,VIIdim7
269.5,Ab,M,V7
270,Ab,M,VIIdim7
270.5,Ab,M,V7
271,Ab,M,I
271.5,Ab,M,I
272,Ab,M,V7
272.5,Ab,M,I
273,Ab,M,V7
277,Ab,M,I
278,Ab,M,I
279,Ab,M,V7
280,Ab,M,V7
281,Ab,M,?
283,Ab,M,?
284,Ab,M,V7
285,Ab,M,V
286,Ab,M,V
286.75,Ab,M,V7
286.875,Ab,M,V
288,Ab,M,V
288.5,Ab,M,V7
289,Ab,M,V7
290,Ab,M,IV
291,Ab,M,V
292,Ab,M,V7
293,Ab,M,V
294,Ab,M,V7
295,Ab,M,V
296,Ab,M,V7
296.5,Ab,M,I
297,Ab,M,V7
297.5,Ab,M,V7
298.5,Ab,M,V7
300,Ab,M,I
300.5,Ab,M,V7
301,Ab,M,I
303,Ab,M,V7
305,Ab,M,?
307,Ab,M,?
307.5,Ab,M,IV
308,Ab,M,?
308.5,Ab,M,V7
309,Ab,M,V
310,Ab,M,V7
311,Ab,M,V
312,Ab,M,V7
313,Ab,M,V
313.5,Ab,M,V7
314,Ab,M,IV
314.5,Ab,M,?
315,Ab,M,V
316,Ab,M,V7
316.5,Ab,M,V7
317,Ab,M,I
317.5,Ab,M,I
318,Ab,M,V7
318.5,Ab,M,V7
319,Ab,M,I
320,Ab,M,?
321,Ab,M,I
324,Ab,M,?
325,Ab,M,V
326,Ab,M,V
327,Ab,M,V7
329,Ab,M,I
330,Ab,M,IV
330.75,Ab,M,?
331,Ab,M,V
332,Ab,M,FreVI
333,Ab,M,V
334,Ab,M,?
335,Ab,M,V
335.5,Ab,M,V
336,Ab,M,V
336.5,Ab,M,V7
337,Ab,M,I
337.5,Ab,M,I
338,Ab,M,I
339,Ab,M,?
341,Ab,M,V
342,Ab,M,V
343,Ab,M,V7
345,Ab,M,I
347,Ab,M,V
348,Ab,M,V7
349,Ab,M,GerVI
351.5,Ab,M,V
355,Ab,M,V7
357,Ab,M,?
359,Ab,M,?
361,Ab,M,VIIdim
362,Ab,M,V7
363,Ab,M,VIIdim7
365,Ab,M,bVI
366.5,Ab,M,V
367.5,Ab,M,I
369,Ab,M,V7
371,Ab,M,V7
372,Ab,M,I
372.5,Ab,M,VIIdim
373,Ab,M,I
374.5,Ab,M,V7
375,Ab,M,?
376,Ab,M,?
377,Ab,M,VIIdim
378,Ab,M,VIIdim7
381,Ab,M,bVI
