offset,tonic,key,numeral
3,nothing,M,?
5,nothing,M,V7
7,nothing,M,V7
8,nothing,M,?
9,nothing,M,V7
10,nothing,M,V7
11,nothing,M,I
11.5,nothing,M,I
12,nothing,M,V7
12.5,nothing,M,V7
13,nothing,M,I
15,nothing,M,?
16,nothing,M,V
16.5,nothing,M,V
17,nothing,M,I
18.375,nothing,M,IV
19,nothing,M,I
19.5,nothing,M,?
20,nothing,M,V
20.5,nothing,M,V
21,nothing,M,I
22,nothing,M,V
23,nothing,M,?
27,nothing,M,VIIdim
29,nothing,M,VI
31,nothing,M,V7
35,nothing,M,V
37,nothing,M,V7
38,nothing,M,?
40,nothing,M,?
42,nothing,M,VIIdim
43,nothing,M,V7
43.5,nothing,M,I
44,nothing,M,I
45.5,nothing,M,?
46,nothing,M,VI
47,nothing,M,V
48,nothing,M,?
49,nothing,M,?
50,nothing,M,V7
51,nothing,M,I
52,nothing,M,I
55,nothing,M,VI
59,nothing,M,V
63,nothing,M,V
65,nothing,M,V
66,nothing,M,V7
67,nothing,M,V
68,nothing,M,V
68.5,nothing,M,V7
69,nothing,M,I
70,nothing,M,I
72,nothing,M,?
73,nothing,M,?
74,nothing,M,II
74.5,nothing,M,?
74.75,nothing,M,?
75,nothing,M,I
75.5,nothing,M,I
76,nothing,M,V7
76.5,nothing,M,V
77,nothing,M,I
79,nothing,M,V7
83,nothing,M,I
85.5,nothing,M,I
86,nothing,M,I
86.5,nothing,M,I
87,nothing,M,V7
88,nothing,M,V7
88.5,nothing,M,V7
89,nothing,M,V7
89.5,nothing,M,I
90,nothing,M,?
90.5,nothing,M,IV
91,nothing,M,V7
91.5,nothing,M,VI
92,nothing,M,V7
92.5,nothing,M,V
93,nothing,M,?
94.5,nothing,M,?
95,nothing,M,?
96.5,nothing,M,VIIdim
97,nothing,M,I
97.5,nothing,M,V
98,nothing,M,I
98.5,nothing,M,VI
99,nothing,M,V
99.5,nothing,M,V7
100,nothing,M,IV
101,nothing,M,V7
102,nothing,M,V7
103,nothing,M,I
104,nothing,M,VI
104.25,nothing,M,?
105,nothing,M,V7
106,nothing,M,?
106.667,nothing,M,V7
107,nothing,M,I
107.5,nothing,M,V
108,nothing,M,I
108.5,nothing,M,V7
109,nothing,M,I
110,nothing,M,V7
111,nothing,M,I
111.5,nothing,M,?
112,nothing,M,V
112.5,nothing,M,V7
113,nothing,M,I
114,nothing,M,V7
115,nothing,M,I
115.5,nothing,M,?
116,nothing,M,V
116.5,nothing,M,V7
117,nothing,M,V7
118.5,nothing,M,V7
119,nothing,M,?
120.5,nothing,M,V7
121,nothing,M,I
122.5,nothing,M,V7
123,nothing,M,?
124.5,nothing,M,V
126,nothing,M,?
131,nothing,M,V
132,nothing,M,V7
133,nothing,M,V
135,nothing,M,IV
136,nothing,M,I
137,nothing,M,V
138,nothing,M,IV
139,nothing,M,V
140,nothing,M,V7
141,nothing,m,I
142,nothing,m,I
143,nothing,m,bII
144,nothing,m,IV+
145,nothing,m,?
146,nothing,m,V+7
147,nothing,m,V+
148,nothing,m,V+7
149,nothing,m,I+
150,nothing,m,V+
151,nothing,m,IV+
152,nothing,m,I+
153,nothing,m,?
154,nothing,m,V+
154.875,nothing,m,?
155,nothing,m,V+7
156,nothing,m,V+7
156.875,nothing,m,V+7
157,nothing,m,I+
158,nothing,m,IV
159,nothing,m,V+7
160,nothing,M,VIIdim
160.875,nothing,M,I
161,nothing,M,I
165,nothing,M,IV
166,nothing,M,I
166.375,nothing,M,V7
167,nothing,M,IV
168.375,nothing,M,V
170.5,nothing,M,V7
171,nothing,M,I
171.5,nothing,M,I
172,nothing,M,V
172.375,nothing,M,V7
173,nothing,M,I
178.5,nothing,M,?
179.5,nothing,M,?
180,nothing,M,V7
181,nothing,M,?
181.5,nothing,M,V
182,nothing,M,V7
183,nothing,M,VI
183.5,nothing,M,VI
184,nothing,M,V7
185,nothing,M,VI
185.5,nothing,M,V7
186,nothing,M,V
187,nothing,M,I
187.5,nothing,M,I
188,nothing,M,V7
188.5,nothing,M,V7
189,nothing,M,I
189.5,nothing,M,V7
190,nothing,M,I
191.5,nothing,M,V7
192,nothing,M,I
193,nothing,M,I
193.5,nothing,M,V7
194,nothing,M,I
195,nothing,M,I
195.5,nothing,M,V7
196,nothing,M,I
197,nothing,M,I
197.5,nothing,M,V7
198,nothing,M,I
198.5,nothing,M,I
199,nothing,M,I
199.5,nothing,M,V7
200,nothing,M,I
201.5,nothing,M,V7
202,nothing,M,I
202.5,nothing,m,IV
206,nothing,m,V+7
208.375,nothing,m,V+7
209,nothing,M,I
209.5,nothing,M,I
210,nothing,M,VIIdim
210.5,nothing,M,V
211,nothing,M,I
212.5,nothing,M,IV
213,nothing,M,I
213.25,nothing,M,?
214,nothing,M,V
214.5,nothing,M,V
215,nothing,M,I
215.5,nothing,M,I
216.5,nothing,M,IV
217,nothing,M,I
217.375,nothing,M,?
218,nothing,M,V
218.375,nothing,M,V7
219,nothing,M,I
220,nothing,M,V
220.5,nothing,M,V
221,nothing,M,?
229,nothing,m,VIIdim7
230,nothing,m,I
230.5,nothing,m,VI
231,nothing,m,V+
231.5,nothing,m,V+7
232.5,nothing,m,I
233,nothing,m,VII
234,nothing,m,V+7
235,nothing,m,III
235.5,nothing,m,III
236,nothing,m,?
239,nothing,m,V+
239.5,nothing,m,VI
240.5,nothing,m,V+7
243,nothing,M,VIIdim
244,nothing,M,VIIdim
248,nothing,M,I
248.5,nothing,M,?
249,nothing,M,V7
250,nothing,M,VIIdim
251,nothing,M,I
255,nothing,M,VI
258.25,nothing,M,V7
259,nothing,M,V
261,nothing,M,V
262,nothing,M,V7
263,nothing,M,V
264,nothing,M,V7
265,nothing,M,I
266,nothing,M,I
268,nothing,M,Vaug
269,nothing,M,?
270,nothing,M,V
270.5,nothing,M,V7
271.5,nothing,M,I
272,nothing,M,?
272.5,nothing,M,V
273,nothing,M,I
274,nothing,M,I
275,nothing,M,V7
276,nothing,M,V7
277,nothing,M,V7
277.5,nothing,M,VIIdim
278,nothing,M,VIIdim
278.5,nothing,M,V7
279,nothing,M,I
280,nothing,M,V7
281,nothing,M,IV
283,nothing,M,V7
287,nothing,M,IV
287.5,nothing,M,IV
