offset,tonic,key,numeral
1,G,M,I
5,G,M,V7
9,G,M,I
11,G,M,?
13,G,M,V
14,G,M,V7
15,G,M,I
17,G,M,V7
21,G,M,I
23,G,M,I
25,G,M,V7
29,G,M,VI
30,G,M,V7
31,G,M,VI
33,G,M,V7
35,G,M,IV
37,G,M,V7
39.5,G,M,V7
40,G,M,I
40.5,G,M,V7
41,G,M,I
45,G,M,V7
47,G,M,V7
49,G,M,V
51,G,M,V7
53,G,M,I
53.5,G,M,VI
54,G,M,?
54.5,G,M,V
55,G,M,I
57,G,M,V7
59,G,M,I
59.5,G,M,V7
60,G,M,IV
60.5,G,M,VIIdim
61,G,M,I
61.5,G,M,VI
62,G,M,?
62.5,G,M,V
63,G,M,I
65,G,M,V7
67,G,M,I
69,G,M,VI
70.75,G,M,?
71,G,M,V
75,G,m,I
77,G,m,I
79,G,m,V+7
81,G,m,V+7
83,G,m,V+
85,G,m,V+7
87,G,m,I
89,G,m,I
91,G,m,VI
95,G,m,VIIdim7
99,G,m,V+
101,G,m,V+
103,G,m,V+7
104,G,m,V+7
105,G,m,V+
106,G,m,V+
107,G,m,V+7
111,G,M,I
115,G,M,?
116,G,M,?
117,G,M,V
119,G,M,I
119.5,G,M,I
120,G,M,I
120.5,G,M,V
121,G,M,I
121.5,G,M,V
122,G,M,I
122.5,G,M,IV
123,G,M,IV
123.5,G,M,VI
124,G,M,V7
125,G,M,I
127,G,M,I
131,G,M,VIIdim
135,G,M,I
139,G,M,IV
143,G,M,V7
145,G,M,V
147,G,M,V
149,G,M,V
151,G,M,V7
153,G,M,VIIdim7
154,G,M,VIIdim
155,G,M,V7
157,G,M,VIIdim7
158,G,M,VIIdim
159,G,M,V
161,G,M,VIIdim7
162,G,M,VIIdim
163,G,M,V7
165,G,M,VIIdim7
166,G,M,VIIdim
167,G,M,?
171,G,M,V
173,G,M,V7
177,G,M,VIIdim7
178,G,M,VIIdim
179,G,M,V7
181,G,M,VIIdim7
182,G,M,VIIdim
183,G,M,V7
185,G,M,VIIdim7
186,G,M,VIIdim
187,G,M,V7
188,G,M,VIIdim7
189,G,M,?
191,G,m,V+7
193,G,m,V+
195,G,m,V+7
197,G,m,V+
199,G,m,V+7
201,G,m,V+
203,G,m,V+7
205,G,m,I+
207,G,M,?
211,G,M,V
213,G,M,V7
215,G,M,V7
217,G,M,?
219,G,M,VI
220,G,M,V7
221,G,M,V
222,G,M,V7
223,G,M,I
224,G,M,I
227,G,M,VIIdim
228,G,M,VIIdim
231,G,M,I
235,G,M,V7
239,G,M,I
239.5,G,M,VIIdim
241,G,M,I
241.5,G,M,VIIdim
243,G,M,I
245,G,M,I
246,G,M,I
247,G,M,I
249,G,M,I
251,G,M,I
253,G,M,I
255,G,M,I
257,G,M,I
259,G,M,I
261,G,M,I
263,G,M,I
269,G,M,I
276,G,M,V7
279,G,m,I+
283,G,m,V+7
283.5,G,m,I+
284,G,m,V+7
284.5,G,m,?
285,G,m,V+7
287,G,m,V+
289,G,m,V+7
291,G,m,I+
291.5,G,m,?
292,G,m,?
292.5,G,m,V+7
293,G,m,I+
293.5,G,m,I+
295,G,m,V+7
297,G,m,I+
297.5,G,m,V+7
298,G,m,?
298.5,G,m,V+7
299,G,m,I+
299.5,G,m,?
300,G,m,?
300.5,G,m,V+
301,G,m,I+
301.5,G,m,I+
303,G,m,V+7
305,G,m,I+
307,G,m,IV
308.5,G,m,GerVI
309,G,m,V+
310,G,m,V+
311,G,m,V
312.5,G,m,V+7
313,G,m,I
314.5,G,m,V+
315,G,m,I
316.5,G,m,V+7
317,G,m,IV+
318.5,G,m,V+7
319,G,m,I
320.5,G,m,V+7
322.5,G,m,V+7
323,G,m,IV+
324.5,G,m,GerVI
325,G,m,V+
325.5,G,m,V+7
327,G,m,V+
329,G,m,V+7
331,G,m,V+
333,G,m,V+
335,G,m,V+
337,G,m,V+
339,G,m,V+
341,G,m,V+
343,G,m,V+
349,G,M,V7
353,G,M,V7
355,G,M,V
357,G,M,I
361,G,M,V7
369,G,M,I
371,G,M,I
373,G,M,V
375,G,M,I
377,G,M,V
379,G,M,V7
381,G,M,V7
383,G,M,V7
385,G,M,I
387,G,M,I
391,G,M,I
395,G,M,VI
397,G,M,?
399,G,M,V7
401,G,M,V
403,G,M,V
405,G,M,V
407,G,M,V7
409,G,M,V7
411,G,M,V7
413,G,M,V
415,G,M,V7
417,G,M,V7
419,G,M,V7
421,G,M,V7
423,G,M,V7
425,G,M,V7
429,G,M,V7
431,G,M,V7
433,G,M,V7
435,G,M,V7
443,G,M,?
445,G,M,V
446,G,M,?
447,G,M,VIIdim
448,G,M,VIIdim7
449,G,M,VIIdim7
450,G,M,?
451,G,M,VIIdim7
452,G,M,VIIdim7
453,G,M,V
455,G,M,ItaVI
457,G,M,V
459,G,M,ItaVI
461,G,M,V
463,G,M,ItaVI
467,G,m,V+7
469,G,m,I+
473,G,m,V+7
477,G,m,VIIdim7
481,G,M,V7
485,G,M,V7
486,G,M,I
487,G,M,V
488,G,M,VI
489,G,M,V7
493,G,M,I
497,G,M,V7
501,G,M,I
503,G,M,VI
505,G,M,V
506,G,M,V7
507,G,M,I
509,G,M,V7
513,G,M,VI
515,G,m,V+
517,G,m,V+7
521,G,m,I
522,G,m,V+7
522.5,G,m,V+7
523,G,m,I
525,G,M,V7
527,G,M,IV
529,G,M,V7
533,G,M,I
537,G,M,VIIdim
537.5,G,M,I
538,G,M,VIIdim
538.5,G,M,VI
539,G,M,V7
541,G,M,V
543,G,M,V7
544.5,G,M,V7
545,G,M,I
545.5,G,M,VI
546,G,M,?
546.5,G,M,V
547,G,M,I
549,G,M,V7
551,G,M,I
551.5,G,M,V7
552,G,M,IV
552.5,G,M,V7
553,G,M,I
553.5,G,M,VI
554,G,M,?
554.5,G,M,V
555,G,M,I
557,G,M,V7
559,G,M,I
561,G,M,VI
562.75,G,M,?
563,G,M,V
565,G,M,I
567,G,m,V+
568,G,m,I
571,G,m,V+7
573,G,m,V+7
575,G,m,V+
577,G,m,V+7
579,G,m,I
581,G,m,I
583,G,m,VI
585,G,m,VI
587,G,m,VIIdim7
591,G,m,V+
593,G,m,VIIdim
595,G,m,V+
596,G,m,V+
597,G,m,I+
599,G,m,V+
601,G,m,V+7
603,G,m,I+
607,G,m,?
608,G,m,VIIhdim7
609,G,m,V+
611,G,m,I+
612.5,G,m,V+
613,G,m,I+
613.5,G,m,V+
614,G,m,I+
614.5,G,m,?
615,G,m,IV+
615.5,G,m,?
616,G,m,V+7
617,G,m,I+
623,G,m,?
625,G,m,V+7
627,G,m,I+
631,G,m,IV+
635,G,m,?
637,G,m,I+
639,G,m,V+
641,G,m,I+
642,G,m,IV+
643,G,m,V+7
645,G,m,?
646,G,m,?
647,G,m,V+7
649,G,m,?
650,G,m,?
651,G,m,V+
653,G,m,?
654,G,m,?
655,G,m,V+7
657,G,m,?
658,G,m,?
659,G,m,VIIdim7
663,G,m,V+
665,G,m,V+7
669,G,m,?
670,G,m,?
671,G,m,V+7
673,G,m,?
674,G,m,?
675,G,m,V+7
677,G,m,?
678,G,m,?
679,G,m,V+7
680,G,m,?
