offset,tonic,key,numeral
1,Bb,M,I
4,Bb,M,I
4.875,Bb,m,V+
5,Bb,M,I
12,Bb,M,I
12.875,Bb,m,V+
13,Bb,M,I
15,Bb,m,V+
16,Bb,m,V+
17,Bb,M,?
19,Bb,m,V+7
20,Bb,M,V7
20.875,Bb,m,V+
21,Bb,m,V+7
21.875,Bb,m,V+
22,Bb,m,V+7
23,Bb,M,?
25,Bb,M,?
27,Bb,M,?
29,Bb,M,?
31,Bb,M,?
33,Bb,M,?
35,Bb,M,?
36,Bb,M,V7
36.875,Bb,M,?
37,Bb,M,?
37.875,Bb,M,I
38,Bb,M,?
39,Bb,M,?
41,Bb,M,?
42,Bb,M,V
43,Bb,M,?
44,Bb,M,V
45,Bb,M,?
46,Bb,M,V
47,Bb,M,?
48,Bb,M,?
49,Bb,M,?
50,Bb,M,I
51,Bb,M,?
52,Bb,M,V
53,Bb,M,?
54,Bb,M,II
55,Bb,M,?
56,Bb,M,II
57,Bb,m,?
58,Bb,m,VIIdim7
59,Bb,m,I
60.5,Bb,m,VIIdim7
61,Bb,m,?
62.5,Bb,m,VIIdim7
63,Bb,m,?
64.5,Bb,m,V+7
65,Bb,m,?
66,Bb,m,V+
67,Bb,m,?
68,Bb,m,V+
69,Bb,m,I
70,Bb,m,?
71,Bb,m,VIIdim7
72,Bb,m,VIIdim7
73,Bb,m,I
75,Bb,m,GerVI
77,Bb,m,?
78,Bb,m,?
79,Bb,m,?
80,Bb,m,?
81,Bb,m,?
82,Bb,m,?
83,Bb,m,VIIdim7
85,Bb,m,I
86,Bb,m,IIhdim7
86.5,Bb,m,IIhdim7
87,Bb,m,V+
88,Bb,m,V+
90.5,Bb,m,I+
91,Bb,m,I+
92,Bb,m,V+7
92.5,Bb,m,V+7
93.5,Bb,m,V+
94,Bb,m,V+7
94.5,Bb,m,V+7
95,Bb,m,I+
96,Bb,m,V+7
96.5,Bb,m,IV+
97,Bb,m,VIIdim
97.5,Bb,m,VIIdim
98,Bb,m,?
98.5,Bb,m,V+
99,Bb,m,?
99.5,Bb,m,?
100,Bb,m,?
100.5,Bb,m,?
101,Bb,m,V+
102.5,Bb,m,I+
103,Bb,m,I+
104,Bb,m,V+7
104.5,Bb,m,V+7
105.5,Bb,m,V+
106,Bb,m,V+7
106.5,Bb,m,V+7
107,Bb,m,I+
108,Bb,m,V+7
108.5,Bb,m,IV+
109.5,Bb,m,VIIdim
110,Bb,m,?
110.5,Bb,m,VIIdim7
111,Bb,m,?
111.5,Bb,m,?
112,Bb,m,?
112.5,Bb,m,V+7
113,Bb,m,I+
114.5,Bb,m,I+
116,Bb,m,V+
116.5,Bb,m,V+
117.5,Bb,m,V+
118,Bb,m,V+
118.5,Bb,m,V+
119,Bb,M,I
119.5,Bb,M,I
119.5,Bb,m,?
120,Bb,M,I
122,Bb,m,V+
122.5,Bb,m,V+
123.5,Bb,m,V+
124,Bb,m,V+
124.5,Bb,m,V+
125,Bb,m,V+
126,Bb,m,V+7
126.5,Bb,m,V+
127.5,Bb,m,V+7
128,Bb,m,V+
130.5,Bb,m,V+7
131,Bb,m,V+
132,Bb,m,V+7
132.5,Bb,m,V+
133.5,Bb,m,V+7
134,Bb,m,V+
135.5,Bb,m,V+
136,Bb,m,V+
137,Bb,m,V+7
137.5,Bb,m,V+7
138.5,Bb,m,V+7
140,Bb,M,I
141.5,Bb,m,V+7
143,Bb,M,I
144.5,Bb,m,V+7
146,Bb,M,I
147,Bb,M,?
147.5,Bb,m,V+
148.5,Bb,m,V+7
149,Bb,M,I
150,Bb,m,V+7
150.5,Bb,m,V+7
152,Bb,M,I
153,Bb,m,V+7
153.5,Bb,m,V+7
155,Bb,M,I
156,Bb,m,V+7
156.5,Bb,m,V+7
158,Bb,M,I
158.5,Bb,m,V+
159,Bb,m,V+7
159.5,Bb,m,V+
161,Bb,M,IV
162.5,Bb,M,?
164,Bb,m,V+
165.5,Bb,m,V+7
167,Bb,M,I
168,Bb,m,V+7
168.5,Bb,m,V+
170,Bb,M,IV
171.5,Bb,M,?
173,Bb,m,V+
174.5,Bb,M,?
176,Bb,m,V+
177.5,Bb,m,V+7
179,Bb,M,I
180.5,Bb,M,I
181,Bb,M,I
182.5,Bb,M,VIIdim
182.75,Bb,m,V+7
184,Bb,M,VIIdim
185,Bb,m,V+7
188,Bb,m,V+
191,Bb,m,V+7
197,Bb,M,I
197.5,Bb,M,I
198.5,Bb,m,V+7
199,Bb,m,V+7
200,Bb,m,V+
200.5,Bb,m,V+7
201,Bb,m,V+7
201.5,Bb,M,I
202.5,Bb,m,V+7
203,Bb,M,IV
203.5,Bb,M,?
204,Bb,M,?
204.5,Bb,M,?
205,Bb,m,V+
205.5,Bb,m,?
206,Bb,M,?
206.5,Bb,M,?
207,Bb,M,?
207.5,Bb,m,V+
209,Bb,M,I
209.5,Bb,M,I
210.5,Bb,m,V+7
211,Bb,m,V+7
212,Bb,m,V+
212.5,Bb,m,V+7
213,Bb,m,V+7
213.5,Bb,M,I
214.5,Bb,m,V+7
215,Bb,M,IV
215.5,Bb,M,VIIhdim7
216,Bb,M,?
216.5,Bb,M,?
217,Bb,M,?
217.5,Bb,m,?
218,Bb,M,?
218.5,Bb,M,?
219,Bb,m,V+7
219.5,Bb,M,I
220.5,Bb,m,I
222.5,Bb,m,V+
223,Bb,m,V+
224,Bb,m,V+
224.5,Bb,m,V+
225,Bb,m,V+
225.5,Bb,m,I+
226,Bb,m,I+
226,Bb,m,I
226.5,Bb,m,I
228.5,Bb,m,IV+
229,Bb,m,IV+
230,Bb,m,V+
230.5,Bb,m,V+
231,Bb,m,V+7
231.5,Bb,M,I
232.5,Bb,m,V+7
233,Bb,M,I
234,Bb,m,V+7
234.5,Bb,M,I
237,Bb,m,V+7
237.5,Bb,M,I
238.5,Bb,m,V+7
239,Bb,m,I+
240,Bb,m,V+7
240.5,Bb,m,I+
241.5,Bb,m,V+7
242,Bb,m,?
243.5,Bb,m,V+
245,Bb,m,V+
246.5,Bb,m,V+7
248,Bb,m,V+7
249.5,Bb,m,I+
251,Bb,m,V+7
252.5,Bb,m,I+
254,Bb,m,V+7
255.5,Bb,m,I+
256.5,Bb,M,?
257,Bb,m,V+
258,Bb,m,V+7
258.5,Bb,m,I+
259.5,Bb,M,VIIdim
260,Bb,m,V+7
261.5,Bb,m,I+
262.5,Bb,M,VIIdim
263,Bb,m,V+7
264.5,Bb,m,I+
265.5,Bb,M,VIIdim
266,Bb,m,V+7
267.5,Bb,m,I+
268.5,Bb,m,V+7
269,Bb,m,V+
270.5,Bb,M,IV
272,Bb,M,?
273.5,Bb,m,V+
275,Bb,m,V+
276,Bb,m,V+7
276.5,Bb,m,I+
277.5,Bb,m,V+7
278,Bb,m,V+
279.5,Bb,M,IV
281,Bb,m,V+7
282.5,Bb,M,?
284,Bb,M,bVI
285.5,Bb,M,bII
287,Bb,m,V+7
288,Bb,m,I
288.5,Bb,m,I
290,Bb,m,V+7
290.5,Bb,M,?
291,Bb,M,?
291.25,Bb,M,ItaVI
291.5,Bb,m,V+
293,Bb,m,V+7
294.5,Bb,m,I+
296.5,Bb,m,I+
298,Bb,m,V+7
300.5,Bb,m,V+7
303.5,Bb,M,IV
306.5,Bb,m,V+7
309.5,Bb,M,IV
311,Bb,M,?
312.5,Bb,M,?
315.5,Bb,m,V+
317.5,Bb,m,I+
318.5,Bb,m,I+
319.375,Bb,m,V+
319.5,Bb,m,I+
323.5,Bb,m,V+7
325.5,Bb,m,V+7
327.5,Bb,m,V+
328.5,Bb,m,V+7
329.5,Bb,M,?
331.5,Bb,m,VIIdim7
333.5,Bb,m,V+7
335.5,Bb,m,I
336,Bb,m,I
337,Bb,m,V+7
