offset,tonic,key,numeral
1,C,M,?
7,C,M,IV
13,C,m,?
16,C,m,V+7
18,C,m,V+7
19,C,M,V
20,C,M,V
21,C,m,V+7
22,C,M,?
25,C,M,VIIdim7
31,C,M,?
34,C,M,?
36,C,M,?
39,C,M,VIIdim7
40,C,M,?
43,C,M,?
46,C,m,V+7
49,C,M,?
52,C,M,II7
54,C,M,II7
55,C,M,?
58,C,M,VIIdim7
61,C,M,?
64,C,M,VIIdim7
85,C,m,V+7
88,C,M,I
92,C,m,V+7
102,C,M,V7
105,C,M,VIIdim
106,C,M,I
111,C,M,?
112,C,m,V+7
129,C,M,?
130,C,M,?
136,C,m,V+7
140,C,m,V+7
144,C,M,I
148,C,M,IV
150,C,M,VIIdim
152,C,M,I
153,C,M,I
156,C,M,IV
158,C,M,VIIdim
160,C,M,I
162,C,m,V+7
164,C,M,?
166,C,m,V+7
168,C,M,?
169,C,M,?
170,C,M,V
171,C,m,V+7
172,C,M,I
173,C,M,I
174,C,M,IV
176,C,M,I
178,C,m,V+7
180,C,M,I
183,C,m,V+7
184,C,M,I
185,C,M,I
186,C,M,I
187,C,M,I
188,C,M,IV
189,C,M,IV
191,C,M,IV
192,C,M,V
194,C,m,V+7
196,C,M,I
197,C,m,V+7
198,C,m,V+7
208,C,M,I
210,C,M,I
212,C,m,V+7
214,C,m,V+7
216,C,M,I
218,C,M,I
220,C,m,V+7
222,C,m,V+7
224,C,M,I
231,C,M,?
234,C,M,I
236,C,M,?
238,C,m,V+7
240,C,M,I
242,C,M,?
244,C,M,?
246,C,m,V+7
247,C,M,?
248,C,M,I
252,C,m,V+7
253,C,M,?
254,C,m,V+7
256,C,M,?
257,C,m,V+7
258,C,M,?
259,C,M,?
260,C,m,V+7
263,C,M,?
264,C,m,V+7
265.5,C,M,?
266,C,m,V+7
267.5,C,M,?
268,C,m,V+7
269,C,M,?
270,C,m,V+7
271,C,M,?
272,C,m,V+7
274,C,M,V7
275,C,m,V+7
280,C,M,I
281,C,M,V
282,C,M,I
282,C,M,?
284,C,M,IV
285,C,M,V
285,C,m,V+7
288,C,M,?
292,C,M,I
293,C,M,IV
294,C,M,V
295,C,m,V+7
296,C,M,I
