offset,tonic,key,numeral
1,G,M,I
2.5,G,M,VI
4,G,m,?
5.5,G,M,V7
6,G,M,V7
7,G,M,I
8.5,G,M,VI
10,G,m,?
10.5,G,m,?
11,G,M,V7
12,G,M,I
13,G,M,I
13.5,G,M,V7
14,G,M,I
14.5,G,M,V
16,G,M,I
17.5,G,M,V
18.5,G,M,V7
19,G,M,I
19.5,G,M,V7
20,G,M,I
20.5,G,M,V
21,G,m,?
21.5,G,M,V
22,G,M,I
22.5,G,M,V
23,G,M,?
23.5,G,M,V
24,G,M,?
24.5,G,M,V7
25,G,M,I
26,G,M,I
26.5,G,M,VI
28,G,m,?
28.5,G,m,?
29,G,m,?
29.5,G,M,?
30,G,M,V7
31,G,M,I
31.5,G,M,I
32,G,M,I
32.5,G,M,VI
34,G,m,?
35,G,M,V7
36,G,M,I
37,G,M,I
38.5,G,M,V
39,G,M,V
40,G,M,V7
41.5,G,M,I
42.5,G,M,I
43,G,M,I
44.5,G,M,V
45.25,G,M,V
46,G,M,V7
47.5,G,M,I
48,G,M,I
50,G,M,IV
50.5,G,M,V
51.5,G,M,V7
53,G,M,V7
53.5,G,M,I
54.25,G,M,I
54.5,G,M,VI
55,G,M,I
56.5,G,M,V
57.5,G,M,V
58,G,M,V7
59.5,G,M,I
60.5,G,M,V7
61,G,M,I
62.5,G,M,V7
64,G,M,V7
66,G,M,I
68.5,G,M,V7
70,G,M,V7
71.5,G,M,I
73,G,M,I
73.5,G,M,I
74.5,G,M,V
75.25,G,M,V
76.75,G,M,V7
77,G,M,I
77.25,G,M,V7
77.5,G,M,I
78,G,M,I
79,G,M,I
80,G,M,I
80.5,G,M,V
82,G,M,V
83.5,G,M,I
84,G,M,VIIdim
84.25,G,M,I
84.5,G,M,VIIdim
84.75,G,M,I
85.5,G,M,V
86.5,G,M,VI
88,G,M,V7
88.5,G,M,V
89,G,M,V7
89.5,G,M,V7
90,G,M,?
91,G,M,V7
91.5,G,M,VI
92,G,M,V7
92.5,G,M,VI
93.5,G,M,VI
94,G,m,I
94.5,G,m,V+
95,G,m,V+7
96,G,m,V+
96.5,G,m,I
97,G,m,VI
97.5,G,m,V+
98.5,G,m,IV
99.5,G,m,IV
100,G,m,V+7
100.5,G,m,V+
101,G,m,V+7
102,G,m,I
103,G,m,V+7
104.5,G,m,IV
105,G,m,IV
106,G,m,I
106.5,G,m,V+
107,G,m,V+7
108,G,m,V+
108.5,G,m,I
109,G,m,V+7
109.5,G,m,I
110,G,m,V+
110.5,G,m,V+7
111,G,m,I
111.5,G,m,I
112,G,m,V+
112.5,G,m,V+
113,G,m,V+7
114,G,m,I
115,G,m,V+7
115.5,G,m,I
116,G,m,V+7
116.5,G,m,V+7
117,G,m,V+
118,G,m,V+
118.5,G,m,I
119,G,m,V+7
120,G,m,I
120.5,G,m,I
121,G,M,I
121.5,G,M,I
122,G,M,I
122.5,G,M,VI
123,G,M,VI
123.5,G,M,VI
124,G,m,?
124.5,G,m,?
125,G,m,?
125.5,G,M,V7
126,G,M,V7
126.5,G,M,V7
127,G,M,I
127.5,G,M,I
128,G,M,I
128.5,G,M,VI
129,G,M,VI
129.5,G,M,VI
130,G,m,?
130.5,G,m,?
131,G,M,V7
132,G,M,I
133,G,M,I
134.5,G,M,VI
136,G,m,?
136.5,G,m,?
137.5,G,M,V7
138.25,G,M,V7
139,G,M,I
140.5,G,M,VI
142,G,m,?
143,G,M,V7
144.5,G,M,I
145,G,M,I
145.5,G,M,V7
146,G,M,I
146.5,G,M,V
148,G,M,I
148.5,G,M,V
149,G,M,V7
149.5,G,M,V
150,G,M,V7
150.5,G,M,V7
151,G,M,I
151.5,G,M,V7
152,G,M,I
152.5,G,M,V
154,G,M,I
154.5,G,M,V
155,G,M,?
155.5,G,M,V
156,G,M,V7
156.5,G,M,V7
157,G,M,I
157.5,G,M,I
158.5,G,M,VI
160,G,m,?
160.5,G,m,?
161.5,G,M,V
162.25,G,M,V
162.5,G,M,V7
163,G,M,I
164,G,M,I
164.5,G,M,VI
166,G,m,?
167,G,M,V7
167.5,G,M,I
168,G,M,I
169,G,M,I
169.5,G,M,V7
170,G,M,I
170.5,G,M,V
172,G,M,I
172.5,G,M,V
173,G,M,VIIdim
173.5,G,M,V
174,G,M,?
174.5,G,M,V7
175,G,M,I
175.5,G,M,V7
176,G,M,I
176.5,G,M,V
178,G,M,I
178.5,G,M,V
179,G,M,?
179.5,G,M,V
180,G,M,?
180.5,G,M,V7
181,G,M,I
181.5,G,M,I
182,G,M,I
182.5,G,M,VI
183,G,M,VI
183.5,G,M,VI
184,G,m,?
184.5,G,m,?
185,G,m,?
185.5,G,M,V7
186,G,M,V7
187,G,M,I
187.5,G,M,I
188,G,M,I
188.5,G,M,VI
189,G,M,VI
189.5,G,M,VI
190,G,m,?
190.5,G,m,?
191,G,M,V7
192,G,M,I
192.5,G,M,I
193,G,M,V
193.5,G,M,I
194.5,G,M,VIIdim
196,G,M,I
202,G,m,?
203.5,G,M,V
204,G,M,V
205,G,M,V7
205.5,G,M,I
206,G,M,I
206.5,G,M,V
207,G,M,V
207.5,G,M,?
208,G,M,?
208.5,G,M,V7
209.5,G,M,V
210,G,M,V7
211,G,M,I
214,G,M,I
214.5,G,M,I
215,G,M,I
215.5,G,M,VI
216,G,M,VI
216.5,G,M,VI
217,G,m,?
217.5,G,m,?
218,G,M,V7
219,G,M,I
219.5,G,M,I
220,G,M,V7
221,G,M,V7
221.5,G,M,I
222,G,M,V
223,G,M,V7
224,G,M,V7
225,G,M,I
225.5,G,M,I
