offset,tonic,key,numeral
1,e,M,?
2.5,e,M,V
7,e,M,?
10,e,M,V7
11.5,e,M,?
16,e,M,bII
19,e,M,V7
20.5,e,M,bII
25,e,M,VIIdim7
28,e,M,V7
29.5,e,M,V7
31,e,M,V7
34,e,M,V7
35.5,e,M,V7
37,e,M,V
38.5,e,M,V7
40,e,M,V
41.5,e,M,V7
42,e,M,V7
43,e,M,?
44.5,e,M,?
45,e,M,V
45.5,e,M,?
46,e,M,bII
47.5,e,M,?
49,e,M,III
51.25,e,M,bII
52.5,e,M,?
53.5,e,M,V
55,e,M,?
56.5,e,M,V
61,e,M,?
62.5,e,M,?
64,e,M,?
65.5,e,M,?
67,e,M,?
68.5,e,M,?
69,e,M,V
69.5,e,M,?
70,e,M,bII
71.5,e,M,?
73.75,e,M,bII
75.5,e,M,?
76,e,M,V7
79,e,m,I
82,e,M,V7
85,e,m,I
88,e,m,VI
90.5,e,M,GerVI
91,e,m,V+
91.75,e,M,?
92,e,M,?
92.5,e,m,V+
93.5,e,M,?
94,e,m,V+
94.25,e,m,VI
94.75,e,M,?
95,e,m,V+
95.25,e,M,GerVI
95.5,e,m,V+
95.75,e,M,?
96,e,m,V+
96.25,e,M,V7
96.5,e,m,V+
96.75,e,M,V7
97,e,m,V+
98.5,e,M,V
103,e,M,V7
106,e,M,V7
109,e,M,V7
110.5,e,M,V7
112,e,M,V7
115,e,M,I
116.5,e,M,IV
118,e,M,V
119,e,M,V7
119.5,e,M,I
121,e,M,I
122.5,e,M,IV
123.5,e,M,IV
124,e,M,VIIdim7
127,e,M,I
128.5,e,M,?
129,e,M,?
130,e,M,V
131,e,M,V
131.5,e,M,V
133,e,M,I
134.5,e,M,?
135,e,M,?
135.5,e,M,?
136,e,M,V
137,e,M,V
137.5,e,M,V
139,e,M,I
139.75,e,M,I
140.5,e,M,V7
142.5,e,M,V
144.5,e,M,V7
145,e,M,VIIdim7
145.75,e,M,V
146,e,M,VIIdim7
146.25,e,M,V
146.5,e,M,VIIdim7
147.25,e,M,V
147.5,e,M,VIIdim7
148,e,M,?
148.75,e,M,?
149,e,M,?
149.25,e,M,?
149.5,e,M,?
150.25,e,M,?
150.5,e,M,?
151,e,M,V
152,e,M,V7
152.5,e,M,I
153,e,M,VIIdim7
153.5,e,M,I
154,e,M,?
154.5,e,M,I
155,e,M,V7
155.5,e,M,V
156.5,e,M,V7
157,e,M,?
157.75,e,M,V
158,e,M,?
158.5,e,M,V7
159.5,e,M,VI
159.75,e,M,?
160,e,M,V7
161,e,M,?
161.25,e,M,?
161.5,e,M,V7
162.5,e,M,IV
162.75,e,M,?
163,e,M,V
164.5,e,M,V7
166,e,M,?
167,e,M,V7
167.5,e,M,V
168.5,e,M,VIIdim7
169,e,M,I
170,e,M,?
172,e,M,?
173,e,M,V
174.5,e,M,VIIdim7
175.5,e,M,I
176.5,e,M,?
177.5,e,M,?
178.5,e,M,?
179.5,e,M,I
180.5,e,M,GerVI
181.5,e,M,?
184.5,e,M,GerVI
187.5,e,M,V
190.5,e,M,V7
