offset,tonic,key,numeral
1.5,A,M,I
3,A,M,V7
5,A,M,V7
7,A,M,I
9,A,M,I
11,A,m,IV+
11.5,A,m,IV+
12,A,M,V7
13,A,M,V
13.5,A,M,V7
14,A,M,I
14.5,A,M,V7
15,A,M,V7
17,A,M,I
19,A,M,V7
21,A,M,V7
23,A,M,I
25,A,M,I
26,A,M,V7
27,A,m,IV+
27.5,A,m,IV+
28,A,M,V7
29,A,M,V
29.5,A,M,V7
30,A,M,I
30.5,A,M,V7
31,A,M,V7
33,A,M,V
35,A,M,V7
36,A,M,I
36.5,A,M,V7
37,A,M,I
39,A,M,V7
40,A,m,IV+
40.5,A,M,V7
41,A,m,IV+
42,A,M,V
43,A,M,VI
43.5,A,M,I
44.5,A,m,IV+
45,A,M,V
45.5,A,m,?
46,A,M,V
46.5,A,M,V7
47,A,M,I
48,A,M,V7
49,A,M,V7
51,A,M,V7
52,A,M,I
52.5,A,M,V7
53,A,M,I
55,A,M,V7
56,A,m,IV+
56.5,A,M,V7
57,A,m,IV+
58,A,M,V7
59,A,M,VI
59.5,A,M,I
60.5,A,m,IV+
61,A,M,V
61.5,A,m,?
62,A,M,V
62.5,A,M,V7
63,A,M,I
64,A,M,I
66,A,M,V7
67,A,M,V7
68.5,A,M,?
69,A,M,V7
70,A,m,?
71,A,M,I
73,A,M,I
74,A,M,V7
75,A,m,IV+
76,A,M,V7
77,A,M,V
77.5,A,M,V7
78,A,M,VI
78.75,A,M,V7
79,A,M,V
80,A,M,V7
80.5,A,M,V7
81,A,M,I
82,A,M,V7
83,A,M,V
85,A,M,V7
87,A,M,I
89,A,M,V
89.5,A,M,V
91,A,m,IV+
92,A,M,V7
93,A,M,V
93.5,A,M,V7
94,A,M,I
94.5,A,M,V7
95,A,M,V
95.5,A,M,I
96,A,M,V7
96.5,A,M,V7
97,A,M,V7
99,A,M,V7
100.5,A,M,V7
101,A,M,I
102,A,M,V7
102.5,A,m,IV+
103,A,M,V7
105,A,m,IV+
106,A,m,IV+
106.5,A,M,V7
107,A,M,V7
108,A,m,IV+
108.5,A,M,V7
109,A,M,I
109.5,A,M,V7
109.75,A,M,VI
110,A,M,V7
110.25,A,M,I
110.5,A,M,V
111.25,A,M,I
112,A,M,I
112.5,A,M,V7
113,A,M,V7
115,A,M,V7
117,A,M,I
117.5,A,M,V7
118.5,A,m,IV+
119,A,M,V7
121,A,m,IV+
122,A,M,V7
123.5,A,M,I
124.5,A,M,V7
125,A,M,I
125.5,A,M,V7
125.875,A,M,VI
126,A,M,V7
126.375,A,M,I
126.5,A,M,V
126.75,A,M,V7
126.875,A,M,V
127,A,M,I
129,A,M,I
133,A,M,I
137,A,M,V7
141,A,M,V
143,A,M,V7
145,A,M,I
151,A,M,V7
153,A,m,IV+
154,A,M,V7
156,A,M,V7
157,A,M,V7
158,A,M,V7
159,A,M,I
160,A,M,V7
161,A,M,V
162,A,M,V7
163,A,M,V
164,A,M,V7
165,A,M,I
166,A,M,I
172,A,M,I
173,A,M,V7
174,A,M,V7
180,A,M,V7
181,A,M,I
183,A,M,V7
184,A,M,V7
185,A,m,IV+
186,A,M,?
187,A,M,V7
189,A,M,V
190,A,M,V7
191,A,M,I
192,A,M,I
194,A,m,?
195,A,M,V
196,A,M,V
197,A,M,V
198,A,M,V
199,A,M,V7
200,A,M,V7
201,A,M,V7
202,A,M,V7
203,A,M,V7
204,A,M,V7
205,A,M,V7
207,A,M,V7
209,A,M,V7
213,A,m,IV+
224,A,M,V
225,A,M,I
229,A,M,V7
231,A,M,V7
235,A,M,V7
237,A,M,V7
239,A,M,V7
245,A,m,IV+
247,A,M,?
256,A,M,V
257,A,M,I
261,A,M,I
266,A,m,?
270,A,M,V7
273,A,M,I
274,A,M,IV
277,A,m,IV+
278,A,M,?
286,A,M,V7
288,A,M,V7
289,A,M,I
290,A,M,V
291,A,M,V
292,A,M,V7
293,A,M,VI
297,A,m,?
298,A,m,?
301,A,M,V
302,A,M,V7
305,A,M,I
307,A,M,V7
309,A,m,IV+
311,A,M,V7
313,A,m,IV+
315,A,M,?
316,A,M,VI
317,A,M,V
317.75,A,M,V
318,A,M,V7
319,A,M,V7
321.5,A,M,I
322,A,M,V7
323,A,M,V
324,A,M,V
325,A,M,V
329,A,M,VI
330,A,M,V
331,A,m,IV+
333,A,M,I
334,A,M,V
335,A,M,I
337,A,m,?
338,A,M,I
339,A,M,?
341,A,m,IV+
342,A,M,V
343,A,M,I
345,A,M,V7
346,A,M,I
347,A,M,V7
348,A,M,V7
349,A,M,I
350,A,M,V7
351,A,M,V
352,A,M,VI
353,A,m,IV+
354,A,M,V7
355,A,m,IV+
356,A,M,V
357,A,M,V
359,A,M,V
360,A,m,IV+
361,A,m,IV+
362,A,M,III
363,A,M,?
364,A,m,?
365,A,M,I
366,A,M,VIIdim
367,A,M,V
368,A,m,IV+
369,A,m,?
370,A,m,?
371,A,M,?
373,A,m,IV+
374,A,M,V7
375,A,M,I
376,A,m,IV+
377,A,M,VIIhdim7
378,A,M,I
379,A,M,V7
380,A,M,?
381,A,M,V
382,A,M,V7
383,A,M,I
384,A,m,IV+
385,A,m,IV+
386,A,M,V
387,A,m,IV+
388,A,M,V7
389,A,M,V7
389.5,A,M,I
389.75,A,M,I
391,A,M,VIIdim
391.5,A,M,I
392,A,M,V7
395,A,M,V7
398,A,M,I
399.5,A,M,I
401,A,M,I
402.5,A,M,I
404,A,M,V7
405.5,A,M,V7
406.5,A,M,V7
408,A,M,V
408.5,A,M,V7
409.5,A,M,I
410,A,M,?
411.5,A,M,V
412.5,A,M,V
413,A,M,I
414.5,A,M,I
416,A,M,V7
419,A,M,V
420.5,A,M,V7
421.5,A,M,V7
422,A,M,I
425,A,M,I
426.5,A,M,V7
428,A,M,V
429.5,A,m,VI
431,A,M,V7
431.25,A,M,V7
431.75,A,M,I
432.5,A,M,V7
433,A,M,VI
434,A,M,V
435.5,A,M,V7
437,A,M,V7
439.5,A,M,V7
440,A,M,I
441.5,A,M,V7
442,A,M,V
442.5,A,M,V7
443,A,M,V7
445,A,M,V
445.5,A,M,V7
448,A,m,?
448.5,A,M,?
449,A,M,V7
450.25,A,m,IV+
450.5,A,m,IV+
451.75,A,M,V7
452,A,M,V7
453.25,A,m,?
453.5,A,m,?
454.75,A,M,I
455.5,A,M,?
455.75,A,M,VIIdim7
456.25,A,M,?
456.5,A,M,VI
457,A,M,?
457.25,A,M,V
457.5,A,M,V
458,A,M,I
458.5,A,M,V7
459.5,A,M,V7
461,A,M,?
463,A,M,I
463.5,A,M,V7
464,A,M,V7
466,A,M,I
466.5,A,M,V
466.75,A,M,?
467,A,M,V7
470,A,M,V7
473,A,M,V7
474.25,A,m,IV+
475.75,A,M,V7
476,A,M,V7
477.25,A,m,?
477.5,A,M,V7
478.75,A,M,I
479.75,A,M,V7
480.25,A,M,V7
480.5,A,M,VI
481,A,M,V7
481.25,A,M,V
482,A,M,I
485,A,M,I
487,A,M,I
489,A,M,V7
491.5,A,M,I
494,A,m,IV+
494.5,A,M,V
495,A,m,?
495.5,A,m,IV+
496,A,M,V7
497,A,M,I
498,A,M,V7
499,A,M,V
500,A,M,V7
501,A,M,I
503,A,M,V
506,A,M,V7
507,A,M,I
510,A,M,?
510.5,A,M,V
511,A,m,?
512,A,M,V7
513,A,M,I
514.5,A,M,V7
515.5,A,M,V
517,A,M,V7
521,A,M,I
523,A,M,V
524,A,M,V7
525,A,M,V7
527,A,m,IV+
528.5,A,M,V7
529,A,M,I
530,A,M,V7
531,A,M,I
532,A,M,V
533,A,M,I
534,A,M,V
535,A,M,I
536,A,M,V7
538,A,M,I
541,A,M,V7
542,A,M,I
544,A,M,V7
545,A,M,I
547,A,M,V7
550,A,M,?
551,A,M,V7
553,A,M,?
554,A,M,V7
556,A,M,V7
559,A,M,?
560,A,M,V7
562,A,M,?
563,A,M,V7
565,A,M,I
568,A,M,?
569,A,M,I
571,A,M,?
572,A,M,I
574,A,M,V7
582,A,M,?
591,A,M,V7
594,A,M,I
598.5,A,M,?
599.5,A,M,?
600,A,M,V
601,A,M,V
602,A,M,V
603,A,M,V
606,A,M,V7
607,A,m,IV+
608,A,M,V7
609,A,M,I
610,A,M,I
612,A,M,I
613,A,M,V7
614,A,M,I
616,A,M,V7
617,A,M,I
619,A,M,V7
622,A,M,?
623,A,M,V7
625,A,M,?
626,A,M,V7
627,A,M,V
628,A,M,V
630,A,M,V7
631,A,M,V
632,A,M,V
634,A,M,V
635,A,M,V
637,A,M,I
639,A,M,I
640,A,M,?
641,A,M,I
643,A,M,?
644,A,M,I
645,A,M,V7
654,A,M,?
663,A,M,V7
666,A,M,I
670.5,A,M,?
671.5,A,M,VIIhdim7
673,A,M,V
674,A,M,I
675,A,M,V
676,A,M,I
677,A,M,V7
678,A,M,V
679,A,M,V7
680,A,M,V7
684,A,M,V7
687,A,M,IVaug
690,A,M,IVaug
694,A,M,V7
697,A,M,I
698,A,M,V7
699,A,M,V7
700,A,M,I
701,A,M,V7
702,A,M,V7
705,A,M,V7
708,A,M,V7
711,A,M,V7
712,A,M,?
715,A,M,?
716,A,M,V7
719,A,M,?
722,A,M,V
724,A,M,V7
726,A,m,IV+
727,A,m,IV+
730,A,m,IV+
731,A,M,V7
735,A,m,IV+
737,A,M,?
738,A,M,V
739,A,M,V
740,A,m,IV
741,A,M,VIIdim7
742,A,M,V7
745,A,M,I
749,A,M,V7
750,A,M,V
751,A,M,V7
752,A,M,V7
756,A,M,V7
759,A,M,V
760,A,M,V
763,A,M,Vaug
764,A,M,V7
765,A,M,V7
766,A,M,I
767,A,M,I
768,A,M,I
769,A,M,V7
770,A,M,V7
771,A,M,V7
772,A,M,I
773,A,M,I
774,A,M,?
780,A,M,V7
784,A,M,?
785,A,M,?
786,A,M,?
787,A,M,V7
789,A,M,V7
790,A,M,?
794,A,M,V
796,A,M,V
797,A,M,?
799,A,M,VI
800,A,m,?
801,A,M,VI
806,A,M,V7
807,A,M,VI
808,A,m,IV+
809,A,M,?
810,A,M,I
811,A,M,I
812,A,M,I
813,A,M,V7
814,A,M,V7
815,A,M,V7
816,A,M,V7
817,A,M,I
818,A,M,V7
819,A,m,IV+
820,A,M,?
821,A,m,IV+
822,A,M,V7
823,A,M,V7
824,A,M,I
825,A,M,I
827,A,M,V7
828,A,m,IV+
830,A,m,IV+
831,A,M,V
832,A,M,V7
833,A,M,I
834,A,M,V7
843,A,M,V7
850,A,M,V7
851,A,M,V7
852,A,M,V7
855,A,M,V7
864,A,M,V7
865,A,M,V7
866,A,M,V7
867,A,M,V7
868,A,M,V7
870,A,M,V7
879,A,M,V
888,A,M,V7
891,A,M,V7
894,A,M,I
896,A,M,?
897,A,M,V
907,A,M,V
916,A,m,?
925,A,m,IV+
933,A,m,I+
935,A,m,V+7
939,A,m,I+
941,A,m,I+
943,A,m,V+7
945,A,m,?
947,A,m,V+
949,A,M,V
957,A,M,I
959,A,M,V7
961,A,M,V7
963,A,M,I
965,A,M,I
966.5,A,m,I+
967,A,m,IV+
968,A,M,V7
969,A,M,?
969.5,A,M,V7
970,A,M,I
970.5,A,M,?
971,A,M,V
973,A,M,I
975,A,m,?
977,A,m,I+
979,A,m,I+
981,A,m,V+7
983,A,m,V+7
985,A,m,I+
989,A,m,V+7
991,A,m,?
993,A,m,V+7
995,A,m,?
996.5,A,M,?
999,A,M,V7
1003,A,M,I
1004,A,m,IV+
1005,A,M,Vaug
1005.5,A,M,?
1006,A,M,V
1006.5,A,M,V7
1007,A,M,I
1008,A,m,IV+
1009,A,M,Vaug
1009.5,A,M,?
1010,A,M,V
1010.5,A,M,V7
1011.5,A,M,?
1012,A,M,V
1012.5,A,M,V7
1015.5,A,M,V7
1016,A,M,V
1016.5,A,M,V7
1019,A,M,V7
1021,A,M,I
1022,A,M,V
1023,A,M,V7
1024,A,m,IV
1025.5,A,M,I
1026,A,M,I
