offset,tonic,key,numeral
1,D,M,I
2,D,M,I
4,D,m,?
5,D,M,IV
7,D,M,?
8,D,M,V7
9,D,M,V7
10,D,M,I
11,D,M,V
12,D,M,V
14,D,M,I
17,D,M,VI
18,D,M,VI
19,D,m,VIIdim7
20,D,m,I
21,D,m,I
22,D,m,V+7
22.5,D,m,V+7
23,D,m,I
26,D,M,V7
30,D,M,V
31,D,M,V7
32,D,M,VI
34,D,M,VI
35,D,M,V7
36,D,M,V
37,D,M,V7
38,D,M,V7
40,D,m,?
41,D,M,I
44,D,M,IV
46,D,M,?
47,D,M,V7
48,D,M,V7
49,D,M,I
50,D,M,V
51,D,M,V
52,D,M,Vaug
53,D,M,I
55,D,M,V7
56,D,M,V
57,D,M,V
58,D,M,V7
59,D,M,I
60,D,M,I
61,D,M,?
62,D,M,?
65,D,M,I
68,D,M,I
70,D,m,?
74,D,M,IV
77,D,M,GerVI
80,D,M,V
86,D,M,?
89,D,M,V7
92,D,M,V7
94,D,M,I
95,D,M,?
97,D,M,?
98,D,M,V7
101,D,M,I
104,D,M,I
107,D,M,V
109,D,M,V7
111,D,M,I
113,D,M,I
115,D,M,V7
116,D,M,I
119,D,M,V
120,D,M,V
125,D,M,?
127,D,M,VIIdim7
128,D,M,?
130,D,M,?
131,D,M,V
132,D,M,I
134,D,M,V
135,D,M,VI
136,D,M,IV
137,D,M,?
138,D,M,IV
139,D,M,?
140,D,M,I
141,D,M,?
142,D,M,?
143,D,M,VI
146,D,M,V7
149,D,M,I
152,D,M,V7
153,D,M,I
154,D,M,?
155,D,M,VI
158,D,M,V7
161,D,M,I
164,D,M,V7
167,D,M,I
170,D,M,V7
172,D,M,V7
173,D,M,I
174,D,M,IV
175,D,M,I
176,D,M,V7
177,D,M,I
178,D,M,V7
179,D,M,I
180,D,M,VI
181,D,M,V
182,D,M,IV
183,D,M,I
184,D,M,V7
185,D,M,I
188,D,M,I
191,D,m,I
194,D,m,I
196,D,m,GerVI
197,D,m,V
200,D,m,IV
203,D,m,V+
206,D,m,I
209,D,m,V
212,D,m,IV
214,D,m,GerVI
215,D,m,V+
218,D,m,I
221,D,m,VIIdim7
224,D,m,V+
226,D,m,V+7
227,D,m,I
232,D,m,VIIdim
233,D,m,?
236,D,m,IV
239,D,m,VIIdim
242,D,m,I
245,D,m,I
248,D,m,I
251,D,m,VIIdim
253.5,D,m,VIIdim
254,D,m,I
257,D,m,I
260,D,m,V
263,D,m,IV
265.5,D,m,GerVI
266,D,m,V+
269,D,m,IV
271.5,D,m,GerVI
272,D,m,V+
275,D,m,IV
277.5,D,m,GerVI
281,D,m,V+
293,D,m,V+7
298,D,m,?
303,D,M,I
305,D,M,I
308,D,M,?
310,D,M,?
311,D,M,V7
312,D,M,V7
313,D,M,I
314,D,M,V
315,D,m,I
315,D,M,V
316,D,m,V+7
317,D,M,I
320,D,M,VI
321,D,M,VI
322,D,m,VIIdim7
322,D,m,?
323,D,m,I
325.5,D,m,V+7
326,D,m,I
329,D,M,I
332,D,M,IV
334,D,M,?
335,D,M,V7
336,D,M,V7
337,D,M,I
338,D,M,V
339,D,M,V
341,D,M,I
344,D,m,IV
345,D,m,IV
346,D,m,IV
347,D,m,I
349,D,m,V+
349.5,D,m,V+
350,D,m,I
353,D,M,V7
354,D,M,V
355,D,M,?
356,D,M,?
358,D,M,?
358,D,m,?
359,D,M,V7
361,D,M,V7
362,D,M,V7
364,D,M,I
365,D,M,I
368,D,M,?
370,D,M,?
371,D,M,V7
372,D,M,V7
373,D,M,I
374,D,M,V
375,D,m,V+
376,D,M,Vaug
377,D,M,I
378,D,M,I
379,D,M,?
380,D,M,I
381,D,M,I
382,D,m,V+
383,D,m,V+
384,D,m,V+
385,D,M,?
386,D,M,?
389,D,M,I
392,D,M,I
394,D,m,?
398,D,M,IV
401,D,M,GerVI
404,D,m,V+
410,D,M,?
413,D,M,V7
416,D,M,V7
418,D,M,I
419,D,M,?
421,D,M,?
422,D,M,V7
425,D,M,I
427,D,M,V7
428,D,M,I
429,D,M,I
431,D,m,V+
433,D,M,V7
437,D,M,I
440,D,M,I
443,D,m,V+
444,D,m,V+
449,D,M,?
451,D,M,?
452,D,M,?
454,D,M,?
455,D,m,V+
456,D,M,I
458,D,m,V+
459,D,M,VI
460,D,M,IV
461,D,M,?
462,D,M,IV
463,D,M,?
464,D,M,I
465,D,M,?
466,D,M,?
467,D,M,VI
470,D,M,V7
473,D,M,I
476,D,M,V7
478,D,M,?
479,D,M,VI
482,D,M,V7
485,D,M,I
488,D,M,V7
491,D,M,I
494,D,M,V7
495,D,M,I
496,D,M,V7
497,D,M,I
500,D,M,V7
501,D,M,I
502,D,M,V7
503,D,M,I
504,D,M,VI
505,D,m,V+
506,D,M,IV
507,D,M,I
508,D,M,V7
509,D,M,I
512,D,M,I
