offset,tonic,key,numeral
1,C,M,I
5,C,M,V7
6,C,M,V7
7,C,M,I
8,C,M,V
9,C,M,V
11,C,M,V7
13,C,M,?
13.5,C,M,VI
14,C,M,?
15,C,M,?
16,C,M,V7
16.25,C,M,V7
17,C,M,I
18,C,M,I
20,C,M,I
23.5,C,M,I
24,C,M,V
25,C,M,I
29.5,C,M,I
30.5,C,M,V
32,C,M,V7
33,C,M,V
35,C,M,V7
36,C,M,I
38,C,M,IV
38.5,C,M,?
38.75,C,M,?
39,C,M,V
40,C,M,V7
41,C,M,I
42,C,M,I
43,C,M,I
44,C,M,V7
44.875,C,M,V7
45.5,C,M,I
46,C,M,V7
46.5,C,M,I
47,C,M,V
48,C,M,V
48.5,C,M,V
50,C,M,V7
51.5,C,M,I
52,C,M,V7
52.5,C,M,I
53,C,M,V7
56,C,M,I
62,C,M,IV
63,C,M,?
64,C,M,GerVI
65,C,M,V
67,C,M,V7
68,C,M,I
70,C,M,V7
71,C,M,I
73,C,M,V7
74,C,M,I
77,C,M,I
80,C,M,I
82,C,M,?
84,C,M,V
86,C,M,V
88,C,M,I
90,C,M,V
92,C,M,V7
94,C,M,I
95,C,M,IV
96,C,M,I
97,C,M,V7
98,C,M,I
99,C,M,?
100,C,M,V
101,C,M,V7
101.5,C,M,V7
102,C,M,I
104,C,M,?
108,C,M,?
111,C,M,?
112,C,M,I
112.5,C,M,VIIdim
112.75,C,M,I
113,C,M,I
114,C,M,VIIdim
115,C,M,I
116,C,M,VIIdim
117,C,M,I
118,C,M,V7
119,C,M,I
120,C,M,V
122,C,M,V
122.5,C,M,V7
123,C,M,I
124,C,M,V
125.75,C,M,V7
126,C,M,V7
127,C,M,V7
127.5,C,M,I
128,C,M,I
128.75,C,M,V7
129,C,M,IV
130,C,M,I
131,C,M,V7
132,C,M,I
133,C,M,?
133.75,C,M,?
134,C,M,V
135,C,M,V7
135.75,C,M,V7
136,C,M,I
138,C,M,I
141.75,C,M,?
142.75,C,M,V
144,C,M,V7
145,C,M,V
146,C,M,V7
147,C,M,V
148,C,M,V7
148,C,M,V7
149,C,M,I
151,C,M,V7
155,C,M,I
158,C,M,V7
161,C,M,?
164,C,M,VIIdim7
165.5,C,M,V7
166,C,M,V7
166.75,C,M,I
167,C,M,?
167.5,C,M,?
168,C,M,?
169,C,M,V7
170,C,M,I
171,C,M,I
175,C,M,V
177,C,M,V
178,C,M,I
183,C,M,V
185,C,M,V7
188,C,M,V7
189,C,M,I
190.5,C,M,Vaug
191,C,M,IV
191.75,C,M,?
192,C,M,V
192.5,C,M,V
193,C,M,V7
193.875,C,M,V7
194,C,M,I
195,C,M,I
197,C,M,V7
198.5,C,M,I
199,C,M,V7
199.5,C,M,I
200,C,M,V
201,C,M,V
203,C,M,V7
204.5,C,M,I
205,C,M,V7
205.5,C,M,I
206,C,M,V7
209,C,M,I
212,C,M,V7
215,C,M,IV
216,C,M,?
217,C,M,GerVI
218,C,M,V
220,C,M,V7
221,C,M,I
223,C,M,V7
224,C,M,I
226,C,M,V7
227,C,M,I
229,C,M,?
230,C,M,I
232,C,M,?
233,C,M,I
236,C,M,I
