offset,tonic,key,numeral
1.5,Bb,M,I
2.5,Bb,M,I
2.5,Bb,m,V+7
3,Bb,M,I
4,Bb,m,V+7
5.5,Bb,M,I
6,Bb,M,I
7,Bb,m,V+7
7.5,Bb,M,I
8,Bb,m,V+
8.5,Bb,M,I
9,Bb,M,I
10,Bb,m,V+7
10.5,Bb,M,I
11,Bb,M,?
11.5,Bb,m,V+
13,Bb,M,VIIhdim7
14,Bb,M,?
14.5,Bb,M,?
15,Bb,M,?
16,Bb,M,?
17,Bb,m,?
17.5,Bb,M,?
18,Bb,M,?
19,Bb,M,?
20,Bb,M,?
20.5,Bb,m,V+7
23,Bb,m,V+7
23.5,Bb,M,I
25.5,Bb,m,?
26,Bb,M,?
26.5,Bb,m,V+
29.5,Bb,m,V+
32,Bb,m,V+7
32.5,Bb,m,V+
35,Bb,M,?
35.5,Bb,m,V+
38,Bb,m,V+7
39,Bb,M,IV
40,Bb,M,IVaug
41,Bb,M,?
42,Bb,m,V+
43,Bb,M,?
44,Bb,m,V+7
44.5,Bb,M,?
45,Bb,m,V+
45.5,Bb,M,?
46,Bb,M,?
46.5,Bb,M,?
47,Bb,m,V+7
47.5,Bb,m,V+
50,Bb,m,V+7
50.5,Bb,M,I
53,Bb,M,?
53.5,Bb,m,V+
56,Bb,m,V+7
56.5,Bb,M,?
58,Bb,M,?
59.5,Bb,m,V+
62.5,Bb,m,V+
69.5,Bb,m,V+7
70.5,Bb,m,V+
70.5,Bb,m,V+7
71.5,Bb,M,I
72.5,Bb,M,I
73.5,Bb,m,V+
75.5,Bb,M,I
80.5,Bb,m,V+
82,Bb,M,VIIhdim7
83,Bb,M,?
83.5,Bb,M,?
84,Bb,M,?
85,Bb,M,?
86,Bb,m,?
86.5,Bb,M,?
87,Bb,M,?
88,Bb,M,?
89,Bb,M,?
89.5,Bb,m,V+7
92,Bb,m,V+7
92.5,Bb,M,I
94,Bb,m,V+7
95,Bb,m,?
96,Bb,M,IV
98,Bb,M,?
98.5,Bb,M,I
99,Bb,M,I
101,Bb,M,I
101.5,Bb,m,V+7
104.5,Bb,M,I
105.5,Bb,m,V+7
107.5,Bb,M,IV
108,Bb,M,IV
110.5,Bb,M,?
112.5,Bb,M,#IVdim
113,Bb,M,#IIdim7
114,Bb,M,I
114.5,Bb,M,I
115,Bb,M,#IVdim
115,Bb,M,#IVdim
116.5,Bb,M,#IVdim
119,Bb,M,#IIdim7
120,Bb,M,I
121,Bb,M,#IIdim7
122,Bb,M,I
123,Bb,M,#IIdim7
124,Bb,M,I
125,Bb,M,#IIdim7
126,Bb,M,I
127,Bb,m,V+7
128,Bb,m,V+7
129,Bb,M,I
130,Bb,m,V+7
131,Bb,m,V+7
132,Bb,M,IV
133,Bb,m,V+7
133.5,Bb,M,IV
134,Bb,M,IV
134.5,Bb,m,V+7
135,Bb,m,V+7
135.5,Bb,M,bVI
136,Bb,M,bVI
136.5,Bb,M,GerVI
137.5,Bb,m,V+
140.5,Bb,m,V+7
141,Bb,m,V+7
143.5,Bb,M,I
146.5,Bb,M,I
149.5,Bb,M,I
155.5,Bb,M,I
160.5,Bb,m,V+7
161.5,Bb,M,I
162.5,Bb,m,V+7
163.5,Bb,M,I
164.5,Bb,m,V+
167.5,Bb,M,I
171.5,Bb,M,I
172.5,Bb,M,IV
173.5,Bb,M,I
174.5,Bb,M,IV
175.5,Bb,m,V+7
176.5,Bb,M,I
182.5,Bb,m,V+7
183.5,Bb,m,V+7
184.5,Bb,m,V+7
185.5,Bb,M,?
187.5,Bb,M,?
188.5,Bb,m,V+7
190.5,Bb,m,V+7
191.5,Bb,M,I
192.5,Bb,M,I
193.5,Bb,M,I
197.5,Bb,m,V+7
199.5,Bb,M,IV
200.5,Bb,M,I
201.5,Bb,M,?
202.5,Bb,m,V+7
203.5,Bb,M,I
206.5,Bb,M,I
208,Bb,M,?
209.5,Bb,M,?
210,Bb,M,?
212.5,Bb,M,?
213,Bb,M,?
215.5,Bb,M,?
216,Bb,M,?
217.5,Bb,m,V+7
218.5,Bb,M,?
