offset,tonic,key,numeral
1,a,M,?
3,a,M,?
5,a,M,?
7,a,M,V
9,a,M,?
11,a,M,V
13,a,M,?
15,a,M,V
17,a,M,?
19,a,M,?
21,a,M,?
23,a,M,?
25,a,M,?
27,a,M,V
29,a,M,GerVI
31,a,M,V
32,a,M,?
33,a,M,?
40,a,M,?
40.5,a,M,?
42,a,M,?
45,a,M,V
46,a,M,V
48,a,M,V7
49,a,M,?
51,a,M,GerVI
53,a,M,V
54,a,M,V
57,a,M,V7
61,a,M,?
62,a,M,?
64,a,M,?
65,a,M,?
66,a,M,?
68,a,M,V
69,a,M,?
70,a,M,?
71,a,M,bII
72,a,M,bII
77,a,M,?
78,a,M,V7
79,a,M,IV
80,a,M,GerVI
81,a,M,V
85,a,M,V7
89,a,M,?
93,a,M,V
94,a,M,V
97,a,M,V7
101,a,M,?
102,a,M,?
104,a,M,?
105,a,M,?
106,a,M,?
108,a,M,V
109,a,M,?
110,a,M,?
111,a,M,?
111.75,a,M,bII
112,a,M,bII
113,a,M,bII
116.75,a,M,?
117,a,M,V7
121,a,M,V7
122,a,M,V7
125,a,M,V7
126,a,M,V7
129,a,M,V7
130,a,M,V7
134,a,M,Vaug
136,a,M,V7
138,a,M,I
140,a,M,I
142,a,M,V
144,a,M,V7
146,a,M,I
148,a,M,I
149,a,M,IV
150,a,M,?
152,a,M,VIIdim
153,a,M,V7
156.5,a,M,?
158,a,M,V
162.75,a,M,?
163,a,M,?
166,a,M,V7
167,a,M,V7
170,a,M,?
171,a,M,V7
173,a,M,V7
175,a,M,V
177,a,M,V
179,a,M,V
180,a,M,V7
181,a,M,IV
182,a,M,I
183,a,M,IV
186,a,M,V7
187,a,M,V
188,a,M,V7
188.75,a,M,V7
189,a,M,I
190,a,M,I
193,a,M,V7
197,a,M,I
198,a,M,I
201,a,M,V
203,a,M,V7
205,a,M,V
209,a,M,V7
211,a,M,I
213,a,M,IV
214,a,M,IV
217,a,M,V7
218.5,a,M,V
219,a,M,V7
221,a,M,V
223,a,M,V7
224.5,a,M,V7
225,a,M,I
226,a,M,VIIdim
227,a,M,I
228,a,M,V7
229,a,M,I
230,a,M,VIIdim
231,a,M,I
232,a,M,V7
233,a,M,I
234,a,M,I
235,a,M,VI
236,a,M,VI
238,a,M,IV
241,a,M,V7
245,a,M,I
247,a,M,V7
250,a,M,IV
251,a,M,V
252,a,M,V7
253,a,M,I
254,a,M,V7
255,a,M,V
256,a,M,V7
257,a,M,I
258,a,M,V7
259,a,M,V
260,a,M,V7
261,a,M,I
262,a,M,?
263,a,M,V7
265,a,M,I
265.75,a,M,VIIdim
266,a,M,VIIdim7
267,a,M,VIIdim7
267.75,a,M,VIIdim7
268.75,a,M,I
269,a,M,?
271,a,M,V
273,a,M,I
273.75,a,M,VIIdim7
276.75,a,M,I
277,a,M,?
279,a,M,V
281,a,M,?
283,a,M,V
284.5,a,M,V
285,a,M,?
287,a,M,V7
289,a,M,I
290,a,M,IV
291,a,M,I
292,a,M,V
294,a,M,V7
297,a,M,I
301,a,M,?
305,a,M,V7
309,a,M,V
313,a,M,V
317,a,M,?
318,a,M,?
321,a,M,V7
322,a,M,V7
325,a,M,?
326,a,M,?
329,a,M,V7
330,a,M,V7
333,a,M,?
334,a,M,V7
336,a,M,?
336.5,a,M,?
337,a,M,V
339,a,M,V7
341,a,M,?
342,a,M,?
343,a,M,?
344,a,M,?
345,a,M,GerVI
347,a,M,GerVI
349,a,M,V
350,a,M,V7
353,a,M,V
354,a,M,I
355,a,M,I
357,a,M,?
361,a,M,?
362,a,M,V7
363,a,M,V
364,a,M,V
365,a,M,I
368,a,M,I
369,a,M,I
373,a,M,I
377.5,a,M,I
379,a,M,I
379.5,a,M,?
381.5,a,M,V
383,a,M,V
383.5,a,M,IV
385.75,a,M,?
386.5,a,M,?
387,a,M,?
387.75,a,M,VIIdim7
388.5,a,M,I
389,a,M,?
389.75,a,M,VI
390.5,a,M,V7
391,a,M,VI
391.5,a,M,VIIdim
392,a,M,VI
392.5,a,M,V7
393,a,M,I
394,a,M,I
395,a,M,I
396,a,M,I
397,a,M,VI
399,a,M,VI
401,a,M,?
403,a,M,?
405,a,M,?
406,a,M,V7
407,a,M,V
408,a,M,V
409,a,M,?
413,a,M,?
417,a,M,GerVI
421,a,M,V
429,a,M,?
430,a,M,?
433,a,M,V7
437,a,M,V
438,a,M,V
441,a,M,?
443,a,M,?
