offset,tonic,key,numeral
1,Db,M,I
5.5,Db,M,I
8.5,Db,M,V7
10,Db,M,I
11.5,Db,M,V7
13,Db,M,I
14.5,Db,M,V7
16,Db,M,I
17.5,Db,M,V
18,Db,M,V
18.5,Db,M,?
19,Db,M,V7
20.5,Db,M,VI
22,Db,M,V
23.5,Db,M,?
25,Db,M,V7
26.5,Db,M,I
27.5,Db,M,I
28,Db,M,V
29,Db,M,V7
29.5,Db,M,I
31,Db,M,V
32,Db,M,V7
32.5,Db,M,I
33.5,Db,M,IV
34,Db,M,V
35,Db,M,V7
35.5,Db,M,I
36,Db,M,I
36.5,Db,M,I
37,Db,M,I
38.5,Db,M,V7
39.5,Db,M,V7
40,Db,M,I
41.5,Db,M,V7
42.5,Db,M,V7
43,Db,M,VIIdim7
44,Db,M,I
45.5,Db,M,V7
47,Db,M,I
47.5,Db,M,?
48.5,Db,M,V
49,Db,M,?
50,Db,M,III
50.5,Db,M,III
51.5,Db,M,?
52,Db,m,ItaVI
53,Db,m,V+
54.5,Db,m,I
55,Db,M,?
56,Db,M,V
56.5,Db,M,V7
57.5,Db,M,I
58,Db,M,I
59.5,Db,M,V7
60,Db,M,I
61,Db,M,I
62,Db,M,V7
63,Db,M,I
63.5,Db,M,I
64,Db,M,I
65.5,Db,M,I
66.5,Db,M,?
67,Db,M,?
68.5,Db,M,V7
70,Db,M,?
71.25,Db,M,V
71.5,Db,M,V
72.25,Db,M,V
72.5,Db,M,V
72.75,Db,M,?
73,Db,M,I
74.5,Db,M,V7
76,Db,M,I
77.5,Db,M,V
78.25,Db,M,V7
78.5,Db,M,I
78.75,Db,M,V7
79,Db,M,?
80.5,Db,M,V7
82,Db,M,?
84.75,Db,M,V7
85,Db,M,?
86.25,Db,M,?
87.75,Db,M,?
88,Db,M,V
89.25,Db,M,V7
89.5,Db,M,?
90.25,Db,M,?
90.5,Db,M,?
90.75,Db,M,?
91,Db,M,V
92.25,Db,M,V7
92.5,Db,M,?
93.25,Db,M,I
93.5,Db,M,V7
93.75,Db,M,?
94,Db,m,V+
95.25,Db,m,V+
96,Db,M,I
97.5,Db,M,V
98.5,Db,M,V7
99,Db,M,VI
99.5,Db,M,V7
100,Db,M,I
100.5,Db,M,V7
101,Db,M,VI
101.5,Db,M,I
102,Db,M,V7
103,Db,M,I
103.5,Db,M,V
104,Db,M,VI
104.5,Db,M,V7
105,Db,M,V7
106,Db,M,I
106.5,Db,M,V7
107,Db,M,VI
107.5,Db,M,I
108,Db,M,V7
108.5,Db,M,V
109,Db,M,?
110.25,Db,M,V
111,Db,M,VI
111.5,Db,M,VI
112.5,Db,M,V
113.5,Db,M,?
114,Db,M,?
114.5,Db,M,?
115,Db,M,?
116.5,Db,M,I
117,Db,M,I
117.5,Db,M,I
118,Db,M,V
119,Db,M,V7
119.5,Db,M,I
120,Db,M,I
120.5,Db,M,V7
121,Db,M,V
122,Db,M,V7
122.5,Db,M,I
123,Db,M,I
123.5,Db,M,V7
124,Db,M,V
124.5,Db,M,I
125,Db,M,V7
125.5,Db,M,I
126,Db,M,IV
126.5,Db,M,?
127,Db,M,I
128.5,Db,M,V7
130,Db,M,I
131.5,Db,M,V7
133,Db,M,I
134.5,Db,M,V7
136,Db,M,I
137.5,Db,M,V7
138.75,Db,M,VI
139,Db,M,V7
140.5,Db,M,V7
142,Db,M,V7
143.5,Db,M,V7
146.5,Db,M,I
148,Db,M,V
149,Db,M,V7
149.5,Db,M,I
151,Db,M,?
152.5,Db,M,?
153.75,Db,M,?
154,Db,M,V
155,Db,M,V7
155.5,Db,M,I
156.5,Db,M,?
157,Db,M,I
158,Db,M,?
158.75,Db,M,I
159.75,Db,M,?
160,Db,M,I
162,Db,M,I
