offset,tonic,key,numeral
1,Eb,M,I
3,Eb,M,V7
4.5,Eb,M,IV
5,Eb,M,V7
9,Eb,M,I
11,Eb,M,V7
12.5,Eb,M,IV
13,Eb,M,VIIdim7
17,Eb,M,?
19,Eb,M,?
20,Eb,M,V7
21,Eb,M,I
22,Eb,M,I
23,Eb,M,I
24,Eb,M,V
25,Eb,M,V7
26,Eb,M,V7
27,Eb,M,V7
28,Eb,M,V
29,Eb,M,V7
30,Eb,M,V
31,Eb,M,V7
32,Eb,M,I
33,Eb,M,?
34.25,Eb,M,?
36,Eb,M,?
38,Eb,M,?
39,Eb,M,V7
40,Eb,M,I
40.75,Eb,M,I
41,Eb,M,?
44,Eb,M,I
44.5,Eb,M,IV
45,Eb,M,V
46,Eb,M,V7
47.5,Eb,M,V7
48,Eb,M,IV
48.5,Eb,M,V7
49,Eb,M,IV
50,Eb,M,V7
51,Eb,M,V7
53,Eb,M,V
55,Eb,M,V7
56.5,Eb,M,?
57,Eb,M,?
60,Eb,M,I
61,Eb,M,V
62,Eb,M,V7
63,Eb,M,V7
64,Eb,M,IV
64.5,Eb,M,V7
65,Eb,M,IV
66,Eb,M,V7
67,Eb,M,V7
69,Eb,M,?
71,Eb,M,?
72.5,Eb,M,?
74.5,Eb,M,?
76.5,Eb,M,?
77,Eb,M,?
78.5,Eb,M,?
80.5,Eb,M,?
81,Eb,M,?
82.5,Eb,M,?
83,Eb,M,VIIdim7
84.5,Eb,M,VIIdim7
86.5,Eb,M,V7
87,Eb,M,VIIdim7
88.5,Eb,M,?
89,Eb,M,III
91,Eb,M,VIIdim7
94.5,Eb,M,V7
96.5,Eb,M,I
97,Eb,M,I
99,Eb,M,I
101,Eb,M,V
105,Eb,M,I
107,Eb,M,V7
109,Eb,M,I
111,Eb,M,I
112,Eb,M,V7
113,Eb,M,IV
115,Eb,M,IV
117,Eb,M,VIIdim
119,Eb,M,V7
121,Eb,M,I
122,Eb,M,I
123,Eb,M,I
127,Eb,M,I
128,Eb,M,V7
129,Eb,M,IV
131,Eb,M,?
133,Eb,M,V
135,Eb,M,V7
137,Eb,M,I
141,Eb,M,V
143,Eb,M,?
144,Eb,M,?
145,Eb,m,?
147,Eb,M,?
148,Eb,M,?
149,Eb,M,I
151,Eb,M,V7
153,Eb,M,I
154,Eb,M,I
157,Eb,M,?
159,Eb,M,?
161,Eb,m,?
163,Eb,M,?
165,Eb,M,I
167,Eb,M,?
169,Eb,M,V
173,Eb,M,VIIdim7
175,Eb,M,VIIdim7
177,Eb,M,V
181,Eb,M,VIIdim7
185,Eb,M,VIIdim
189,Eb,M,V7
192.5,Eb,M,I
193,Eb,M,?
194,Eb,M,V7
195,Eb,M,I
196,Eb,M,V
197,Eb,M,I
198,Eb,M,I
199,Eb,M,V
200.5,Eb,M,V
201,Eb,M,?
202,Eb,M,V7
203,Eb,M,I
204,Eb,M,V7
205,Eb,M,I
209,Eb,M,I
213,Eb,M,I
217,Eb,M,I
221,Eb,M,I
225,Eb,M,V7
228,Eb,M,VIIdim7
229,Eb,M,I
232,Eb,M,VIIdim7
233,Eb,M,V7
238,Eb,M,?
241,Eb,M,V
243,Eb,M,V7
245,Eb,M,I
246,Eb,M,I
248,Eb,M,V7
249,Eb,M,V
251,Eb,M,V7
253,Eb,M,?
254,Eb,M,?
256,Eb,M,?
257,Eb,M,V
259,Eb,M,V7
261,Eb,M,I
261.5,Eb,M,I
264,Eb,M,V7
265,Eb,M,V
267,Eb,M,V7
269,Eb,M,?
274,Eb,M,V
276,Eb,M,V
277,Eb,M,I
279.5,Eb,M,V
280,Eb,M,I
281.5,Eb,M,V
282,Eb,M,I
283.5,Eb,M,V7
285.5,Eb,M,I
287.5,Eb,M,V7
289.5,Eb,M,I
291.5,Eb,M,V7
292.5,Eb,M,I
309,Eb,m,V+
313,Eb,m,V+
317,Eb,m,V+
323,Eb,m,V+7
325,Eb,m,I
331,Eb,m,VII
333,Eb,m,?
353,Eb,M,V7
357,Eb,M,I
361,Eb,M,V7
363,Eb,M,V
365,Eb,M,V
366,Eb,M,V
367,Eb,M,V7
370,Eb,M,?
371,Eb,M,V
372,Eb,M,V7
373,Eb,M,I
374,Eb,m,?
375,Eb,M,V
376.5,Eb,m,?
377,Eb,M,V
378,Eb,M,V7
379,Eb,M,V7
381,Eb,M,I
383,Eb,M,V7
385,Eb,M,I
387,Eb,M,IV
389,Eb,M,V7
397,Eb,M,I
399,Eb,M,VIIdim
401,Eb,M,I
403,Eb,M,IV
405,Eb,M,V7
407,Eb,M,V7
409,Eb,M,V7
411,Eb,M,V7
413,Eb,M,I
415,Eb,M,?
416.5,Eb,M,V7
417,Eb,M,I
418,Eb,M,V
419,Eb,M,V7
420.5,Eb,M,V
421,Eb,M,I
422.5,Eb,M,V7
423,Eb,M,?
424.5,Eb,M,V7
425,Eb,M,I
426.5,Eb,M,V7
427,Eb,M,IV
428.5,Eb,M,IV
429,Eb,M,I
430.5,Eb,M,I
431,Eb,M,V7
433,Eb,M,I
437,Eb,M,I
441,Eb,M,I
445,Eb,M,V7
449,Eb,M,?
453,Eb,M,VIIdim7
457,Eb,M,V7
461,Eb,M,?
465,Eb,M,V7
469,Eb,M,?
473,Eb,M,V
477,Eb,M,?
481,Eb,M,V
485,Eb,M,VIIdim7
489,Eb,M,V
513,Eb,M,V7
517,Eb,M,V7
521,Eb,M,V7
525,Eb,M,V7
529,Eb,M,V7
535,Eb,M,V7
549,Eb,M,V7
551,Eb,M,V7
553,Eb,M,I
557,Eb,M,V
561,Eb,M,I
563,Eb,M,V7
565,Eb,M,I
567,Eb,M,I
568,Eb,M,V7
569,Eb,M,IV
571,Eb,M,IV
573,Eb,M,V7
575,Eb,M,V7
577,Eb,M,I
578,Eb,M,I
579,Eb,M,V7
581,Eb,M,I
583,Eb,M,V7
585,Eb,M,IV
587,Eb,M,?
589,Eb,M,?
591,Eb,M,V
593,Eb,M,I
595,Eb,M,V
597,Eb,M,I
599,Eb,M,V7
601,Eb,M,V
603,Eb,M,V7
605,Eb,M,I
607,Eb,M,VIIdim
609,Eb,M,VIIdim7
613,Eb,M,V7
615,Eb,M,?
617,Eb,M,V7
618,Eb,M,V7
619,Eb,M,I
620,Eb,M,?
621,Eb,M,V
623,Eb,M,V
624.5,Eb,M,V
625,Eb,M,V
629,Eb,M,V7
631,Eb,M,V7
633,Eb,m,?
635,Eb,M,?
637,Eb,M,V
639,Eb,M,V7
641,Eb,M,?
645,Eb,M,V7
647,Eb,M,V7
649,Eb,m,?
651,Eb,M,VIIhdim7
652,Eb,M,VIIhdim7
653,Eb,M,V
655,Eb,M,V
657,Eb,m,?
659,Eb,M,?
661,Eb,M,?
663,Eb,M,V7
665,Eb,M,?
667,Eb,M,V7
669,Eb,M,IV
670,Eb,M,?
671,Eb,M,V7
673,Eb,M,I
675,Eb,M,VIIdim7
679,Eb,M,VIIdim7
681,Eb,M,V
683,Eb,M,VIIdim7
689,Eb,M,VIIdim7
693,Eb,M,V7
695.5,Eb,M,V7
696.5,Eb,M,?
697,Eb,M,?
697.5,Eb,M,V7
699,Eb,M,I
700,Eb,M,V7
701,Eb,M,I
703.5,Eb,M,V
704.5,Eb,M,?
705,Eb,M,?
706,Eb,M,V7
707,Eb,M,I
708,Eb,M,V7
709,Eb,M,I
721,Eb,M,I
723,Eb,M,V7
725,Eb,M,I
727,Eb,M,I
728,Eb,m,?
729,Eb,M,V7
731,Eb,M,VIIhdim7
732,Eb,M,V7
733,Eb,M,I
736,Eb,M,?
737,Eb,M,V7
741,Eb,M,?
742,Eb,M,?
745,Eb,M,V7
747,Eb,M,V7
749,Eb,M,I
750,Eb,M,I
752,Eb,M,V
753,Eb,M,V7
755,Eb,M,V7
757,Eb,M,?
758,Eb,M,?
760,Eb,M,V
761,Eb,M,V
763,Eb,M,V7
765,Eb,M,I
768,Eb,M,V7
769,Eb,M,V7
771,Eb,M,V7
773,Eb,M,?
777,Eb,M,V7
781,Eb,M,I
783.5,Eb,M,V
784,Eb,M,I
785.5,Eb,M,V
787.5,Eb,M,V7
789,Eb,M,V
789.5,Eb,M,I
791.5,Eb,M,V7
793,Eb,M,V
793.5,Eb,M,I
795.5,Eb,M,V7
796.5,Eb,M,I
797,Eb,M,I
815.5,Eb,M,V
816,Eb,M,I
817,Eb,M,I
819,Eb,M,V
820,Eb,m,?
823,Eb,M,?
824,Eb,M,V7
841,Eb,M,?
847,Eb,M,?
849,Eb,M,VIIdim
855,Eb,M,?
857,Eb,M,?
865,Eb,M,V7
869,Eb,M,I
873,Eb,M,V7
877,Eb,M,I
881,Eb,M,?
897,Eb,M,VIIdim7
913,Eb,M,?
927,Eb,M,V7
929,Eb,M,?
933,Eb,M,V7
935,Eb,M,?
941,Eb,M,VI
942,Eb,M,VI
943,Eb,M,IV
948,Eb,M,IV
949,Eb,M,V7
957,Eb,M,I
958,Eb,M,I
960,Eb,M,?
961,Eb,M,V7
965,Eb,M,I
968,Eb,M,?
969,Eb,M,V7
973,Eb,M,I
976,Eb,M,?
977,Eb,M,V
979,Eb,M,V7
981,Eb,M,I
983.5,Eb,M,V
984,Eb,M,I
985,Eb,M,I
985.5,Eb,M,V
986,Eb,M,I
987,Eb,M,I
987.5,Eb,M,V7
989,Eb,M,V
989.5,Eb,M,I
991.5,Eb,M,V7
993,Eb,M,V
993.5,Eb,M,I
995.5,Eb,M,V7
997,Eb,M,V
998,Eb,M,I
999.5,Eb,M,V7
1001,Eb,M,I
1016,Eb,M,V7
1017,Eb,M,I
1032,Eb,M,V
1033,Eb,M,I
1035,Eb,M,I
1036,Eb,M,V
1037,Eb,M,I
1040,Eb,M,V
1041,Eb,M,I
1043,Eb,M,V7
1045,Eb,M,I
