offset,tonic,key,numeral
1,Bb,m,I+
7,Bb,m,V+
8.5,Bb,m,I+
10,Bb,m,V+7
11.5,Bb,m,V+
13,Bb,m,I+
19,Bb,m,V+
20.5,Bb,m,I+
22,Bb,m,V+7
23.5,Bb,m,V+
25,Bb,m,I+
31,Bb,m,V+7
34,Bb,m,I+
34.5,Bb,m,V+7
35,Bb,m,?
35.5,Bb,M,?
36,Bb,m,V+
36.5,Bb,m,V+7
37,Bb,m,I+
37.5,Bb,M,VIIdim
38,Bb,m,I+
38.5,Bb,M,?
39,Bb,m,V+
39.5,Bb,M,VIIdim
40,Bb,m,I+
40.5,Bb,M,?
42,Bb,m,V+7
43,Bb,m,I+
43.5,Bb,m,I+
49,Bb,m,V+7
52,Bb,m,?
53.5,Bb,M,VIIdim7
56.5,Bb,m,V+
58,Bb,m,I
59.5,Bb,m,V+7
61,Bb,m,I
62.5,Bb,m,IIdim
63.5,Bb,m,V+
64,Bb,m,V+
64.25,Bb,m,V+
65.25,Bb,m,VI
65.5,Bb,m,V+
66.75,Bb,m,IV
67,Bb,m,V+
68.5,Bb,m,I
69.5,Bb,m,VIIdim
70,Bb,m,V+7
71.5,Bb,m,III
72.5,Bb,m,I
72.75,Bb,m,IV
73,Bb,m,V+
74.5,Bb,m,I
75.5,Bb,m,VIIdim
76,Bb,m,V+7
76.75,Bb,m,V+7
77,Bb,m,III
77.25,Bb,m,V+7
77.5,Bb,m,III
78.25,Bb,m,V+
78.5,Bb,m,I
78.75,Bb,m,IV
79,Bb,m,V+
80.5,Bb,m,I
80.75,Bb,m,V+
81,Bb,m,I
82.5,Bb,m,V+
82.75,Bb,m,I
83,Bb,m,V+
84,Bb,m,I
84.25,Bb,m,V+7
84.5,Bb,m,I
85.5,Bb,m,V+7
85.75,Bb,m,I
86,Bb,m,V+
86.5,Bb,m,I
87,Bb,m,bII
88.5,Bb,m,V+7
89,Bb,m,I
89.875,Bb,m,bII
91.5,Bb,m,V+7
92,Bb,m,I
97,Bb,m,I
98.5,Bb,m,?
100,Bb,m,?
101,Bb,m,V+
101.5,Bb,m,I+
108.5,Bb,m,V+
109,Bb,m,I+
110.5,Bb,M,IV
111.5,Bb,m,V+
112,Bb,m,I+
116.75,Bb,M,VI
118,Bb,m,V+
124,Bb,m,I+
125,Bb,m,V+
125.5,Bb,m,I+
127,Bb,M,IV
128,Bb,m,V+
128.5,Bb,m,I+
130,Bb,m,I
131,Bb,m,V+7
132.5,Bb,m,V+7
136,Bb,m,I
137.5,Bb,m,VIIdim7
139,Bb,m,IV
140.5,Bb,m,VIIdim7
142,Bb,m,V+7
143.5,Bb,m,V+7
145,Bb,m,IV
146,Bb,m,IV
146.5,Bb,m,VIIdim7
148,Bb,m,I
149.5,Bb,m,?
150.5,Bb,m,V+7
151,Bb,m,I+
152,Bb,m,V+7
152.5,Bb,m,I+
154,Bb,m,V+7
155.5,Bb,m,I+
157,Bb,m,I+
158,Bb,m,V+7
158.5,Bb,m,I+
159.5,Bb,m,V+7
160,Bb,m,I+
161.5,Bb,m,V+
163,Bb,M,?
164.5,Bb,m,V+
166,Bb,m,I+
