offset,tonic,key,numeral
1,FALSE,m,I+
2,FALSE,m,V+
3,FALSE,m,I+
4,FALSE,M,V7
5,FALSE,m,I+
6,FALSE,m,V+
7,FALSE,m,I+
8,FALSE,m,V+
9,FALSE,m,I+
10,FALSE,M,V7
11,FALSE,m,?
12,FALSE,m,V+
13,FALSE,m,?
14,FALSE,m,V+
15,FALSE,m,?
16,FALSE,m,I+
17,FALSE,M,V7
18,FALSE,M,V7
19,FALSE,m,I+
20,FALSE,m,V+
21,FALSE,m,I+
22,FALSE,m,V+
23,FALSE,m,I+
24,FALSE,m,V+
25,FALSE,m,I+
26,FALSE,M,V7
27,FALSE,m,?
28,FALSE,M,V7
29,FALSE,m,?
30,FALSE,M,V7
31,FALSE,M,IV
32,FALSE,M,V7
33,FALSE,m,I+
34,FALSE,M,V7
35,FALSE,m,I+
36,FALSE,m,V+
37,FALSE,m,I+
38,FALSE,m,V+
39,FALSE,m,I+
40,FALSE,M,V7
41,FALSE,m,I+
42,FALSE,m,V+
43,FALSE,m,I+
44.5,FALSE,m,I+
45.5,FALSE,M,IV
47.5,FALSE,M,?
48.5,FALSE,M,IV
49.5,FALSE,m,V+
53,FALSE,M,IV
54,FALSE,M,V7
54.5,FALSE,m,I+
55,FALSE,M,IV
56,FALSE,M,V7
56.5,FALSE,m,I+
57,FALSE,M,?
58,FALSE,m,V+
59.5,FALSE,M,IV
60,FALSE,M,V7
60.5,FALSE,m,I+
61.5,FALSE,M,?
62,FALSE,M,V7
62.5,FALSE,m,I+
63,FALSE,M,?
64,FALSE,m,V+
65,FALSE,m,I+
66,FALSE,m,?
67,FALSE,M,?
68,FALSE,m,V+
69,FALSE,m,I+
70,FALSE,M,V7
71,FALSE,m,I+
72,FALSE,M,VIIdim
73,FALSE,m,I+
74,FALSE,M,VIIdim
75,FALSE,m,I+
76,FALSE,m,V+
77,FALSE,m,I+
78,FALSE,M,V7
79,FALSE,m,I+
80,FALSE,m,V+
81,FALSE,M,?
82,FALSE,M,V7
83,FALSE,M,?
84,FALSE,m,?
85,FALSE,M,V7
89,FALSE,m,V+
90,FALSE,M,V7
91,FALSE,m,V+
92,FALSE,M,VIIdim7
93,FALSE,M,V7
94,FALSE,M,V7
95,FALSE,M,V7
97,FALSE,M,V7
99,FALSE,M,V7
100,FALSE,M,V7
101,FALSE,m,I+
102,FALSE,M,V7
103,FALSE,m,I+
104,FALSE,M,V7
105,FALSE,m,I
106,FALSE,m,V+7
107,FALSE,m,I
108,FALSE,m,V+
109,FALSE,m,I
110,FALSE,m,VIIdim7
111,FALSE,m,V+7
114,FALSE,m,V+7
115,FALSE,m,V+7
116,FALSE,m,V+7
117,FALSE,m,I
118,FALSE,m,V+
119,FALSE,m,I
120,FALSE,m,V+
121,FALSE,m,I
122,FALSE,m,V+7
123,FALSE,m,VI
125,FALSE,m,GerVI
129,FALSE,m,V+
131,FALSE,M,IV
133,FALSE,M,V7
135,FALSE,m,I+
137,FALSE,M,IV
139,FALSE,m,V+
140,FALSE,M,V7
141,FALSE,m,V+
143,FALSE,M,?
145,FALSE,m,I+
147,FALSE,m,I+
149,FALSE,M,V7
151,FALSE,M,V7
153,FALSE,m,I+
157,FALSE,M,V7
161,FALSE,m,I+
162,FALSE,m,I+
162.75,FALSE,M,V7
163,FALSE,M,?
164.75,FALSE,M,V7
165,FALSE,m,I+
165.75,FALSE,M,V7
166,FALSE,m,I+
166.75,FALSE,M,V7
167,FALSE,M,?
167.75,FALSE,M,V7
168,FALSE,M,?
168.75,FALSE,M,V7
169,FALSE,m,I+
170,FALSE,m,?
171,FALSE,M,?
172,FALSE,m,V+
172.75,FALSE,m,V+
173,FALSE,m,I+
174,FALSE,m,?
175,FALSE,M,?
176,FALSE,m,V+
176.25,FALSE,m,V+
177,FALSE,m,I+
179,FALSE,m,I+
181,FALSE,M,?
181.25,FALSE,m,I+
181.5,FALSE,M,IV
181.75,FALSE,m,I+
182,FALSE,M,IV
182.5,FALSE,M,V7
183,FALSE,m,I+
195,FALSE,m,I+
199,FALSE,m,V+7
201,FALSE,m,V+7
202,FALSE,m,IV+
203,FALSE,m,V+7
204,FALSE,m,IV+
205,FALSE,m,V+7
206,FALSE,m,I
207,FALSE,m,V+7
209,FALSE,m,V+7
210,FALSE,m,V+7
210.75,FALSE,m,VIIdim
211,FALSE,m,I
212,FALSE,m,V+
213,FALSE,m,I
214,FALSE,m,V+
215,FALSE,m,I
216,FALSE,m,V+
217,FALSE,m,I
218,FALSE,m,V+
219,FALSE,m,I
220.75,FALSE,m,VIIdim7
221.25,FALSE,m,I
221.75,FALSE,m,VIIdim
222.25,FALSE,m,IV
222.75,FALSE,m,VIIdim
223.25,FALSE,m,IV
223.75,FALSE,m,VIIdim7
224.25,FALSE,m,IV
225,FALSE,m,?
227,FALSE,m,I+
228,FALSE,m,V+7
228.75,FALSE,m,V+7
229,FALSE,m,I+
230,FALSE,m,V+7
231,FALSE,m,I+
232,FALSE,m,V+7
233,FALSE,m,I+
234,FALSE,m,V+7
235,FALSE,m,I+
235.75,FALSE,m,V+7
236.25,FALSE,m,I+
236.75,FALSE,m,IV
237.25,FALSE,m,V+
237.75,FALSE,m,ItaVI
238.25,FALSE,m,V+
239.25,FALSE,m,I
239.75,FALSE,m,V+7
240.25,FALSE,m,I
240.75,FALSE,m,VI
241.25,FALSE,m,V+
241.75,FALSE,m,ItaVI
242.25,FALSE,m,V+
242.75,FALSE,m,V+7
243.25,FALSE,m,I
243.75,FALSE,m,V+7
244.25,FALSE,m,VIIdim7
244.75,FALSE,m,VIIdim
245.25,FALSE,m,V+7
245.75,FALSE,m,V+7
246.25,FALSE,m,I
246.75,FALSE,m,V+7
247.25,FALSE,m,I
247.75,FALSE,m,VIIdim7
248.25,FALSE,m,IV
248.75,FALSE,m,I
249,FALSE,m,I
249.25,FALSE,m,FreVI
250,FALSE,m,V+
250.25,FALSE,m,FreVI
250.75,FALSE,m,V+
251.25,FALSE,m,FreVI
252,FALSE,m,V+
252.25,FALSE,m,FreVI
253,FALSE,m,ItaVI
253.25,FALSE,m,V+
253.75,FALSE,m,ItaVI
254.25,FALSE,m,V+
254.75,FALSE,m,ItaVI
255.25,FALSE,m,V+
255.75,FALSE,m,ItaVI
256.25,FALSE,m,V+
256.75,FALSE,m,ItaVI
257,FALSE,m,V+
263,FALSE,m,I
264,FALSE,m,V+
264.5,FALSE,m,I
266,FALSE,m,V+
267,FALSE,m,I
267.75,FALSE,m,I
268,FALSE,m,V+
269,FALSE,m,VI
270,FALSE,m,V+
271,FALSE,m,I+
272.5,FALSE,m,V+7
273,FALSE,m,I+
274,FALSE,m,V+7
275,FALSE,m,I+
276,FALSE,m,V+
276.75,FALSE,m,VIIdim7
277,FALSE,m,V+
278,FALSE,m,V+7
281,FALSE,m,V+7
282,FALSE,m,V+7
285,FALSE,m,I
289,FALSE,m,bII
291,FALSE,m,V+7
293,FALSE,m,V+7
295,FALSE,m,V+7
297,FALSE,m,I
301,FALSE,m,IIhdim7
303,FALSE,m,V+7
305,FALSE,m,I
306,FALSE,m,VI
307,FALSE,m,bII
308,FALSE,m,V+7
308.5,FALSE,m,V+7
309,FALSE,m,I
309.25,FALSE,m,III
310,FALSE,m,VI
311,FALSE,m,bII
312,FALSE,m,V+7
313,FALSE,m,I
315,FALSE,m,I
315.5,FALSE,m,VIIdim
316,FALSE,m,I
316.5,FALSE,m,VIIdim
317,FALSE,m,I
317.5,FALSE,m,IIdim
318,FALSE,m,I
318.5,FALSE,m,V+7
319,FALSE,m,I
319.5,FALSE,m,VIIdim
320,FALSE,m,I
320.25,FALSE,m,VIIdim7
321,FALSE,m,I
321.25,FALSE,m,VIIdim7
322,FALSE,m,I
322.25,FALSE,m,VIIdim7
323,FALSE,m,I
323.25,FALSE,m,VIIdim7
324,FALSE,m,I
324.25,FALSE,m,VIIdim7
325,FALSE,m,I
329,FALSE,m,I
329.75,FALSE,m,V+7
330,FALSE,m,I
330.75,FALSE,m,V+
331,FALSE,m,I
331.75,FALSE,m,V+7
332,FALSE,m,I
332.75,FALSE,m,V+
333,FALSE,m,I
335,FALSE,m,VIIdim
336,FALSE,m,V+7
337,FALSE,m,I
337.75,FALSE,m,V+7
338,FALSE,m,I
338.75,FALSE,m,V+
339,FALSE,m,I
339.75,FALSE,m,V+7
340,FALSE,m,I
340.75,FALSE,m,V+
341,FALSE,m,I
343,FALSE,m,VIIdim
344,FALSE,M,V7
345,FALSE,m,I+
345.5,FALSE,M,V7
346,FALSE,m,I+
346.5,FALSE,m,V+
347,FALSE,m,I+
347.5,FALSE,M,V7
348,FALSE,m,I+
348.5,FALSE,M,Vaug
349,FALSE,m,I+
349.5,FALSE,M,Vaug
350,FALSE,m,I+
350.5,FALSE,M,Vaug
351,FALSE,m,I+
351.5,FALSE,M,Vaug
352,FALSE,m,I+
352.5,FALSE,M,Vaug
353,FALSE,m,I+
354,FALSE,m,V+
355,FALSE,m,I+
356,FALSE,M,VIIdim7
357,FALSE,m,I+
358,FALSE,M,VIIdim7
358.5,FALSE,m,I+
359,FALSE,m,I+
360,FALSE,M,V7
361,FALSE,m,I+
362,FALSE,M,V7
362.75,FALSE,M,V7
363,FALSE,m,I+
364,FALSE,m,V+
365,FALSE,m,I+
366,FALSE,m,V+
366.5,FALSE,m,V+
367,FALSE,m,I
367.5,FALSE,m,I
368,FALSE,m,V+7
369,FALSE,m,I
369.5,FALSE,m,I
370,FALSE,m,IIhdim7
370.5,FALSE,m,V+
371,FALSE,m,VI
373,FALSE,M,IV
374,FALSE,M,V7
375,FALSE,m,I+
376,FALSE,m,V+
376.5,FALSE,m,V+
377,FALSE,m,I+
378,FALSE,m,V+
378.5,FALSE,M,V7
379,FALSE,m,I+
380,FALSE,M,V7
381,FALSE,m,I+
382,FALSE,M,V7
383,FALSE,m,I+
384,FALSE,m,V+
385,FALSE,m,I+
386,FALSE,m,I+
387,FALSE,M,IV
389,FALSE,M,?
390,FALSE,M,V7
391,FALSE,m,V+
395,FALSE,M,IV
396,FALSE,M,V7
396.5,FALSE,m,I+
397,FALSE,M,IV
398,FALSE,M,V7
398.5,FALSE,m,I+
399,FALSE,M,?
400,FALSE,m,V+
401.5,FALSE,m,IV
402,FALSE,m,V+7
402.5,FALSE,m,I
403.5,FALSE,m,IV
404,FALSE,m,V+7
404.5,FALSE,m,I
405,FALSE,m,IIdim
405.5,FALSE,m,IIdim
406.5,FALSE,m,V+
407,FALSE,m,I
408.5,FALSE,m,VI
409,FALSE,m,IIdim
409.5,FALSE,m,IIdim
410,FALSE,m,V+7
411,FALSE,m,I
412,FALSE,m,V+7
412.75,FALSE,m,V+
413,FALSE,m,I
414,FALSE,m,VIIdim
415,FALSE,m,I
416,FALSE,m,V+7
417,FALSE,m,I
418,FALSE,m,V+
419,FALSE,m,I
420,FALSE,m,V+7
420.75,FALSE,m,V+7
421,FALSE,m,I
422,FALSE,m,V+
423,FALSE,m,III
424,FALSE,m,V+7
425,FALSE,m,III
426,FALSE,M,V7
426.75,FALSE,m,V+
427,FALSE,M,V7
431,FALSE,m,V+
433,FALSE,M,V7
435,FALSE,m,I+
436,FALSE,M,V7
437,FALSE,m,I+
438,FALSE,M,?
439,FALSE,M,V7
