offset,tonic,key,numeral
1,C,m,V+
2.5,C,M,I
5.5,C,m,V+
7,C,M,I
8,C,M,VI
8.5,C,m,V+
9.5,C,m,V+7
10,C,M,I
11.5,C,M,IV
12,C,M,IV
12.5,C,M,?
13,C,m,V+7
14,C,m,V+
14.5,C,M,I
15,C,M,I
15.5,C,m,V+7
16,C,M,IV
16.5,C,M,?
17.5,C,M,IV
18,C,M,IV
19,C,m,V+7
20.5,C,M,I
21.5,C,m,V+7
22,C,m,V+7
23.5,C,M,?
24.5,C,M,?
25,C,m,V+7
26.5,C,M,IV
28.5,C,M,?
29,C,m,V+7
29.5,C,m,V+
31,C,m,V+
32.5,C,m,V+7
34,C,m,V+
35.5,C,m,V+7
37,C,m,V+
38.5,C,m,V+7
40,C,m,V+
41.5,C,m,V+
42.5,C,m,V+
43,C,m,V+
44,C,m,V+
44.5,C,m,V+
45,C,m,V+
45.5,C,m,V+
46,C,m,V+
46.5,C,m,V+
47,C,m,V+
47.5,C,m,V+
50.5,C,M,I
52,C,M,VI
53.5,C,M,?
55,C,m,V+
56,C,m,V+
56.5,C,m,V+
57,C,m,V+7
57.5,C,m,V+
58,C,m,V+7
59.5,C,m,V+
60,C,m,V+7
60.5,C,m,V+
61,C,m,V+7
64,C,M,I
65.5,C,M,?
67,C,M,II
68.5,C,m,V+
69.5,C,m,V+7
70,C,M,I
71.5,C,M,IV
72,C,M,I
72.5,C,m,V+
73,C,m,V+
73.5,C,M,VIIdim
74,C,M,I
74.5,C,m,V+
75,C,m,V+
76,C,M,?
77.5,C,M,?
79,C,M,?
80.5,C,m,V+
81.5,C,m,V+7
82,C,M,I
83.5,C,M,VI
85,C,M,IV
85.25,C,M,?
85.5,C,M,?
85.75,C,M,VI
86.25,C,M,?
86.5,C,m,V+
87,C,M,VI
88,C,m,V+
88.5,C,M,I
89.5,C,M,?
89.875,C,M,?
90,C,m,V+
90.5,C,m,V+
91,C,M,I
92.5,C,M,I
94,C,M,VI
94.75,C,M,I
95.5,C,m,V+7
96,C,m,V+7
97,C,M,IV
97.5,C,M,Vaug
98.5,C,M,IV
98.875,C,M,?
99,C,m,V+
99.5,C,m,V+7
100,C,M,I
101.5,C,m,V+
103,C,M,I
104.5,C,m,V+
105.5,C,m,V+7
106,C,M,I
107.5,C,m,V+7
109,C,m,V+
110.5,C,m,V+7
112,C,M,I
113.5,C,m,V+
115,C,M,I
116,C,m,V+7
116.5,C,M,I
117.5,C,m,V+7
118,C,M,I
118.5,C,m,V+7
119,C,M,I
119.5,C,m,V+7
120,C,M,I
120.5,C,m,V+7
121,C,M,I
125.5,C,m,?
127,C,m,IV+
128.5,C,m,?
129.75,C,m,VIIhdim7
130,C,m,V+
131.25,C,m,VIIhdim7
131.5,C,m,V+
132.75,C,m,VIIhdim7
133,C,m,V+
136,C,m,V+
137.25,C,m,VIIdim7
137.5,C,m,V+
138.75,C,m,VIIdim7
139,C,m,V+
142,C,m,I+
143.5,C,m,V+
145,C,m,I+
146.5,C,m,V+
148,C,m,?
149.5,C,m,V+7
151,C,m,?
152.5,C,m,V+7
154,C,m,IV+
155.5,C,m,I+
157,C,m,IV+
158.5,C,m,I+
160,C,m,VIIdim7
161.5,C,m,I
163,C,m,VI
164.5,C,m,VIIdim7
167.5,C,m,VIIdim7
172,C,m,IV
173.5,C,m,IV
175,C,m,V+7
176.5,C,m,V+7
178,C,m,I
179.5,C,m,IV
181,C,m,V+
182.5,C,m,I
183,C,m,VIIdim7
184,C,m,V+
185.5,C,m,I
186,C,m,VIIdim7
187,C,m,V+
188.5,C,m,I
189,C,m,VIIdim7
190,C,m,V+
191.5,C,m,I
192,C,m,I
193,C,m,V+
193.5,C,m,I
194.5,C,m,VI
195,C,m,I
196,C,m,V+
202.5,C,m,V+7
207,C,m,VIIdim7
210,C,m,V+7
218.5,C,m,V+7
220,C,M,I
221.5,C,M,IV
222.5,C,M,IV
223,C,m,V+
224.5,C,M,I
225.5,C,M,VI
226,C,m,V+
227.25,C,m,V+
227.5,C,m,V+
229,C,M,I
230.5,C,m,V+
231,C,m,V+
231.5,C,m,V+
231.75,C,m,V+
232,C,m,V+
233.5,C,M,I
235,C,M,IV
236.5,C,m,V+7
237.5,C,m,V+
238,C,M,I
238.5,C,m,V+7
239.5,C,m,V+
240,C,m,V+
241,C,M,I
241.5,C,M,I
242.5,C,m,V+7
243,C,m,V+
244,C,m,V+
245.5,C,M,I
246.5,C,m,V+7
247,C,M,IV
248.5,C,M,?
249.75,C,m,V+
250,C,M,?
251.25,C,M,VIIdim
251.5,C,m,V+
253,C,m,V+
254.5,C,m,V+7
256,C,m,V+
257.5,C,m,V+
259,C,m,V+
259.75,C,m,V+7
260.5,C,m,V+7
262,C,m,V+
263.5,C,m,V+
264.5,C,m,V+
265,C,m,V+
266,C,m,V+
266.5,C,m,V+
267,C,M,I
267.25,C,M,I
267.5,C,m,V+
268,C,M,I
268.5,C,m,V+
269,C,M,I
269.5,C,m,V+
271,C,M,I
272.5,C,M,VI
274,C,M,IV
275.5,C,M,VIIdim
276,C,M,VIIdim
277,C,m,V+7
278.5,C,m,V+
279,C,m,V+7
279.5,C,m,V+
280,C,m,V+7
281.5,C,m,V+
282,C,m,V+7
282.5,C,m,V+
283,C,m,V+7
284.5,C,m,V+7
286,C,M,I
287.5,C,M,?
289,C,m,V+
290.5,C,m,V+
291.5,C,m,V+7
292,C,M,I
293.5,C,M,IV
294,C,M,IV
294.5,C,M,I
295,C,m,V+7
296,C,M,I
296.5,C,m,V+
297,C,m,V+
298,C,m,V+
299.5,C,M,?
301,C,m,V+7
302.5,C,m,V+
303.75,C,m,V+7
304,C,M,I
307,C,M,IV
307.25,C,M,?
307.5,C,M,?
307.75,C,M,VI
308,C,M,VIIdim
308.25,C,M,?
308.5,C,m,V+
309,C,M,VI
310,C,m,V+
310.5,C,M,I
311.5,C,M,?
311.875,C,M,?
312,C,m,V+
312.5,C,m,V+
313,C,M,I
314.5,C,M,I
316,C,M,VI
317.5,C,m,V+7
318,C,m,V+7
319,C,M,IV
319.5,C,M,Vaug
320.5,C,M,IV
320.875,C,M,?
321,C,m,V+
321.5,C,m,V+7
322,C,M,I
323.5,C,m,V+
325,C,M,I
326.5,C,m,V+
327.5,C,m,V+7
328,C,M,I
329.5,C,m,V+7
331,C,m,V+
332.5,C,m,V+7
334,C,M,I
335.5,C,m,V+
336,C,m,V+
336.5,C,m,V+7
337,C,M,I
338.5,C,m,V+
339.5,C,m,V+7
340,C,M,VI
340.25,C,m,V+7
343,C,M,IV
344.5,C,M,?
346,C,m,V+
347.5,C,M,I
348,C,M,?
349,C,m,V+
350.5,C,M,?
351,C,M,?
352,C,m,V+
353.5,C,M,?
356.5,C,M,?
358,C,M,?
359.5,C,M,?
361,C,m,V+7
362.5,C,M,VI
364,C,M,?
365.5,C,m,V+7
367,C,M,I
368.5,C,m,V+
370,C,M,VI
371.5,C,M,?
373,C,m,V+7
374.5,C,M,I
376,C,m,V+7
376.5,C,m,V+7
377.5,C,M,I
379,C,m,V+7
