offset,tonic,key,numeral
1,G,M,I
5,G,M,V7
7,G,M,V7
9,G,M,I
9.5,G,M,VI
10,G,M,?
10.5,G,M,V7
11,G,M,I
11.5,G,M,I
13.5,G,M,VI
14,G,M,?
14.5,G,M,V7
15,G,M,I
17,G,M,I
19,G,M,V7
21,G,M,I
22,G,M,I
23,G,M,V
25,G,M,I
27,G,M,V7
29,G,M,I
30,G,M,I
31,G,M,V
33,G,M,IV
34,G,M,?
35,G,M,V7
36.5,G,M,V7
37,G,M,I
37.875,G,M,VI
38,G,M,?
38.875,G,M,V7
39,G,M,I
41,G,M,V
43,G,M,I
45,G,M,V7
46,G,M,I
47,G,M,V
49,G,M,V
51,G,M,VI
53,G,M,V7
54,G,M,VI
55,G,M,V
56,G,M,?
57,G,M,V7
58,G,M,I
59,G,M,V
60,G,M,?
61,G,M,V7
62,G,M,?
63,G,M,V
64,G,M,?
65,G,M,V
66,G,M,?
67,G,M,V
69,G,M,V
71,G,M,I
72,G,M,V7
73,G,M,I
74.5,G,M,VIIdim7
75,G,M,I
75.5,G,M,?
76,G,M,VI
76.5,G,M,V7
77,G,M,V
79,G,M,?
80,G,M,V7
81,G,M,?
82.5,G,M,V7
83,G,M,I
83.5,G,M,?
84,G,M,V
84.5,G,M,V7
85,G,M,I
87,G,M,I
88,G,M,V7
89,G,M,I
90.5,G,M,V7
91,G,M,I
91.5,G,M,V
92,G,M,VI
92.5,G,M,V
93,G,M,V
95,G,M,?
96,G,M,V7
97,G,M,?
98.5,G,M,V7
99,G,m,IV
99.5,G,m,V+7
100,G,m,GerVI
101,G,m,V+
103,G,m,I
103.5,G,m,I
104,G,m,V+
104.5,G,m,V+7
105,G,m,I
105.5,G,m,I
106,G,m,V+
106.5,G,m,V+7
107,G,m,I
107.5,G,m,I
108,G,M,?
109,G,M,?
109.5,G,M,?
110,G,M,V
110.5,G,M,V7
111,G,M,I
112,G,m,V+7
113,G,m,I
113.5,G,m,I
114,G,m,V+
114.5,G,m,V+7
115,G,m,I
115.5,G,m,I
116,G,m,V+
116.5,G,m,V+7
117,G,m,I
117.5,G,m,I
118,G,M,?
119,G,M,?
120,G,M,V
120.5,G,M,V7
121,G,M,I
122,G,M,V7
123,G,M,I
124,G,M,V7
125,G,M,I
126,G,M,V7
127,G,M,I
128,G,M,V7
129,G,M,I
130,G,M,V7
131,G,M,I
132,G,M,V7
133,G,M,I
134,G,M,V7
135,G,M,I
136.5,G,M,V
137,G,M,?
138,G,M,V
139,G,M,V7
140.5,G,M,V7
141,G,M,I
141.5,G,M,V7
142,G,M,IV
142.5,G,M,I
143,G,M,IV
143.5,G,M,V7
144,G,M,I
144.5,G,M,V7
145,G,M,I
145.75,G,M,V
146.25,G,M,VI
146.75,G,M,?
147,G,M,V
147.75,G,M,V
148.25,G,M,VI
148.75,G,M,?
149,G,M,V
150,G,M,V7
150.5,G,M,?
151,G,M,V
151.5,G,M,I
152,G,M,V7
152.5,G,M,?
153,G,M,V
154.5,G,M,V
155,G,M,I
156,G,M,?
156.5,G,M,V7
157,G,M,I
157.5,G,M,I
159.5,G,M,VI
160,G,M,?
160.5,G,M,V7
161,G,M,I
165,G,m,VI
166,G,m,?
166.5,G,m,V+7
167,G,m,I
168,G,m,I
169,G,m,VI
170,G,m,?
170.5,G,m,V+7
171,G,m,I
173,G,m,V+
175,G,m,I
177,G,m,V+7
178,G,m,I
179,G,m,V+
181,G,m,V+
183,G,m,I+
185,G,m,V+7
186,G,m,I+
187,G,m,V+
188.5,G,m,I
189,G,m,V+7
190,G,m,I
191,G,m,V+
191.5,G,m,V+
192,G,m,I
193,G,m,?
195,G,m,V+
196.5,G,m,I+
197,G,m,V+
198.5,G,m,I+
199,G,m,V+
199.5,G,m,I+
200,G,m,V+
200.5,G,m,I+
201,G,m,V+
203,G,m,I+
205,G,m,V+7
207,G,m,I+
208,G,m,I+
209,G,m,V+
211,G,m,I+
212,G,m,I+
213,G,m,V+
215,G,m,V+7
216,G,m,V+7
217,G,m,I+
218,G,m,I+
219,G,m,V+7
220,G,m,V+7
221,G,m,IV+
222,G,m,I+
223,G,m,?
224,G,m,V+7
225,G,m,V+
226.5,G,m,V+
227,G,m,V+
229,G,m,V+7
231,G,m,I
232,G,m,IV
233,G,m,V+7
234,G,m,V+7
235,G,m,I
237,G,m,V+7
239,G,m,VIIdim7
241,G,m,IIhdim7
242,G,m,V+7
243,G,m,VIIdim7
244,G,m,V+7
245,G,m,I
247,G,m,V+7
248,G,m,V+7
249,G,m,VIIdim7
250,G,m,VIIdim7
251,G,m,IIhdim7
252,G,m,V+7
253,G,m,VIIdim7
254,G,m,VIIdim7
255,G,m,IIhdim7
256,G,m,V+7
258,G,m,VIIdim7
259,G,m,VIIdim7
261,G,m,VIIdim
263,G,m,VIIdim7
271,G,M,V7
275,G,M,V
277,G,M,V7
283,G,M,V7
291,G,M,I
293,G,M,V
295,G,M,V7
297,G,M,V7
299,G,M,I
301,G,M,I
303,G,M,V7
305,G,M,V7
307,G,M,I
307.5,G,M,VI
308,G,M,V
308.5,G,M,V7
309,G,M,I
309.5,G,M,I
310,G,M,?
311,G,M,V
311.5,G,M,?
312,G,M,V
312.5,G,M,V7
313,G,M,I
315,G,M,I
317,G,M,V7
319,G,M,I
320,G,M,I
321,G,M,V
323,G,M,I
325,G,M,?
327,G,M,?
329,G,m,I
330,G,m,I
331,G,m,V+
332,G,m,VI
333,G,m,V+7
334,G,m,GerVI
335,G,m,V+7
336,G,m,GerVI
337,G,m,V+
341,G,m,V+
345,G,m,IV
346.5,G,m,V+7
349,G,m,I
350,G,m,IIhdim7
350.5,G,m,V+7
351,G,m,I+
351.5,G,m,I+
353,G,m,I
354,G,m,IIdim
354.5,G,m,V+7
355,G,M,VI
356,G,M,?
356.5,G,M,V7
357,G,M,I
358,G,M,V7
358.5,G,M,V7
359,G,M,V
360,G,M,VIIdim
361,G,M,I
362,G,M,?
363,G,M,V
364,G,M,VIIdim
365,G,M,VI
366,G,M,?
367,G,M,V
368,G,M,?
369,G,M,V
370,G,M,V7
371,G,M,V
373,G,M,V
375,G,M,I
376,G,M,V7
377,G,M,I
378.5,G,M,?
379,G,M,VI
379.5,G,M,?
380,G,M,VI
380.5,G,M,V7
381,G,M,V
383,G,M,?
384,G,M,V7
385,G,M,?
386.5,G,M,V7
387,G,M,I
387.5,G,M,?
388,G,M,V
388.5,G,M,V7
389,G,M,I
391,G,M,I
392,G,M,V7
393,G,M,I
394.5,G,M,V7
395,G,M,I
395.5,G,M,V
396,G,M,VI
396.5,G,M,V7
397,G,M,V
399,G,m,IV
400,G,m,VIIdim
401,G,m,IV
402.5,G,m,V+7
403,G,m,IV
403.5,G,m,I
404,G,m,IV
404.5,G,m,GerVI
405,G,m,V+
406,G,m,V+
406.5,G,m,V+7
407,G,m,I
407.5,G,m,I
408,G,m,V+
408.5,G,m,V+7
409,G,m,I
409.5,G,m,I
410,G,m,V+
410.5,G,m,V+7
411,G,m,I
411.5,G,m,I
412,G,m,VIIdim7
413,G,m,IV
413.5,G,M,?
414,G,M,V
414.5,G,M,V7
415,G,M,I
416,G,M,I
