offset,tonic,key,numeral
1,C,M,I
3,C,m,V+7
4,C,m,V+7
5,C,M,?
6,C,m,?
7,C,M,?
8,C,m,V+7
10,C,M,V
10.5,C,M,V
11,C,m,V+7
12,C,m,V+7
13,C,M,I
15,C,m,V+7
16,C,m,V+7
17,C,M,?
18,C,m,?
19,C,M,?
20,C,m,V+7
21,C,m,V+7
22,C,M,I
23,C,m,V+7
23.75,C,m,V+7
24,C,M,I
25,C,M,I
27,C,m,V+7
28,C,m,V+7
29,C,M,?
30,C,m,?
31,C,M,?
32,C,m,V+7
34,C,M,V
34.5,C,M,V
35,C,m,V+7
36,C,m,V+7
37,C,M,I
39,C,m,V+7
40,C,m,V+7
41,C,M,?
42,C,m,?
43,C,M,?
44,C,m,V+7
45,C,m,V+7
46,C,M,I
47,C,m,V+7
47.75,C,m,V+7
48,C,M,I
49,C,M,V
52,C,m,V+7
55,C,M,V
56,C,M,VIIdim
57,C,M,I
59,C,M,V
67,C,M,I
70,C,m,V+7
72,C,M,I
73,C,m,V+7
74,C,M,V
75.5,C,m,V+7
76,C,m,V+7
77.5,C,M,V
78,C,m,V+7
78.5,C,m,V+7
79,C,M,I
81,C,m,V+7
82,C,m,V+7
83,C,M,?
84,C,m,?
85,C,M,?
86,C,m,V+7
87,C,m,V+7
88,C,m,V+7
89,C,m,?
90.5,C,M,IV
91,C,m,V+7
93,C,M,I
94,C,M,IV
94.5,C,M,IV
95,C,M,V
96,C,m,V+7
96.5,C,m,V+7
97,C,M,I
98,C,m,V+7
100,C,m,V+7
103,C,M,I
104,C,m,V+7
107,C,m,V+7
114,C,M,I
115,C,M,I
122.5,C,M,I
123,C,M,V
123.5,C,m,V+7
124,C,M,I
125.5,C,M,I
126,C,M,V
126.5,C,m,V+7
127,C,M,I
129,C,M,V
129.5,C,m,V+7
130,C,M,V
136,C,M,V
139,C,M,V
141,C,m,V+7
142,C,M,V
142.5,C,M,V
151,C,M,V
153,C,m,V+7
154,C,M,V
156,C,m,V+7
157,C,M,V
159,C,m,V+7
160,C,M,V
162,C,M,V
162.5,C,M,V
163,C,M,V
165,C,m,V+7
166,C,M,V
172,C,m,V+
173.5,C,m,I
174,C,m,V+
174.5,C,m,V+7
175,C,m,I
177.5,C,m,VI
178,C,m,IIdim
180,C,m,VI
180.5,C,m,VI
181,C,m,IIdim
182.5,C,m,IIdim
183,C,m,V+
183.5,C,m,V+
184,C,M,I
186,C,M,V
186.5,C,m,V+7
187,C,M,I
189,C,M,V
189.5,C,m,V+7
190,C,M,I
192,C,M,V
192.5,C,m,V+7
193,C,M,I
202,C,M,V
204,C,m,V+7
205,C,M,I
214,C,M,V
216,C,m,V+7
217,C,M,V
219,C,m,V+7
220,C,M,V
222,C,m,V+7
223,C,M,I
226,C,M,I
229,C,m,V+7
232,C,m,V+7
235,C,m,I
238,C,m,IV
241,C,m,V+7
242,C,m,V+7
244,C,m,V+7
247,C,m,III
250,C,m,VI
251,C,m,VI
253,C,m,IV
256,C,m,IIdim
262,C,m,VIIdim7
264,C,m,VIIdim7
265,C,m,V+
267,C,m,I
271,C,m,V+
273,C,m,I
274,C,m,I
277,C,m,V+
278,C,m,V+
279,C,m,ItaVI
280,C,m,VIIdim7
281,C,m,IV
282,C,m,V+7
286,C,m,V+7
287,C,m,V+
