offset,tonic,key,numeral
2,g#,M,?
7,g#,M,V7
9,g#,M,?
10,g#,M,V7
11,g#,M,?
12,g#,M,?
13,g#,M,?
13.75,g#,M,?
14,g#,M,V
15,g#,M,V7
16,g#,M,?
19,g#,M,V7
21,g#,M,?
22,g#,M,V7
23,g#,M,?
24,g#,M,?
25,g#,M,?
25.75,g#,M,bII
26,g#,M,V
27,g#,M,V7
28,g#,M,?
29,g#,M,?
30,g#,M,V
31,g#,M,V7
33,g#,M,III
34,g#,M,III
36,g#,M,V
37,g#,M,V7
39,g#,M,?
40,g#,M,?
43,g#,M,V7
45,g#,M,?
46,g#,M,V7
47,g#,M,?
48,g#,M,?
49,g#,M,bII
49.75,g#,M,bII
50,g#,M,V
51,g#,M,V7
52,g#,M,?
54,g#,M,V
55,g#,M,V7
57,g#,M,III
58,g#,M,III
60,g#,M,V
61,g#,M,V7
63,g#,M,?
64,g#,M,?
67,g#,M,V7
69,g#,M,?
70,g#,M,V7
71,g#,M,III
72,g#,M,?
73,g#,M,bII
73.75,g#,M,bII
74,g#,M,V
75,g#,M,V7
76,g#,M,V7
77,g#,M,V7
78,g#,M,V
79,g#,M,V7
81,g#,M,?
81.5,g#,M,?
82,g#,M,GerVI
82.5,g#,M,V
83,g#,M,?
83.5,g#,M,V
84,g#,M,V7
