offset,tonic,key,numeral
1,c#,M,?
9,c#,M,V
17,c#,M,?
33,c#,M,V
35,c#,M,?
41,c#,M,V
45,c#,M,V7
49,c#,M,?
51,c#,M,V7
53,c#,M,V7
57,c#,M,?
61,c#,M,V7
65,c#,M,?
67,c#,M,bII
75,c#,M,V
77,c#,M,V
81,c#,M,?
84,c#,M,?
85,c#,M,V7
87,c#,M,V7
89,c#,M,?
91,c#,M,?
92,c#,M,?
93,c#,M,V7
95,c#,M,V7
96,c#,M,?
97,c#,M,V
100,c#,M,?
101,c#,M,V7
103,c#,M,V7
105,c#,M,?
107,c#,M,?
108,c#,M,?
109,c#,M,?
110,c#,M,V7
111,c#,M,?
112,c#,M,V7
113,c#,M,V
117,c#,M,?
121,c#,M,V7
123,c#,M,?
125,c#,M,V7
129,c#,M,V7
133,c#,M,?
137,c#,M,V7
139,c#,M,?
141,c#,M,?
143,c#,M,V
145,c#,M,?
147,c#,M,?
148,c#,M,V
149,c#,M,?
151,c#,M,?
152,c#,M,V7
153,c#,M,?
154,c#,M,?
155,c#,M,V
156,c#,M,V7
157,c#,M,?
159,c#,M,?
165,c#,M,V7
173,c#,M,?
175,c#,M,?
181,c#,M,V
185,c#,M,V7
189,c#,M,?
191,c#,M,V7
193,c#,M,V7
195,c#,M,V7
197,c#,M,?
199,c#,M,?
201,c#,M,V7
203,c#,M,V7
205,c#,M,?
209,c#,M,?
211,c#,M,?
213,c#,M,V
219,c#,M,III
220.5,c#,M,V7
221,c#,M,I
225,c#,M,I
229,c#,M,V7
230.5,c#,M,V7
237,c#,M,I
245,c#,M,V7
246.5,c#,M,V7
253,c#,M,I
261,c#,M,V7
262.5,c#,M,V7
269,c#,M,I
271,c#,M,V7
273,c#,M,?
277,c#,M,?
278.5,c#,M,?
281,c#,M,?
285,c#,M,VIIdim7
287,c#,M,V
291,c#,M,V7
293,c#,M,V7
295,c#,M,IV
297,c#,M,V7
299,c#,M,I
301,c#,M,V
303,c#,M,V7
309,c#,M,?
313,c#,M,V
321,c#,M,?
337,c#,M,V
339,c#,M,?
341,c#,M,?
345,c#,M,V
349,c#,M,V7
353,c#,M,?
355,c#,M,V
357,c#,M,V7
359,c#,M,V7
361,c#,M,?
363,c#,M,V7
365,c#,M,V
367,c#,M,V7
369,c#,M,?
373,c#,M,V7
377,c#,M,?
379,c#,M,?
381,c#,M,V7
385,c#,M,?
387,c#,M,VIIdim7
393,c#,M,?
397,c#,M,V7
399,c#,M,V7
400.5,c#,M,V7
401,c#,M,?
403,c#,M,?
405,c#,M,V
409,c#,M,?
413,c#,M,V7
417,c#,M,?
421,c#,M,V7
425,c#,M,?
429,c#,M,V7
433,c#,M,?
435,c#,M,V7
437,c#,M,V7
441,c#,M,?
445,c#,M,V7
449,c#,M,?
453,c#,M,V7
457,c#,M,?
461,c#,M,V7
465,c#,M,?
469,c#,M,V
474,c#,M,?
477,c#,M,V7
481,c#,M,I
485,c#,M,V
490,c#,M,V7
493,c#,M,I
