0.0,I,E Major,0.5154197657193301
2.0,VI,E Major,0.45099229500441385
3.0,V,E Major,0.3865648242894976
4.0,I,E Major,0.4786040681679494
6.0,V7,E Major,0.5185697275741666
8.0,II,E Major,0.2592848637870833
9.0,VI,E Major,0.5185697275741666
11.0,V,E Major,0.43214143964513885
12.0,V7,A Major,0.41480107569830726
13.0,VI,E Major,0.3745781748418557
16.0,I,f# Minor,0.3229690507170797
18.0,IV,E Major,0.48365215745995793
19.0,IIdim,f# Minor,0.3598797993704602
20.0,V+7,f# Minor,0.44085275422881387
21.0,II,E Major,0.35094218102073665
23.0,I,D# Major,0
24.0,II,E Major,0.32900829470694054
25.0,I,E Major,0.4386777262759207
27.0,VI,E Major,0.3509421810207366
28.0,VI,E Major,0.21933886313796036
29.0,I,E Major,0.5264132715311048
31.0,V7,E Major,0.490521457563075
33.0,VI,E Major,0.4606116125897168
35.0,I,E Major,0.49351244206041084
36.0,I,E Major,0.4577506708966129
37.0,V7,E Major,0.5184660805952227
40.0,DimVII,C# Major,0
41.0,VI,E Major,0.5184660805952227
43.0,V7,A Major,0.33671280061667935
45.0,IV,E Major,0.2485647834012734
48.0,IV,B Major,0.4437496854414879
49.0,V7,B Major,0.43187830496358875
51.0,DimVII,B Major,0.43187830496358875
52.0,VI,B Major,0.3886904744672299
54.0,V+7,g# Minor,0.4754637884292596
55.0,VI,B Major,0.4534722202117682
56.0,II,B Major,0.2418518507796097
57.0,I,B Major,0.36052449805656106
60.0,V,B Major,0.2915178558504224
62.0,V7,B Major,0.5182539659563065
63.0,I,B Major,0.5182539659563065
65.0,DimVII,A Major,0
66.0,I,b Minor,0.33128752169149656
67.0,VI,B Major,0.38134415746341993
68.0,I,b Minor,0.3865021086400793
69.0,V7,F# Major,0.4911091581124451
71.0,I,f# Minor,0.45549965568858114
73.0,IIdim,g# Minor,0.40392914257255275
74.0,V,F# Major,0.32740610540829673
75.0,VI,F# Major,0.4092576317603709
76.0,IV,g# Minor,0.3366076188104606
77.0,V+7,g# Minor,0.40392914257255275
79.0,V,G Major,0.36113652476819913
80.0,IV,F# Major,0.2949365870221872
81.0,V7,F# Major,0.468516348227314
83.0,IIdim,e Minor,0.36545114742826834
84.0,I,e Minor,0.2679975081140634
86.0,V7,E Major,0.3957281310134976
87.0,DimVII,E Major,0.23450555911910967
88.0,V7,E Major,0.4103847284584419
89.0,I,e Minor,0.39325967145432345
91.0,I,e Minor,0.2473139238183245
92.0,I,G Major,0.39312820029662354
94.0,V,E Major,0.4904337202604503
95.0,II,E Major,0.40869476688370854
96.0,II7,E Major,0.4086947668837086
97.0,I,E Major,0.4904337202604503
98.0,VI,E Major,0.43397485555692766
99.0,V,E Major,0.31197747126515557
100.0,I,E Major,0.37366378686510504
103.0,DimVII,E Major,0.4951345478064077
104.0,V,E Major,0.37135091085480576
105.0,VI,C Major,0.4303263416174922
107.0,V,C Major,0.48411713431967873
108.0,I,C Major,0.43570542088771086
110.0,V7,C Major,0.44101254697068615
112.0,I,e Minor,0.20393201496828928
115.0,II,E Major,0.39901558176495494
116.0,DimVII,E Major,0.239409349058973
118.0,I,E Major,0.39901558176495505
120.0,I,E Major,0.35911402358845945
121.0,I,f# Minor,0.4366223522509298
122.0,II7,E Major,0.4468808172638047
123.0,IV,f# Minor,0.4323471077368847
124.0,V7,E Major,0.3943833656063317
125.0,IIdim,c# Minor,0.4950805140806943
60001/480,I,c# Minor,0.45500387863051767
60481/480,I,c# Minor,0.24818393379846415
60961/480,I,E Major,0.239409349058973
61441/480,IV,E Major,0.29926168632371625
61921/480,I,c# Minor,0.3860638970198331
62401/480,I,c# Minor,0.4343218841473123
62881/480,V+,c# Minor,0.2792069255232722
63361/480,I,c# Minor,0.37227590069769617
63841/480,I,c# Minor,0.2792069255232722
64321/480,V+,c# Minor,0.1551149586240401
64801/480,IIdim,c# Minor,0.2792069255232722
65281/480,I,c# Minor,0.3102299172480802
65761/480,IIdim7,c# Minor,0.4343218841473123
66241/480,IIdim7,c# Minor,0.34125290897288824
66721/480,I,c# Minor,0.24818393379846415
67201/480,IIdim7,c# Minor,0.4032988924225043
67681/480,I,c# Minor,0.32820305982015563
68161/480,I,c# Minor,0.24615229486511675
68641/480,I,E Major,0.380059701074881
69601/480,I,c# Minor,0.29616874081663597
70081/480,I,c# Minor,0.3290763786851511
70561/480,IV,c# Minor,0.1851054630103975
71041/480,I,c# Minor,0.3085091050173291
71521/480,V+,c# Minor,0.4400421512462741
72001/480,I,c# Minor,0.32269757758060097
72481/480,V+,c# Minor,0.48404636637090154
72961/480,I,c# Minor,0.32269757758060097
73441/480,V+,c# Minor,0.4832911866792602
73921/480,IIdim,c# Minor,0.35148449940309834
74881/480,IIdim7,c# Minor,0.4832911866792602
75361/480,IIdim7,c# Minor,0.39128025655864274
75841/480,IIdim7,c# Minor,0.4279627806110155
76321/480,V+7,c# Minor,0.45853155065465945
76801/480,V+7,c# Minor,0.3842931091200955
77281/480,I,c# Minor,0.3889848702407601
77761/480,IV,c# Minor,0.40693801809802593
78241/480,I,c# Minor,0.4787506095270893
78721/480,IIdim7,c# Minor,0.32914104404987393
79201/480,V7,E Major,0.3324032924371343
79681/480,V7,E Major,0.345188034453947
80161/480,V7,E Major,0.3894429106659916
80641/480,V7,E Major,0.36820057008421014
81121/480,I,g# Minor,0.24717241658179323
81601/480,V+7,g# Minor,0.3531034522597046
82081/480,I,g# Minor,0.45903448793761603
82561/480,V+7,g# Minor,0.46138851095268074
83041/480,I,g# Minor,0.4650414177042749
83521/480,V+7,g# Minor,0.4650414177042749
84001/480,I,g# Minor,0.4392057833873707
84481/480,V+7,g# Minor,0.4650414177042749
84961/480,I,g# Minor,0.4647333722430763
85441/480,V+7,g# Minor,0.4647333722430763
85921/480,I,g# Minor,0.4232393211499445
86401/480,I,g# Minor,0.298757167870549
87361/480,I,f# Minor,0.3889048026226597
87841/480,I,f# Minor,0.4102731983711574
88321/480,I,f# Minor,0.31910137651090026
88801/480,I,e Minor,0.2858015954903655
89281/480,IIdim,e Minor,0.408287993557665
89761/480,I,e Minor,0.30312290430796346
90241/480,IIdim,e Minor,0.408287993557665
90721/480,I,C Major,0.37218484201394525
91681/480,IIdim,a Minor,0.24568234935008948
