0.0,IV,E Major,0.3956834532374101
5.0,V7,E Major,0.496969696969697
8.0,II7,E Major,0.4392156862745098
10.0,I,E Major,0.4656084656084656
11.0,I,E Major,0.34693877551020413
12.0,IV,E Major,0.3755555555555556
13.0,V+7,f# Minor,0.43137254901960786
16.0,V+7,f# Minor,0.3547465437788019
19.0,V+7,f# Minor,0.4018518518518519
20.0,V+7,f# Minor,0.2283854166666667
23.0,V7,E Major,0.53125
24.0,I,E Major,0.44642857142857145
25.0,V,E Major,0.318452380952381
28.0,I,E Major,0.417989417989418
30.0,V,E Major,0.3976190476190476
31.0,V7,E Major,0.3468379446640316
33.0,II7,E Major,0.3575757575757576
35.0,I,E Major,103/207
36.0,I,E Major,0.4757834757834758
37.0,V7,E Major,0.28467908902691513
41.0,II7,E Major,0.32962962962962966
44.0,IV,E Major,0.3755555555555556
45.0,V7,B Major,0.3736111111111111
49.0,V7,B Major,0.4916666666666667
50.0,V7,B Major,0.49444444444444446
51.0,II7,B Major,0.5340909090909091
52.0,VI,B Major,0.36997767857142855
55.0,V,B Major,0.3609139307897072
57.0,V7,B Major,0.34063299232736577
60.0,V7,B Major,0.3968992248062016
62.0,V7,B Major,0.375
63.0,I,B Major,0.41666666666666663
65.0,I,B Major,0.4375
66.0,I,B Major,0.38461538461538464
67.0,II7,B Major,0.36875
70.0,V7,F# Major,0.375
71.0,I,F# Major,0.375
73.0,III,F# Major,0.33333333333333337
74.0,II,F# Major,0.3968253968253968
75.0,I,F# Major,0.4141414141414141
76.0,I,F# Major,0.3388888888888889
78.0,bVI,F# Major,0.28888888888888886
80.0,DimVII,F# Major,0.4
81.0,V7,F# Major,0.28409090909090906
83.0,IV,F# Major,0.21875
84.0,IV,F# Major,0.37142857142857144
87.0,V7,E Major,0.43000000000000005
88.0,V7,E Major,0.30505952380952384
90.0,FreVI,E Major,0.26594650205761317
93.0,V7,E Major,0.5113636363636364
95.0,V7,E Major,0.41964285714285715
96.0,II7,E Major,0.41587301587301584
97.0,II7,E Major,0.36846131215063255
99.0,I,E Major,0.5009523809523809
100.0,I,E Major,0.4779661016949152
101.0,V7,E Major,0.4910714285714286
104.0,bVI,E Major,0.475
105.0,bII,E Major,0.3339285714285714
109.0,III,e Minor,0.48660714285714285
112.0,III,e Minor,0.39285714285714285
