0.0,I,G- Major,121/210
2.0,I,G- Major,67/140
3.0,V7,G- Major,1585/4416
5.0,II7,G- Major,551/1275
8.0,I,G- Major,121/210
10.0,I,G- Major,67/140
11.0,II7,G- Major,181/450
12.0,II,G- Major,11/30
14.0,III,G- Major,41/112
16.0,I,G- Major,121/210
18.0,I,G- Major,67/140
19.0,V7,G- Major,1585/4416
21.0,II7,G- Major,551/1275
24.0,I,G- Major,121/210
26.0,I,G- Major,67/140
27.0,I,G- Major,28/75
28.0,V,G- Major,2/5
30.0,V7,D- Major,685/1932
32.0,V7,D- Major,2867/8096
34.0,V7,D- Major,0.3511163337250294
35.0,V7,D- Major,0.3547574039067422
36.0,V7,D- Major,193/552
37.0,V7,D- Major,121/345
38.0,V7,D- Major,193/552
39.0,V7,D- Major,81/230
40.0,V7,D- Major,255/736
41.0,V7,D- Major,283/805
42.0,V7,D- Major,0.3511163337250294
43.0,V7,D- Major,0.3985507246376811
44.0,V7,D- Major,157/400
48.0,I,G- Major,9/20
50.0,VI,G- Major,9/20
52.0,III,e- Minor,607/2052
55.0,V,G- Major,873/2170
56.0,III,G- Major,99/245
58.0,IV+,d- Minor,505/1302
60.0,I,d- Minor,147/374
61.0,IIdim7,d- Minor,7406/19575
64.0,V+7,d- Minor,270223/689490
81.0,I,D- Major,39/76
84.0,I,D- Major,17/45
88.0,FreVI,D- Major,223/608
89.0,FreVI,D- Major,9/28
90.0,II7,G- Major,161/540
91.0,V7,G- Major,532/1725
93.0,V7,G- Major,56/135
94.0,V7,G- Major,94/225
95.0,V7,G- Major,314/897
96.0,I,G- Major,121/210
98.0,I,G- Major,67/140
99.0,V7,G- Major,1585/4416
101.0,II7,G- Major,551/1275
104.0,I,G- Major,121/210
106.0,I,G- Major,67/140
107.0,II7,G- Major,181/450
108.0,II,G- Major,11/30
109.0,II,G- Major,11/30
110.0,II,G- Major,11/30
111.0,II,G- Major,89/216
112.0,II7,G- Major,83/210
113.0,V7,G- Major,1073/2730
114.0,V7,G- Major,23/60
115.0,II7,G- Major,2/5
116.0,II7,G- Major,83/210
117.0,V7,G- Major,1073/2730
118.0,V7,G- Major,23/60
119.0,II7,G- Major,389/990
120.0,II7,G- Major,32/77
122.0,I+,a- Minor,29/63
123.0,I+,a- Minor,1439/3780
126.0,I,G- Major,0.4219409282700422
128.0,I,G- Major,0.42068273092369485
129.0,I,G- Major,11/27
130.0,I,G- Major,35/81
131.0,II7,G- Major,0.4833333333333334
131.5,V7,G- Major,0.35597826086956524
132.5,V7,G- Major,0.36396396396396397
133.5,V7,G- Major,7/18
134.5,V7,G- Major,2181/6118
135.5,V7,G- Major,0.3651185770750988
136.5,V7,G- Major,0.3426666666666667
137.5,V7,G- Major,4244/12075
140.5,V7,G- Major,249/713
141.5,V7,G- Major,133/368
142.5,V7,G- Major,1741/4991
143.5,V7,G- Major,0.3963333333333333
144.5,V7,G- Major,0.37111111111111106
145.5,V7,G- Major,8773/24633
148.5,V7,G- Major,317/920
149.5,V7,G- Major,41/115
152.5,V7,G- Major,227/644
154.5,I,G- Major,22/45
155.5,I,G- Major,22/45
156.5,I,G- Major,0.5165598290598291
157.5,I,G- Major,31/63
159.5,I,G- Major,31/63
160.5,I,G- Major,11/27
166.5,I,G- Major,0.4747474747474747
167.5,I,G- Major,0.75
