13.0,V7,E- Major,0.5
14.0,V7,E- Major,0.65
15.0,I,E- Major,0.6
18.0,V7,E- Major,0.518182
20.0,II,E- Major,0.7
21.0,I,E- Major,0.535714
23.0,III,E- Major,0.5
24.0,II,E- Major,0.342857
26.0,IV,E- Major,0.4
29.0,V7,E- Major,0.413333
32.0,V7,E- Major,0.625
33.0,IV,E- Major,0.666667
34.0,I,E- Major,0.471429
35.0,V7,E- Major,0.4
38.0,V7,E- Major,0.65
39.0,I,E- Major,0.6
42.0,V7,E- Major,0.518182
44.0,II,E- Major,0.7
45.0,I,E- Major,0.576923
47.0,III,E- Major,0.333333
48.0,V,E- Major,0.6
49.0,II,E- Major,0.45
50.0,IV,E- Major,0.4
53.0,V7,E- Major,0.413333
56.0,V7,E- Major,0.625
57.0,I,E- Major,0.6
63.0,I,A- Major,0.619048
68.0,I,A- Major,0.5
70.0,I,A- Major,0.45
73.0,I,A- Major,0.65625
75.0,VI,A- Major,0.6
78.0,I,A- Major,0.75
80.0,I,A- Major,1/2
81.0,I,A- Major,0.55102
84.0,DimVII,A- Major,0.75
86.0,I,A- Major,0.6
92.0,I,A- Major,0.619048
94.0,I,A- Major,0.5
96.0,I,A- Major,0.45
99.0,I,A- Major,0.65625
101.0,I,A- Major,0.333333
105.0,I,A- Major,0.6
108.0,IV,E- Major,0.5
111.0,IV,E- Major,1.0
112.0,II,E- Major,75487/125000
114.0,V7,E- Major,0.5
115.0,V7,E- Major,0.65
116.0,I,E- Major,0.6
119.0,V7,E- Major,0.518182
121.0,II,E- Major,0.7
122.0,I,E- Major,0.535714
124.0,III,E- Major,0.5
125.0,II,E- Major,0.342857
127.0,IV,E- Major,0.4
130.0,V7,E- Major,0.413333
133.0,V7,E- Major,0.625
134.0,IV,E- Major,0.666667
135.0,I,E- Major,0.471429
136.0,III,E- Major,0.547619
138.0,IV,E- Major,0.4375
139.0,V7,E- Major,0.65
140.0,V,E- Major,0.625
141.0,I,E- Major,0.6
143.0,V,E- Major,0.75
144.0,II,E- Major,0.515152
146.0,I,E- Major,0.576923
148.0,III,E- Major,0.333333
149.0,V,E- Major,0.6
150.0,II,E- Major,0.45
151.0,IV,E- Major,0.4
154.0,V7,E- Major,0.413333
157.0,V7,E- Major,0.625
158.0,I,E- Major,0.6
161.0,I,A- Major,0.619048
166.0,I,A- Major,0.5
168.0,I,A- Major,0.45
171.0,I,A- Major,0.65625
173.0,I,A- Major,0.333333
177.0,I,A- Major,0.6
180.0,DimVII,A- Major,0.75
182.0,I,A- Major,0.6
188.0,I,A- Major,0.619048
190.0,I,A- Major,0.5
192.0,I,A- Major,0.45
195.0,I,A- Major,0.65625
197.0,I,A- Major,0.333333
201.0,I,A- Major,0.6
204.0,V7,A- Major,0.6
206.0,I,A- Major,0.6
212.0,V7,D- Major,0.6
215.0,VI,D- Major,0.571429
217.0,III,D- Major,0.5
218.0,I,D- Major,0.75
221.0,V7,D- Major,0.65
224.0,V7,D- Major,0.6
227.0,IV,D- Major,0.75
228.0,I,D- Major,0.75
229.0,DimVII,D- Major,0.55
230.0,I,D- Major,0.75
233.0,V7,D- Major,0.65
236.0,V7,D- Major,0.6
239.0,VI,D- Major,0.571429
241.0,III,D- Major,0.5
